,R-HSA-8953897,R-HSA-162582,R-HSA-1640170,R-HSA-8953854,R-HSA-392499,R-HSA-382551,R-HSA-1643685,R-HSA-73894,R-HSA-5357801,R-HSA-5205647,R-HSA-8963743,R-HSA-5653656,R-HSA-112316,R-HSA-1430728,R-HSA-1266738,R-HSA-1474165,R-HSA-397014,R-HSA-1852241,R-HSA-168256,R-HSA-1474244,R-HSA-109582,R-HSA-4839726,R-HSA-400253,R-HSA-69306,R-HSA-74160,R-HSA-1500931
TCGA-V1-A9OX,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.062,0.001
TCGA-V1-A9OY,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.016,-0.018,-0.012,-0.008,0.012,-0.026,0.024,-0.022,0.01,-0.008,-0.011,-0.062,0.001
TCGA-V1-A9Z9,-0.025,-0.028,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.013,-0.026,0.024,-0.022,0.01,-0.008,-0.011,-0.062,0.001
TCGA-VN-A88O,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-VN-A943,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.064,0.001
TCGA-XK-AAJP,-0.024,-0.028,-0.003,0.005,0.014,0.021,0.036,0.03,-0.015,0.004,0.007,0.012,0.016,0.018,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-YL-A8HL,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-ZG-A9LM,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.034,0.031,-0.015,0.004,0.007,0.013,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-ZG-A9LN,-0.024,-0.028,-0.004,0.005,0.021,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.01,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.058,0.001
TCGA-ZG-A9MC,-0.024,-0.028,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TP_2034,-0.024,-0.027,-0.004,0.005,0.014,0.021,0.036,0.014,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
01-087MM_BONE,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.018,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
01-095N1_LN,-0.024,-0.028,-0.003,0.005,0.014,0.022,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
08-093J1_LN,-0.024,-0.029,-0.003,0.005,0.01,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.016,-0.019,-0.012,-0.008,0.012,-0.026,0.024,-0.022,0.01,-0.008,-0.011,-0.058,0.001
10362,-0.024,-0.022,-0.003,0.005,0.014,0.021,0.032,0.032,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
AAPC-IP_LG-069-Tumor-SM-3NC72,-0.024,-0.026,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.062,0.001
AAPC-STID0000002909-Tumor-SM-2XTZ4,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.062,0.001
AAPC-STID0000003057-Tumor-SM-2XTZT,-0.024,-0.034,-0.004,0.005,0.014,0.021,0.041,0.03,-0.015,0.004,0.007,0.011,0.016,0.015,-0.026,-0.012,-0.007,0.012,-0.026,0.023,-0.022,0.01,-0.009,-0.011,-0.062,0.001
AAPC-STID0000007180-Tumor-SM-2XU14,-0.024,-0.029,-0.004,0.005,0.036,0.02,0.036,0.031,-0.015,0.004,0.007,0.011,0.016,0.016,-0.018,-0.012,-0.008,0.012,-0.009,0.023,-0.022,0.01,-0.008,-0.011,-0.062,0.001
AAPC-STID0000012110-Tumor-SM-2XU1J,-0.024,-0.027,-0.003,0.005,0.036,0.02,0.036,0.032,-0.015,0.004,0.007,0.011,0.016,0.017,-0.018,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.009,-0.011,-0.062,0.001
AAPC-STID0000017088-Tumor-SM-2XU1V,-0.024,-0.027,-0.003,0.005,0.013,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
AAPC-STID0000021532-Tumor-SM-3RVW5,-0.024,-0.027,-0.004,0.005,0.014,0.021,0.036,0.03,-0.015,0.004,0.007,0.012,0.016,0.015,-0.018,-0.012,-0.008,0.012,-0.011,0.023,-0.022,0.01,-0.008,-0.011,-0.062,0.001
AAPC-STID0000021537-Tumor-SM-3RVW7,-0.024,-0.027,-0.004,0.005,0.035,0.021,0.037,0.031,-0.015,0.004,0.007,0.011,0.016,0.015,-0.018,-0.012,-0.008,0.012,-0.011,0.023,-0.022,0.01,-0.009,-0.011,-0.062,0.001
AAPC-STID0000021584-Tumor-SM-2XTZ6,-0.024,-0.028,-0.003,0.004,0.021,0.021,0.036,0.032,-0.015,0.004,0.007,0.011,0.016,0.016,-0.019,-0.012,-0.008,0.012,-0.007,0.024,-0.022,0.01,-0.009,-0.011,-0.061,0.001
AAPC-STID0000021600-Tumor-SM-3RVWL,-0.024,-0.027,-0.004,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.011,0.016,0.015,-0.019,-0.012,-0.008,0.012,-0.011,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
AAPC-STID0000021611-Tumor-SM-2XU18,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.024,-0.022,0.01,-0.008,-0.011,-0.063,0.001
AAPC-STID0000021614-Tumor-SM-2XU1O,-0.024,-0.028,-0.003,0.005,0.034,0.021,0.036,0.031,-0.015,0.004,0.007,0.011,0.016,0.015,-0.018,-0.012,-0.007,0.01,-0.008,0.023,-0.022,0.01,-0.009,-0.011,-0.057,0.001
MO_1012,-0.024,-0.027,0.001,0.005,-0.002,0.021,0.037,0.031,-0.015,0.004,0.007,0.013,0.016,0.018,-0.02,-0.012,-0.008,0.013,-0.024,0.023,-0.022,0.01,-0.008,-0.012,-0.061,0.001
MO_1013,-0.024,-0.028,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.016,-0.018,-0.012,-0.008,0.012,-0.027,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
MO_1020,-0.024,-0.028,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
MO_1118,-0.024,-0.028,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.016,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
MO_1124,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
MO_1184,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
MO_1473,-0.024,-0.028,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.014,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
P03-2345,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
P03-871,-0.024,-0.027,-0.003,0.005,0.014,0.022,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
P04-2599,-0.024,-0.027,-0.003,0.005,0.014,0.02,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
P05-2212,-0.025,-0.027,0.001,0.005,0.01,0.022,0.036,0.032,-0.015,0.004,0.007,0.01,0.016,0.018,-0.017,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.062,0.001
P05-3436,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
P06-1125,-0.024,-0.028,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.013,0.016,0.016,-0.018,-0.012,-0.008,0.013,-0.023,0.023,-0.022,0.01,-0.008,-0.011,-0.058,0.001
PM15,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
PM154,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
PM158,-0.024,-0.027,-0.002,0.005,0.036,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
PR-02-169,-0.024,-0.027,-0.001,0.005,0.011,0.021,0.036,0.032,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.025,0.023,-0.022,0.01,-0.008,-0.011,-0.062,0.001
PR-04-3222,-0.024,-0.027,-0.003,0.006,0.015,0.021,0.037,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.018,-0.012,-0.008,0.011,-0.026,0.024,-0.022,0.01,-0.008,-0.011,-0.063,0.001
PR-09-2517,-0.024,-0.027,-0.002,0.005,-0.009,0.021,0.025,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.024,-0.022,0.01,-0.008,-0.011,-0.063,0.001
PR-2762,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.016,-0.019,-0.012,-0.008,0.012,-0.025,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
PR-3036,-0.024,-0.027,-0.001,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.025,0.023,-0.022,0.01,-0.008,-0.011,-0.062,0.001
PRAD-6115390.0-SM-7LGUC,-0.024,-0.028,0.0,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.019,-0.018,-0.012,-0.008,0.012,-0.029,0.023,-0.022,0.01,-0.008,-0.011,-0.065,0.001
PROS01448-DFCI.10-448.P38-SM-5CQ52,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.02,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
PROS10448-1115156-SM-5EEBN,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.017,-0.012,-0.008,0.012,-0.026,0.024,-0.022,0.01,-0.008,-0.011,-0.063,0.001
PROS10448-SUTC.01115092-SM-4JC74,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.018,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.062,0.001
PROS11496-6115286-SM-6CNPY,-0.024,-0.028,-0.003,0.004,0.014,0.022,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.025,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
PROS11496-6115319-SM-6CNQ3,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.016,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
PROS11496-6115323-SM-6CNQ8,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
PROS12319B-SU2C-06115115-SM-4W2NA,-0.024,-0.028,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.062,0.001
PROS12319B-SU2C-06115122-SM-4W2NH,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
SC_9019,-0.024,-0.028,-0.001,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.015,-0.019,-0.012,-0.008,0.012,-0.023,0.024,-0.022,0.01,-0.008,-0.011,-0.059,0.001
SC_9023,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
SC_9059,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
SC_9084,-0.024,-0.028,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.064,0.001
SC_9086,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.025,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
SC_9105,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.011,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.025,0.023,-0.022,0.01,-0.008,-0.011,-0.058,0.001
SC_9158,-0.024,-0.028,-0.003,0.005,0.013,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.02,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
SC_9172,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-2A-A8VV,-0.024,-0.028,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.011,0.016,0.016,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-CH-5761,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-EJ-5506,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-EJ-7218,-0.025,-0.027,-0.003,0.005,0.014,0.022,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.018,-0.018,-0.012,-0.008,0.012,-0.026,0.024,-0.022,0.01,-0.008,-0.011,-0.063,0.001
TCGA-EJ-A46B,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-EJ-A8FU,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-G9-6365,-0.024,-0.027,-0.001,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.044,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-G9-6498,-0.024,-0.029,-0.003,0.005,0.014,0.021,0.035,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-G9-7522,-0.024,-0.027,-0.003,0.005,0.014,0.028,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-HC-7077,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-HC-7081,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.016,-0.019,-0.012,-0.008,0.012,-0.027,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-HC-7230,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-HC-7819,-0.024,-0.027,-0.003,0.005,0.013,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.016,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.063,0.001
TCGA-HC-8259,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.024,-0.022,0.01,-0.008,-0.011,-0.062,0.001
TCGA-HC-8261,-0.024,-0.027,-0.003,0.005,0.012,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-HC-8264,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-HC-A6HX,-0.024,-0.027,-0.002,0.005,0.035,0.021,0.035,0.031,-0.015,0.004,0.007,0.013,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.025,0.023,-0.022,0.01,-0.008,-0.011,-0.06,0.001
TCGA-HC-A6HY,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-J4-A67T,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-J4-A6M7,-0.024,-0.028,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-J4-A83I,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-J4-AATZ,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.032,-0.015,0.004,0.007,0.01,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-J9-A52D,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-KC-A4BO,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-KK-A7AQ,-0.024,-0.022,-0.003,0.005,-0.008,0.021,0.032,0.031,-0.015,0.004,0.007,0.012,0.016,0.016,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.066,0.001
TCGA-KK-A7AY,-0.024,-0.028,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-KK-A7B1,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-KK-A8I4,-0.024,-0.028,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.06,0.001
TCGA-KK-A8IH,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.062,0.001
TCGA-KK-A8IJ,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-QU-A6IO,-0.024,-0.026,-0.003,0.005,0.017,0.021,0.037,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.011,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-SU-A7E7,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-V1-A8ML,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-V1-A8MM,-0.024,-0.026,-0.003,0.005,0.017,0.021,0.037,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.011,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-V1-A8WV,-0.024,-0.028,-0.003,0.005,0.016,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.018,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-V1-A8X3,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-V1-A9O5,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.015,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-V1-A9OQ,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.024,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-YL-A8HJ,-0.024,-0.027,-0.003,0.005,0.013,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-YL-A8HO,-0.024,-0.033,-0.003,0.005,0.014,0.022,0.036,0.031,-0.015,0.004,0.007,0.013,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
TCGA-YL-A8SB,-0.024,-0.027,-0.003,0.005,0.014,0.021,0.036,0.031,-0.015,0.004,0.007,0.012,0.016,0.017,-0.019,-0.012,-0.008,0.012,-0.026,0.023,-0.022,0.01,-0.008,-0.011,-0.061,0.001
