ind,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),PIWI-interacting RNA (piRNA) biogenesis,Intra-Golgi and retrograde Golgi-to-ER traffic,Nucleotide salvage,Phase 4 - resting membrane potential,tRNA Aminoacylation,Assembly of collagen fibrils and other multimeric structures,RNA Polymerase III Chain Elongation,HIV Infection,MGMT-mediated DNA damage reversal,RIPK1-mediated regulated necrosis,mRNA decay by 3' to 5' exoribonuclease,Eukaryotic Translation Elongation,Mitotic Spindle Checkpoint,Plasma lipoprotein assembly,Metabolism of fat-soluble vitamins,Receptor-type tyrosine-protein phosphatases,Defective Mismatch Repair Associated With MSH3,Receptor Mediated Mitophagy,Thrombin signalling through proteinase activated receptors (PARs),Signaling by TGF-beta Receptor Complex in Cancer,Electric Transmission Across Gap Junctions,Nucleobase biosynthesis,Post-translational modification: synthesis of GPI-anchored proteins,Small interfering RNA (siRNA) biogenesis,Phase 1 - inactivation of fast Na+ channels,Interaction With Cumulus Cells,Detoxification of Reactive Oxygen Species,Laminin interactions,Plasmalogen biosynthesis,Regulation of Apoptosis,"Transport of vitamins, nucleosides, and related molecules",Choline catabolism,Costimulation by the CD28 family,Fanconi Anemia Pathway,GPCR downstream signalling,Semaphorin interactions,SLC transporter disorders,Regulation of signaling by NODAL,Passive transport by Aquaporins,Phase 0 - rapid depolarisation,Signaling by PDGF,Type I hemidesmosome assembly,Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells,Collagen degradation,Dissolution of Fibrin Clot,MTF1 activates gene expression,Post-transcriptional silencing by small RNAs,Abacavir transmembrane transport,Signaling by Interleukins,Translocation of SLC2A4 (GLUT4) to the plasma membrane,"Synthesis of IP2, IP, and Ins in the cytosol",Scavenging by Class F Receptors,Effects of PIP2 hydrolysis,Energy dependent regulation of mTOR by LKB1-AMPK,Lipid particle organization,O-linked glycosylation,"ROS, RNS production in phagocytes",Surfactant metabolism,DAP12 interactions,AUF1 (hnRNP D0) binds and destabilizes mRNA,IPs transport between nucleus and ER lumen,Uptake and actions of bacterial toxins,Platelet Adhesion to exposed collagen,TYSND1 cleaves peroxisomal proteins,trans-Golgi Network Vesicle Budding,Carboxyterminal post-translational modifications of tubulin,Platelet Aggregation (Plug Formation),Reversal of alkylation damage by DNA dioxygenases,Mitochondrial transcription termination,Signaling by NOTCH1,Mitochondrial protein import,NCAM signaling for neurite out-growth,MAPK6/MAPK4 signaling,Intrinsic Pathway of Fibrin Clot Formation,Mitochondrial transcription initiation,Phase I - Functionalization of compounds,HCN channels,"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism",Interferon Signaling,Signal regulatory protein family interactions,Synthesis of IPs in the nucleus,Synaptic adhesion-like molecules,Ion transport by P-type ATPases,Regulation of gene expression in beta cells,Threonine catabolism,Kinesins,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),Glucose metabolism,Intestinal hexose absorption,HATs acetylate histones,Synthesis of pyrophosphates in the cytosol,RNA Polymerase I Chain Elongation,Regulation of insulin secretion,Transport of Mature Transcript to Cytoplasm,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,AMPK inhibits chREBP transcriptional activation activity,Ion homeostasis,Cellular hexose transport,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",rRNA processing in the nucleus and cytosol,Processing of Intronless Pre-mRNAs,mRNA Capping,Signaling by NOTCH3,Diseases associated with glycosylation precursor biosynthesis,Toll-Like Receptors Cascades,Hedgehog 'off' state,Macroautophagy,Basigin interactions,Signaling by PTK6,Diseases of carbohydrate metabolism,Inwardly rectifying K+ channels,Neurotransmitter receptors and postsynaptic signal transmission,Diseases associated with visual transduction,Recognition of DNA damage by PCNA-containing replication complex,Striated Muscle Contraction,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),Signaling by SCF-KIT,MHC class II antigen presentation,Ketone body metabolism,"Synthesis, secretion, and deacylation of Ghrelin",Transcription-Coupled Nucleotide Excision Repair (TC-NER),Diseases associated with N-glycosylation of proteins,Signaling by Activin,ATF6 (ATF6-alpha) activates chaperones,Peptide hormone biosynthesis,Rab regulation of trafficking,Metabolic disorders of biological oxidation enzymes,HSP90 chaperone cycle for steroid hormone receptors (SHR),Transport of inorganic cations/anions and amino acids/oligopeptides,Neutrophil degranulation,Signaling by MST1,snRNP Assembly,DNA replication initiation,Intraflagellar transport,Erythrocytes take up carbon dioxide and release oxygen,Integrin cell surface interactions,Sphingolipid metabolism,Signal amplification,IPs transport between ER lumen and cytosol,Aflatoxin activation and detoxification,RNA Polymerase I Transcription Termination,Platelet calcium homeostasis,Homology Directed Repair,M Phase,Intracellular oxygen transport,Resolution of Abasic Sites (AP sites),ABC transporter disorders,Scavenging by Class H Receptors,Interaction With The Zona Pellucida,DAG and IP3 signaling,Defective Mismatch Repair Associated With MSH6,Digestion of dietary carbohydrate,Fibronectin matrix formation,Integrin alphaIIb beta3 signaling,Signaling by NOTCH4,Prolactin receptor signaling,IPs transport between nucleus and cytosol,Signaling by the B Cell Receptor (BCR),Mitotic G2-G2/M phases,PKMTs methylate histone lysines,G2/M Checkpoints,"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,ESR-mediated signaling,DDX58/IFIH1-mediated induction of interferon-alpha/beta,Hh mutants abrogate ligand secretion,Global Genome Nucleotide Excision Repair (GG-NER),Growth hormone receptor signaling,Presynaptic depolarization and calcium channel opening,Collagen biosynthesis and modifying enzymes,"Gamma carboxylation, hypusine formation and arylsulfatase activation",mRNA Splicing,Glyoxylate metabolism and glycine degradation,Transferrin endocytosis and recycling,Neddylation,Fc epsilon receptor (FCERI) signaling,Intestinal lipid absorption,Syndecan interactions,Physiological factors,Selenoamino acid metabolism,Metallothioneins bind metals,Caspase activation via extrinsic apoptotic signalling pathway,Phospholipid metabolism,Rap1 signalling,Diseases associated with surfactant metabolism,Triglyceride metabolism,Fatty acid metabolism,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",Glycogen metabolism,tRNA processing in the nucleus,Reversible hydration of carbon dioxide,tRNA modification in the nucleus and cytosol,Galactose catabolism,TCR signaling,Cell-cell junction organization,CREB3 factors activate genes,Interconversion of nucleotide di- and triphosphates,Oncogenic MAPK signaling,Melanin biosynthesis,Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,Heme biosynthesis,Eukaryotic Translation Termination,Transcriptional activation of mitochondrial biogenesis,Transport of glycerol from adipocytes to the liver by Aquaporins,tRNA processing in the mitochondrion,Biosynthesis of specialized proresolving mediators (SPMs),"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",Influenza Infection,GP1b-IX-V activation signalling,S Phase,EPH-Ephrin signaling,Lactose synthesis,PI3K/AKT Signaling in Cancer,Pre-NOTCH Expression and Processing,SLBP independent Processing of Histone Pre-mRNAs,Cell-extracellular matrix interactions,PRC2 methylates histones and DNA,Activation of anterior HOX genes in hindbrain development during early embryogenesis,mTORC1-mediated signalling,Metabolism of water-soluble vitamins and cofactors,IRE1alpha activates chaperones,IP6 and IP7 transport between cytosol and nucleus,IP3 and IP4 transport between cytosol and nucleus,"TET1,2,3 and TDG demethylate DNA",Electron transport from NADPH to Ferredoxin,Signaling by NOTCH1 in Cancer,Activation of Matrix Metalloproteinases,ChREBP activates metabolic gene expression,Clathrin-mediated endocytosis,Nitric oxide stimulates guanylate cyclase,Degradation of beta-catenin by the destruction complex,Generic Transcription Pathway,MicroRNA (miRNA) biogenesis,Metabolism of steroids,Hedgehog ligand biogenesis,Signaling by Hippo,Nucleobase catabolism,Signaling by NTRKs,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,Signaling by NOTCH2,"Transport of bile salts and organic acids, metal ions and amine compounds",Reelin signalling pathway,"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",G1/S DNA Damage Checkpoints,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),Pyruvate metabolism and Citric Acid (TCA) cycle,RMTs methylate histone arginines,RNA Polymerase III Transcription Termination,CDO in myogenesis,Activation of PPARGC1A (PGC-1alpha) by phosphorylation,RNA Polymerase III Transcription Initiation,Tandem pore domain potassium channels,KSRP (KHSRP) binds and destabilizes mRNA,Chaperonin-mediated protein folding,NR1D1 (REV-ERBA) represses gene expression,tRNA modification in the mitochondrion,Deubiquitination,Signaling by FGFR in disease,Cellular response to heat stress,Asparagine N-linked glycosylation,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,Netrin-1 signaling,Scavenging by Class A Receptors,ECM proteoglycans,Extrinsic Pathway of Fibrin Clot Formation,Beta-catenin independent WNT signaling,LGI-ADAM interactions,Neurotransmitter release cycle,Amyloid fiber formation,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,Signaling by TGF-beta Receptor Complex,Lysosomal oligosaccharide catabolism,Signaling by ERBB2,Signaling by EGFR,Inhibition of TSC complex formation by PKB,Digestion of dietary lipid,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Sperm Motility And Taxes,Phenylketonuria,Defective Mismatch Repair Associated With MSH2,RET signaling,Stimuli-sensing channels,Post-chaperonin tubulin folding pathway,PECAM1 interactions,Cytosolic iron-sulfur cluster assembly,Gap junction trafficking and regulation,Prostacyclin signalling through prostacyclin receptor,IPs transport between ER lumen and nucleus,Phase II - Conjugation of compounds,Deadenylation of mRNA,Meiotic synapsis,Cristae formation,Transcriptional regulation of white adipocyte differentiation,Pink/Parkin Mediated Mitophagy,Metabolism of cofactors,Telomere Maintenance,DNA methylation,HuR (ELAVL1) binds and stabilizes mRNA,Abacavir metabolism,Endosomal Sorting Complex Required For Transport (ESCRT),Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),Signaling by Retinoic Acid,DNA Replication Pre-Initiation,PIP3 activates AKT signaling,Butyrophilin (BTN) family interactions,Amine-derived hormones,RORA activates gene expression,Plasma lipoprotein clearance,Processing of SMDT1,RNA polymerase II transcribes snRNA genes,RNA Polymerase II Transcription Elongation,Formation of the cornified envelope,Positive epigenetic regulation of rRNA expression,Rho GTPase cycle,Metabolism of Angiotensinogen to Angiotensins,Complement cascade,Wax biosynthesis,RNA Pol II CTD phosphorylation and interaction with CE,Protein ubiquitination,Mitotic G1-G1/S phases,Antimicrobial peptides,SUMOylation,Cellular Senescence,Signaling by Insulin receptor,Synthesis of IP3 and IP4 in the cytosol,Ca2+ activated K+ channels,Transcriptional regulation by small RNAs,Negative epigenetic regulation of rRNA expression,eNOS activation and regulation,Mitochondrial ABC transporters,Defective Mismatch Repair Associated With PMS2,TRAIL  signaling,Signaling by ROBO receptors,Molecules associated with elastic fibres,mRNA Editing: A to I Conversion,RHO GTPase Effectors,Fcgamma receptor (FCGR) dependent phagocytosis,ER to Golgi Anterograde Transport,Glycosaminoglycan metabolism,Signaling by Leptin,Protein repair,Defects in vitamin and cofactor metabolism,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),Amino acid synthesis and interconversion (transamination),Response to elevated platelet cytosolic Ca2+,Phase 3 - rapid repolarisation,Hedgehog 'on' state,Platelet sensitization by LDL,Apoptotic execution phase,FasL/ CD95L signaling,Listeria monocytogenes entry into host cells,MAPK1/MAPK3 signaling,Regulation of mitotic cell cycle,RNA Polymerase III Abortive And Retractive Initiation,TNF signaling,Intrinsic Pathway for Apoptosis,TCF dependent signaling in response to WNT,rRNA processing in the mitochondrion,L1CAM interactions,Post-translational protein phosphorylation,ABC transporters in lipid homeostasis,PERK regulates gene expression,Switching of origins to a post-replicative state,SRP-dependent cotranslational protein targeting to membrane,Eukaryotic Translation Initiation,RNA Polymerase I Promoter Clearance,Neurotransmitter uptake and metabolism In glial cells,Diseases associated with glycosaminoglycan metabolism,Nonhomologous End-Joining (NHEJ),Synthesis of IPs in the ER lumen,Fructose metabolism,Formation of xylulose-5-phosphate,Tie2 Signaling,RAB geranylgeranylation,RNA Polymerase II Transcription Initiation And Promoter Clearance,PP2A-mediated dephosphorylation of key metabolic factors,C-type lectin receptors (CLRs),DNA Double Strand Break Response,Signaling by WNT in cancer,HDMs demethylate histones,Pentose phosphate pathway,RNA Polymerase II Transcription Termination,Nephrin family interactions,Nucleosome assembly,Scavenging by Class B Receptors,Phase 2 - plateau phase,Diseases associated with O-glycosylation of proteins,Signaling by EGFR in Cancer,Anchoring of the basal body to the plasma membrane,PKA-mediated phosphorylation of key metabolic factors,Common Pathway of Fibrin Clot Formation,Class I MHC mediated antigen processing & presentation,Mitochondrial translation,GPCR ligand binding,Miscellaneous transport and binding events,Smooth Muscle Contraction,Vasopressin regulates renal water homeostasis via Aquaporins,Signaling by BMP,Neurotransmitter clearance,Cytosolic sensors of pathogen-associated DNA ,Invadopodia formation,Diseases associated with the TLR signaling cascade,Sperm:Oocyte Membrane Binding,"Base-Excision Repair, AP Site Formation",p75 NTR receptor-mediated signalling,Plasma lipoprotein remodeling,Signaling by VEGF,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,Acrosome Reaction,Regulation of gene expression in early pancreatic precursor cells,mRNA decay by 5' to 3' exoribonuclease,Metabolism of polyamines,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),Branched-chain amino acid catabolism,Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,Meiotic recombination,DNA strand elongation,RNA Polymerase II Pre-transcription Events,Latent infection of Homo sapiens with Mycobacterium tuberculosis,Insulin effects increased synthesis of Xylulose-5-Phosphate,mRNA Editing: C to U Conversion,Pyrophosphate hydrolysis,Cellular response to hypoxia,Advanced glycosylation endproduct receptor signaling,GPVI-mediated activation cascade,Signaling by FGFR,Sulfur amino acid metabolism,"Incretin synthesis, secretion, and inactivation",Signaling by ERBB4,Protein methylation,Heme degradation,HDACs deacetylate histones,WNT ligand biogenesis and trafficking,Neurexins and neuroligins,Glucagon signaling in metabolic regulation,mRNA 3'-end processing,Voltage gated Potassium channels,Cargo trafficking to the periciliary membrane,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,TNFR2 non-canonical NF-kB pathway,Insulin processing,Scavenging of heme from plasma,IPs transport between cytosol and ER lumen,Erythrocytes take up oxygen and release carbon dioxide,Defective Mismatch Repair Associated With MLH1,Signaling by MET
00-029N9_LN,0.0,0.0,-8.9528066e-07,4.84386e-11,-0.0,0.0,-0.0,-1.9990852e-08,6.508273e-05,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-1.0693735e-06,3.955139e-07,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-2.479148e-08,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.741787e-05,0.0,-7.1115246e-11,-0.0,0.0,0.0,3.788582e-11,0.0,-0.0,-3.0792797e-12,-0.0,-0.0,-0.0,0.0,9.558844e-08,0.0,-0.0,0.0,0.0,-0.0,-0.0,-5.0670097e-12,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.6375886e-09,0.0,-2.4921387e-09,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-3.0530096e-08,-0.0,0.0,-0.0,-1.4036325e-06,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-1.1412013e-08,0.0,0.0,-0.0,-0.0,-0.0,1.6787338e-10,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,9.128363e-11,0.0,-1.237998e-08,0.0,-0.0,0.0,0.0,0.0,-1.9941493e-07,-0.0,0.0,0.0,2.1900974e-11,-0.0,-0.0,0.0,0.0,-7.357219e-11,0.0,-2.0288504e-13,-1.186464e-09,-0.0,-0.0,0.0,1.7029034e-06,-0.0,0.0,7.0562082e-06,-0.0,0.0,1.5932344e-09,-0.0,-0.0,-0.0,5.5576074e-08,-0.0,-0.0,-2.541729e-11,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,6.4431646e-08,0.0,0.0,-0.0,7.796536e-12,1.0723266e-10,0.0,0.0,0.0,-2.3498869e-08,0.0,0.0,0.0,0.0,0.0,-1.3240661e-10,-0.0,1.8059926e-10,0.0,-0.0,3.132061e-07,-1.1278698e-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-2.6740157e-09,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-1.2537977e-07,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,5.2829126e-12,-0.0,-0.0,0.0,0.0,0.0,-0.0,-1.8766432e-08,-1.7829124e-07,-0.0,0.0,-0.0,-6.1782655e-11,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,6.82735e-07,-6.1482545e-08,0.0,-2.0309317e-06,0.0,0.0,-2.0486375e-06,-0.0,-1.2840329e-07,-0.0,0.0,0.0,0.0,-0.0,-6.0127054e-09,-0.0,-0.0,0.0,-0.0,8.897634e-08,-0.0,-0.0,-1.340015e-07,0.0,0.0,7.882521e-08,0.0,-0.0,8.421673e-09,-0.0,0.0,1.3088449e-07,-2.0344586e-08,0.0,-0.0,-0.0,-3.574758e-12,-0.0,-3.781067e-05,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-3.2473416e-11,-0.0,0.0,-0.0,-0.0,2.156926e-10,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,3.459359e-14,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.3690796e-09,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-7.255175e-10,0.0,-0.0,0.0,-0.0,-0.0,4.154784e-12,-0.0,1.925783e-08,0.0,-0.0,-0.0,0.0,-3.6518935e-12,-3.0976357e-11,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.005489e-12,-1.1869014e-06,1.10503716e-11,-0.0,-0.0,-0.0,0.0,0.0,1.2470208e-11,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.9194084e-10,0.0,7.1626666e-10,0.0,5.532954e-12,-9.3080196e-11,-0.0,-2.1870565e-10,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-1.3371409e-15,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,6.7911504e-10,-0.0,0.0,-0.0,0.0,6.1292644e-07,1.0274933e-07,-6.7133974e-09,-7.075455e-13,-4.435065e-11,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-3.8442636e-07,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-6.1332157e-09,-0.0,0.0,-4.9243365e-10,0.0,-0.0,-1.016889e-10,-4.7983073e-10,0.0,-0.0,-3.3428316e-10,-0.0,-0.0,-0.0,0.0,0.0,1.1406314e-07,0.0,-0.0,0.0,-1.096949e-06
04-149E2_LN,0.0,4.960298e-09,5.1907334e-10,-0.0,-0.0,0.0,-1.8755824e-09,8.6633305e-09,6.6132275e-06,-0.0,0.0,-0.0,-8.0430246e-10,-4.9930546e-11,-0.0,-1.0685392e-06,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1.5577795e-08,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,5.021625e-13,0.0,-0.0,1.3562956e-10,-3.9912866e-06,-3.6307068e-08,-7.106506e-11,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.2102618e-10,1.0611646e-09,-0.0,0.0,0.0,-0.0,-0.0,-1.9442061e-07,-0.0,0.0,0.0,0.0,0.0,5.0280013e-10,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-2.5396466e-07,1.5090433e-10,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,5.299529e-12,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-2.8171784e-10,-7.893589e-07,0.0,4.3235395e-05,0.0,6.541723e-08,-0.0,2.964689e-06,-1.0929344e-09,0.0,-0.0,-6.3098213e-07,1.3787543e-08,7.1402675e-09,-0.0,4.463683e-09,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-4.4107215e-10,0.0,0.0,5.5690366e-15,0.0,-0.0,1.3101257e-07,0.0,-1.1264963e-08,9.6745765e-08,-0.0,0.0,2.7708802e-07,2.1885561e-11,-0.0,-0.0,0.0,1.6086553e-05,-7.352026e-11,0.0,-7.351505e-09,-3.8759498e-10,-0.0,2.0548153e-12,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-1.8452733e-08,-0.0,-0.0,-0.0,2.16502e-06,-0.0,-0.0,8.46645e-13,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,5.748367e-10,0.0,0.0,1.5153944e-08,-3.2368614e-05,-3.214471e-10,0.0,0.0,0.0,2.0866562e-08,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.00283205e-10,0.0,-0.0,-6.119024e-07,-1.1269972e-12,0.0,0.0,3.180974e-11,-3.1731284e-09,0.0,-2.0706914e-08,3.123364e-06,0.0,0.0,-0.0,0.0,0.0,3.4147403e-09,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,4.773788e-06,0.0,0.0,-0.0,5.278805e-12,-0.0,-1.2888098e-06,0.0,0.0,0.0,-0.0,2.1353432e-09,-1.5949448e-09,-0.0,0.0,1.3243951e-11,-2.4524402e-08,-0.0,-1.7497207e-08,0.0,-0.0,-0.0,0.0,-0.0,-2.6149241e-08,-0.0,0.0,-6.7597125e-07,0.0,0.0,-0.00024819764,1.3976188e-07,-1.2830344e-07,-0.0,0.0,0.0,7.750648e-11,-0.0,-2.1352964e-08,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-4.537815e-09,0.0,0.0,-5.1012602e-08,0.0,-0.0,-0.0,-0.0,0.0,-2.0081012e-07,1.8398753e-06,-1.7693462e-06,-0.0,-0.0,-3.5720261e-12,-0.0,-0.0,0.0,-0.0,0.0,3.4871134e-11,-5.0665523e-08,-0.0,8.441617e-12,0.0,-3.244728e-11,9.681839e-10,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.528257e-10,0.0,-0.0,0.0,-0.0,-0.0,-0.0,3.4566036e-14,0.0,0.0,0.0,-0.0,0.0,4.2564097e-10,0.0,0.0,0.0,0.0,-9.903307e-08,-0.0,-0.0,-0.0,-1.1511789e-08,0.0,0.0,-0.0,0.0,-8.134738e-10,-5.487456e-05,1.3627752e-07,-7.422013e-05,3.8695138e-08,3.7603126e-10,0.0,-0.0,0.0,-2.7466635e-07,-7.5408285e-10,4.1515736e-12,-0.0,9.373259e-07,0.0,-1.6345398e-12,-0.0,0.0,2.1877972e-11,-9.60741e-06,1.4386498e-11,-0.0,0.0,0.0,-0.0,-0.0,-0.0,4.5751294e-06,1.004711e-12,5.7256716e-07,-2.7604105e-10,-0.0,-0.0,-0.0,0.0,-1.496185e-10,0.0,1.9545487e-09,0.0,0.0,-0.0,-0.0,-9.357008e-07,-4.152452e-05,0.0,-1.6277744e-08,-7.6644494e-05,2.0135426e-08,-5.918061e-06,-0.0,-2.631964e-09,-2.0051359e-12,0.0,-0.0,0.0,-0.00017439181,-3.5513647e-06,1.2946147e-11,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-7.176104e-11,2.711821e-07,0.0,-1.9397834e-13,8.68209e-10,0.0,-0.0,0.0,2.8240127e-10,-6.4218306e-09,-0.0,-0.0,-0.0,-1.903349e-06,-1.2889691e-07,-1.2493949e-07,-0.0,0.0,-2.98143e-07,1.594237e-07,8.057728e-08,-7.069954e-13,7.290938e-09,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-3.4946905e-07,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2.4702167e-13,0.0,-0.0,-6.0565514e-10,-0.0,4.987182e-09,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-8.849845e-09,-0.0,0.0,-8.2006225e-12,0.0,-0.0,2.032192e-10,0.0,-6.979467e-07,-0.0,2.1934113e-08,-6.5024444e-12,1.3899519e-09,-0.0,0.0,0.0,1.1397116e-07,0.0,-0.0,0.0,0.0
