ind,Selenoamino acid metabolism,Formation of xylulose-5-phosphate,Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells,Diseases associated with the TLR signaling cascade,Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,Scavenging of heme from plasma,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,ABC transporter disorders,mTORC1-mediated signalling,Signaling by NOTCH1,Abacavir transmembrane transport,Platelet calcium homeostasis,Signaling by NTRKs,Common Pathway of Fibrin Clot Formation,Beta-catenin independent WNT signaling,Signaling by VEGF,Reversal of alkylation damage by DNA dioxygenases,"Transport of bile salts and organic acids, metal ions and amine compounds",rRNA processing in the mitochondrion,Signaling by Retinoic Acid,RNA Polymerase I Chain Elongation,Mitotic G1-G1/S phases,Signaling by BMP,Oncogenic MAPK signaling,Digestion of dietary carbohydrate,Assembly of collagen fibrils and other multimeric structures,Deubiquitination,Mitotic Spindle Checkpoint,Synthesis of IPs in the nucleus,Diseases associated with surfactant metabolism,Transcriptional activation of mitochondrial biogenesis,"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism",DNA strand elongation,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",mRNA decay by 3' to 5' exoribonuclease,Diseases associated with glycosylation precursor biosynthesis,Signaling by Interleukins,"TET1,2,3 and TDG demethylate DNA",Degradation of beta-catenin by the destruction complex,Cellular response to hypoxia,Gap junction trafficking and regulation,Recognition of DNA damage by PCNA-containing replication complex,Receptor Mediated Mitophagy,M Phase,Endosomal Sorting Complex Required For Transport (ESCRT),Signaling by NOTCH3,Defective Mismatch Repair Associated With MLH1,"Synthesis of IP2, IP, and Ins in the cytosol",Regulation of signaling by NODAL,Neddylation,Phenylketonuria,Eukaryotic Translation Initiation,Caspase activation via extrinsic apoptotic signalling pathway,Fibronectin matrix formation,Signaling by WNT in cancer,Transcription-Coupled Nucleotide Excision Repair (TC-NER),Platelet Adhesion to exposed collagen,O-linked glycosylation,eNOS activation and regulation,Signaling by Activin,Signaling by ROBO receptors,G2/M Checkpoints,Post-transcriptional silencing by small RNAs,Metabolism of water-soluble vitamins and cofactors,RIPK1-mediated regulated necrosis,Defects in vitamin and cofactor metabolism,Signaling by PDGF,Post-translational modification: synthesis of GPI-anchored proteins,TCF dependent signaling in response to WNT,TRAIL  signaling,Pentose phosphate pathway,Defective Mismatch Repair Associated With MSH2,Positive epigenetic regulation of rRNA expression,SUMOylation,Miscellaneous transport and binding events,Digestion of dietary lipid,Mitochondrial transcription termination,Listeria monocytogenes entry into host cells,tRNA processing in the nucleus,Glycogen metabolism,mRNA Splicing,Heme degradation,Synaptic adhesion-like molecules,Pyruvate metabolism and Citric Acid (TCA) cycle,Nitric oxide stimulates guanylate cyclase,Biosynthesis of specialized proresolving mediators (SPMs),Signaling by ERBB2,"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",RNA Polymerase II Transcription Termination,Pyrophosphate hydrolysis,Phase 2 - plateau phase,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),Protein methylation,Phase II - Conjugation of compounds,Transport of Mature Transcript to Cytoplasm,Neurotransmitter uptake and metabolism In glial cells,Neutrophil degranulation,Deadenylation of mRNA,Asparagine N-linked glycosylation,Growth hormone receptor signaling,Striated Muscle Contraction,HDACs deacetylate histones,Cytosolic iron-sulfur cluster assembly,Signaling by MST1,Signaling by MET,Signaling by Leptin,Nucleobase catabolism,MTF1 activates gene expression,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,Hedgehog 'on' state,Toll-Like Receptors Cascades,tRNA Aminoacylation,IP6 and IP7 transport between cytosol and nucleus,Transcriptional regulation by small RNAs,Metabolism of Angiotensinogen to Angiotensins,DAG and IP3 signaling,Processing of SMDT1,Scavenging by Class A Receptors,Eukaryotic Translation Termination,Synthesis of pyrophosphates in the cytosol,Smooth Muscle Contraction,Aflatoxin activation and detoxification,Intestinal hexose absorption,Erythrocytes take up carbon dioxide and release oxygen,PECAM1 interactions,AUF1 (hnRNP D0) binds and destabilizes mRNA,C-type lectin receptors (CLRs),Type I hemidesmosome assembly,Clathrin-mediated endocytosis,Apoptotic execution phase,IPs transport between nucleus and ER lumen,Cargo trafficking to the periciliary membrane,Macroautophagy,Formation of the cornified envelope,IRE1alpha activates chaperones,Scavenging by Class F Receptors,IPs transport between cytosol and ER lumen,Defective Mismatch Repair Associated With MSH6,WNT ligand biogenesis and trafficking,IPs transport between ER lumen and cytosol,ESR-mediated signaling,MAPK6/MAPK4 signaling,Mitochondrial translation,GPCR ligand binding,"Incretin synthesis, secretion, and inactivation",Signaling by SCF-KIT,Signaling by FGFR in disease,HATs acetylate histones,Small interfering RNA (siRNA) biogenesis,PERK regulates gene expression,Signaling by NOTCH2,Interferon Signaling,RMTs methylate histone arginines,Ion homeostasis,Cell-extracellular matrix interactions,FasL/ CD95L signaling,ER to Golgi Anterograde Transport,GPCR downstream signalling,HCN channels,Meiotic recombination,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,Negative epigenetic regulation of rRNA expression,Energy dependent regulation of mTOR by LKB1-AMPK,CREB3 factors activate genes,IPs transport between nucleus and cytosol,Melanin biosynthesis,Fc epsilon receptor (FCERI) signaling,RNA Polymerase III Chain Elongation,Scavenging by Class H Receptors,RNA Pol II CTD phosphorylation and interaction with CE,Semaphorin interactions,Collagen biosynthesis and modifying enzymes,Intra-Golgi and retrograde Golgi-to-ER traffic,Heme biosynthesis,SLBP independent Processing of Histone Pre-mRNAs,mRNA 3'-end processing,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",Phase 3 - rapid repolarisation,Laminin interactions,Response to elevated platelet cytosolic Ca2+,DNA Double Strand Break Response,tRNA processing in the mitochondrion,Plasma lipoprotein remodeling,snRNP Assembly,Passive transport by Aquaporins,L1CAM interactions,Fanconi Anemia Pathway,RORA activates gene expression,Insulin processing,p75 NTR receptor-mediated signalling,Synthesis of IP3 and IP4 in the cytosol,Protein ubiquitination,CDO in myogenesis,Glycosaminoglycan metabolism,Chaperonin-mediated protein folding,Signaling by NOTCH1 in Cancer,Scavenging by Class B Receptors,Glyoxylate metabolism and glycine degradation,Plasmalogen biosynthesis,Signaling by EGFR,Generic Transcription Pathway,Platelet sensitization by LDL,Tandem pore domain potassium channels,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",Insulin effects increased synthesis of Xylulose-5-Phosphate,Hedgehog 'off' state,Metabolic disorders of biological oxidation enzymes,Signaling by the B Cell Receptor (BCR),Defective Mismatch Repair Associated With MSH3,Plasma lipoprotein clearance,Phase 4 - resting membrane potential,RNA Polymerase II Pre-transcription Events,Molecules associated with elastic fibres,PRC2 methylates histones and DNA,tRNA modification in the mitochondrion,Signaling by FGFR,EPH-Ephrin signaling,Transport of inorganic cations/anions and amino acids/oligopeptides,Galactose catabolism,Threonine catabolism,DNA replication initiation,RNA Polymerase II Transcription Initiation And Promoter Clearance,PI3K/AKT Signaling in Cancer,Extrinsic Pathway of Fibrin Clot Formation,Reversible hydration of carbon dioxide,Activation of PPARGC1A (PGC-1alpha) by phosphorylation,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),Abacavir metabolism,Triglyceride metabolism,Basigin interactions,Vasopressin regulates renal water homeostasis via Aquaporins,Global Genome Nucleotide Excision Repair (GG-NER),rRNA processing in the nucleus and cytosol,NR1D1 (REV-ERBA) represses gene expression,Signaling by PTK6,MHC class II antigen presentation,PKA-mediated phosphorylation of key metabolic factors,Butyrophilin (BTN) family interactions,Rho GTPase cycle,Amino acid synthesis and interconversion (transamination),Activation of anterior HOX genes in hindbrain development during early embryogenesis,"Gamma carboxylation, hypusine formation and arylsulfatase activation",RNA Polymerase III Transcription Termination,Tie2 Signaling,Switching of origins to a post-replicative state,Rab regulation of trafficking,Uptake and actions of bacterial toxins,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),Sulfur amino acid metabolism,Effects of PIP2 hydrolysis,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,Signaling by NOTCH4,PP2A-mediated dephosphorylation of key metabolic factors,Dissolution of Fibrin Clot,Signaling by EGFR in Cancer,MGMT-mediated DNA damage reversal,Regulation of gene expression in early pancreatic precursor cells,RET signaling,Signaling by Insulin receptor,Peptide hormone biosynthesis,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),RNA Polymerase II Transcription Elongation,Syndecan interactions,Neurexins and neuroligins,ECM proteoglycans,HIV Infection,Inhibition of TSC complex formation by PKB,Nucleobase biosynthesis,Signaling by ERBB4,Phase 1 - inactivation of fast Na+ channels,Intraflagellar transport,Translocation of SLC2A4 (GLUT4) to the plasma membrane,Telomere Maintenance,RNA Polymerase III Abortive And Retractive Initiation,Cytosolic sensors of pathogen-associated DNA ,TNFR2 non-canonical NF-kB pathway,Wax biosynthesis,tRNA modification in the nucleus and cytosol,Fatty acid metabolism,Meiotic synapsis,Cellular Senescence,GP1b-IX-V activation signalling,Costimulation by the CD28 family,Cell-cell junction organization,Ca2+ activated K+ channels,Post-chaperonin tubulin folding pathway,Plasma lipoprotein assembly,Receptor-type tyrosine-protein phosphatases,Protein repair,Mitochondrial transcription initiation,MAPK1/MAPK3 signaling,Intracellular oxygen transport,Regulation of insulin secretion,Transport of glycerol from adipocytes to the liver by Aquaporins,Nucleosome assembly,Glucagon signaling in metabolic regulation,SRP-dependent cotranslational protein targeting to membrane,Phospholipid metabolism,Regulation of Apoptosis,Intrinsic Pathway of Fibrin Clot Formation,IP3 and IP4 transport between cytosol and nucleus,HSP90 chaperone cycle for steroid hormone receptors (SHR),Cellular response to heat stress,IPs transport between ER lumen and nucleus,Phase I - Functionalization of compounds,Antimicrobial peptides,mRNA Editing: C to U Conversion,Pink/Parkin Mediated Mitophagy,Advanced glycosylation endproduct receptor signaling,Latent infection of Homo sapiens with Mycobacterium tuberculosis,Sphingolipid metabolism,Signal regulatory protein family interactions,Stimuli-sensing channels,G1/S DNA Damage Checkpoints,Detoxification of Reactive Oxygen Species,Netrin-1 signaling,Diseases associated with O-glycosylation of proteins,Cellular hexose transport,Thrombin signalling through proteinase activated receptors (PARs),Diseases associated with glycosaminoglycan metabolism,Integrin cell surface interactions,Hh mutants abrogate ligand secretion,TNF signaling,Acrosome Reaction,Neurotransmitter release cycle,Prolactin receptor signaling,Class I MHC mediated antigen processing & presentation,RNA polymerase II transcribes snRNA genes,Resolution of Abasic Sites (AP sites),"Synthesis, secretion, and deacylation of Ghrelin",Metallothioneins bind metals,Diseases associated with N-glycosylation of proteins,ABC transporters in lipid homeostasis,DDX58/IFIH1-mediated induction of interferon-alpha/beta,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),Nucleotide salvage,Lactose synthesis,Signaling by Hippo,Activation of Matrix Metalloproteinases,SLC transporter disorders,ChREBP activates metabolic gene expression,PKMTs methylate histone lysines,Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,"ROS, RNS production in phagocytes",Metabolism of cofactors,Signaling by TGF-beta Receptor Complex,Phase 0 - rapid depolarisation,mRNA Capping,S Phase,Complement cascade,Interaction With The Zona Pellucida,Eukaryotic Translation Elongation,Mitochondrial protein import,Physiological factors,Ion transport by P-type ATPases,Glucose metabolism,Lysosomal oligosaccharide catabolism,Platelet Aggregation (Plug Formation),RAB geranylgeranylation,KSRP (KHSRP) binds and destabilizes mRNA,Choline catabolism,Integrin alphaIIb beta3 signaling,Metabolism of polyamines,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",DNA methylation,Signaling by TGF-beta Receptor Complex in Cancer,Interconversion of nucleotide di- and triphosphates,ATF6 (ATF6-alpha) activates chaperones,Intestinal lipid absorption,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,Cristae formation,mRNA decay by 5' to 3' exoribonuclease,HuR (ELAVL1) binds and stabilizes mRNA,Diseases of carbohydrate metabolism,Nonhomologous End-Joining (NHEJ),Post-translational protein phosphorylation,Signal amplification,Neurotransmitter clearance,Fcgamma receptor (FCGR) dependent phagocytosis,Reelin signalling pathway,NCAM signaling for neurite out-growth,Synthesis of IPs in the ER lumen,RNA Polymerase III Transcription Initiation,Influenza Infection,Inwardly rectifying K+ channels,Regulation of gene expression in beta cells,Anchoring of the basal body to the plasma membrane,Kinesins,Sperm Motility And Taxes,Mitotic G2-G2/M phases,Lipid particle organization,Diseases associated with visual transduction,Prostacyclin signalling through prostacyclin receptor,Rap1 signalling,Nephrin family interactions,LGI-ADAM interactions,Surfactant metabolism,Sperm:Oocyte Membrane Binding,Mitochondrial ABC transporters,PIP3 activates AKT signaling,"Base-Excision Repair, AP Site Formation",Metabolism of fat-soluble vitamins,TYSND1 cleaves peroxisomal proteins,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),Homology Directed Repair,Defective Mismatch Repair Associated With PMS2,Amine-derived hormones,Amyloid fiber formation,trans-Golgi Network Vesicle Budding,Electron transport from NADPH to Ferredoxin,Transcriptional regulation of white adipocyte differentiation,PIWI-interacting RNA (piRNA) biogenesis,Invadopodia formation,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,HDMs demethylate histones,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,RNA Polymerase I Promoter Clearance,Carboxyterminal post-translational modifications of tubulin,Hedgehog ligand biogenesis,Transferrin endocytosis and recycling,Erythrocytes take up oxygen and release carbon dioxide,Neurotransmitter receptors and postsynaptic signal transmission,RNA Polymerase I Transcription Termination,Interaction With Cumulus Cells,AMPK inhibits chREBP transcriptional activation activity,DAP12 interactions,Collagen degradation,Fructose metabolism,DNA Replication Pre-Initiation,Branched-chain amino acid catabolism,Intrinsic Pathway for Apoptosis,"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",Metabolism of steroids,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),Electric Transmission Across Gap Junctions,Ketone body metabolism,mRNA Editing: A to I Conversion,GPVI-mediated activation cascade,Presynaptic depolarization and calcium channel opening,TCR signaling,Pre-NOTCH Expression and Processing,Regulation of mitotic cell cycle,"Transport of vitamins, nucleosides, and related molecules",Voltage gated Potassium channels,MicroRNA (miRNA) biogenesis,RHO GTPase Effectors,Processing of Intronless Pre-mRNAs
GSM1594221,-2.0924861e-07,2.1053212e-07,-4.5138757e-10,-3.490609e-07,0.0,-8.671834e-09,-5.0350695e-06,3.2926312e-06,6.137107e-07,1.3717725e-05,-0.0,-8.564333e-08,2.6528205e-06,-1.8927777e-07,5.018958e-06,2.0156608e-06,-5.7645364e-11,-2.492884e-07,1.3180307e-06,-1.7941145e-08,-2.1041562e-09,1.6475665e-08,2.4048657e-07,-9.6732e-07,2.089864e-07,2.7601052e-07,-4.1278938e-05,-7.0420416e-09,1.007835e-08,2.2698005e-06,3.8116735e-07,5.914965e-09,-5.7584166e-06,1.5874535e-07,-2.281677e-08,-0.0,-0.00017727625,-2.298285e-07,4.4385504e-07,0.00012325385,9.461215e-06,-5.238115e-06,8.186373e-05,-6.6751774e-08,4.241678e-05,3.7327553e-08,4.365764e-09,2.237064e-07,6.515042e-07,3.4992823e-08,0.0,-2.9541556e-05,-1.3280404e-06,-0.0,-1.0843194e-07,9.485631e-07,-1.7654524e-07,8.421054e-07,1.6313239e-06,2.5446926e-11,3.7873416e-08,-2.0861937e-11,-1.3225748e-07,8.374706e-06,-1.4898077e-09,4.0280196e-05,-1.9695026e-09,-1.8674807e-07,2.0799764e-06,1.533479e-06,-6.3546935e-08,3.4149341e-09,8.853668e-06,-3.445412e-05,-2.07861e-08,3.658009e-14,-7.1943117e-07,-1.5258758e-05,-3.4893186e-10,-1.0845123e-05,6.1776145e-06,-4.5987753e-07,-1.6770097e-06,5.6831374e-07,1.2587218e-09,3.577516e-07,-7.078937e-07,-1.0695121e-08,-5.294742e-07,-9.251646e-13,3.1569502e-07,-2.2691644e-09,-2.606304e-09,-4.897794e-08,6.2300956e-07,-3.7665874e-08,2.672803e-06,-5.142424e-07,4.907362e-07,-2.477826e-06,1.8596917e-06,4.198775e-07,1.8072305e-09,-0.0,-6.0391574e-07,-2.9351906e-08,-1.8986436e-06,2.7599451e-06,-3.5406554e-08,-7.9012744e-07,-3.4463535e-06,-4.9910795e-07,-0.0,-2.5214777e-05,-1.3297441e-08,-6.056912e-07,6.7300414e-07,2.3237116e-07,-9.785533e-06,-2.19925e-08,5.146229e-06,-4.0932317e-08,0.0,9.516042e-06,-1.29769555e-08,7.900218e-06,1.2906726e-06,-4.632853e-10,-7.299851e-08,9.213422e-08,-0.0,-5.1306307e-07,7.332179e-07,-2.7496765e-07,-1.393497e-07,8.995603e-08,0.0,1.7402814e-10,-2.5320546e-09,-0.0,-1.4121048e-06,-5.2823646e-07,-4.427637e-06,3.7964656e-07,-3.0908852e-06,-1.982853e-06,-6.678507e-07,-1.04691415e-10,2.3104417e-06,-2.1364643e-07,-2.7641363e-07,-2.284836e-05,-1.2785904e-07,-4.6778192e-11,7.89437e-07,-6.671947e-11,-6.613277e-05,9.234819e-06,-9.2513154e-08,2.4569963e-05,3.1265472e-09,4.7480623e-07,1.59773e-07,2.97452e-06,-0.0,0.0,-9.324081e-07,-2.9341171e-08,3.4465887e-07,2.0948594e-06,3.1317217e-08,-2.3362146e-09,-1.8889731e-06,1.524068e-05,1.8919655e-09,-5.834462e-08,-1.0964303e-05,-1.3173832e-07,8.5734555e-08,-3.2379423e-06,-2.6517034e-07,-1.02865805e-07,2.7882074e-08,-6.887878e-09,8.352736e-07,-1.45300065e-08,8.7819063e-07,-3.3220364e-05,-9.193778e-09,4.2896994e-07,4.1755156e-06,6.27449e-06,-1.445579e-06,5.406426e-06,-9.0308844e-05,-1.0052342e-05,6.373475e-10,-3.320827e-10,8.204391e-10,-1.1497589e-06,2.1777325e-05,2.3811452e-07,-5.806134e-10,2.4524189e-08,-8.903866e-10,2.6680156e-05,6.781366e-06,-3.859002e-06,6.477259e-10,-4.512509e-06,1.2892536e-07,2.2173315e-06,1.6639307e-06,8.650275e-06,-1.1101877e-07,-8.994416e-07,5.0498006e-09,-1.1541937e-06,1.5496654e-07,1.5648602e-08,-8.424371e-07,1.125379e-06,-8.32267e-06,0.0,-3.3466602e-10,1.2582083e-09,-7.6281094e-06,0.0,3.3421202e-07,4.9441173e-08,-6.888516e-08,-1.33378295e-08,-6.1337705e-05,2.2195157e-07,-2.115098e-08,-0.0011974334,-3.444765e-14,7.9717545e-08,3.4190193e-09,-1.2721408e-06,-3.1253244e-06,4.320911e-08,3.921246e-09,-3.879151e-09,-1.5915492e-05,4.429585e-05,2.3760687e-05,9.453073e-06,-1.293447e-10,-7.146863e-10,-2.894987e-09,-5.317468e-07,-4.1231497e-11,-1.606758e-09,1.3797072e-06,-2.5121014e-09,-0.0,-3.2193412e-08,-1.0574984e-05,-0.0,2.8266131e-05,3.839823e-07,-3.526847e-09,4.495083e-07,7.178608e-08,1.0145352e-07,-6.0941513e-10,3.1416494e-09,-2.8233842e-06,-1.667509e-07,-2.558958e-09,2.378323e-07,-1.0296293e-07,9.0865836e-07,7.931565e-07,1.4035884e-05,4.502093e-08,1.9927786e-06,1.2745523e-05,-1.1975276e-07,-3.2037286e-05,-4.0407483e-07,9.863049e-07,-1.2088138e-07,4.3486073e-10,-1.4138962e-07,1.5928272e-09,-9.459561e-07,4.824857e-07,2.1731795e-07,2.5265801e-05,0.0,2.0350226e-08,-0.0,-3.6890035e-06,2.5046572e-07,-3.7819355e-08,-6.867195e-05,-5.2160637e-08,8.0093514e-07,-0.0,5.92734e-09,-0.00019356004,0.0,-7.147438e-08,3.4273154e-07,-8.7684804e-11,-1.1238389e-07,-2.169756e-08,0.0,2.8767158e-07,-1.09210685e-08,-1.9077504e-09,1.7215773e-09,-2.5440121e-07,-1.3928033e-08,5.350735e-07,1.1010807e-08,3.3696808e-06,-1.9081559e-05,-3.927986e-07,-2.6337227e-06,-2.5046027e-08,-0.0,2.0990221e-08,1.0391406e-07,-1.5458222e-07,-1.3936429e-07,-2.7837914e-06,-1.2778569e-08,0.0,6.842674e-12,-4.3459096e-07,9.215194e-05,-1.6684281e-07,-5.5733926e-07,-1.7302132e-09,6.167542e-08,2.8276004e-12,-1.7785758e-06,3.0483065e-09,1.4613386e-07,-2.5510369e-08,3.1942312e-07,1.4551838e-05,-1.065086e-06,-2.3035824e-08,1.1297096e-05,4.180446e-09,-2.4299097e-05,3.7584914e-11,-7.0974244e-07,3.095636e-06,-7.8194816e-08,-3.884288e-07,-3.499848e-08,2.659191e-08,1.2804911e-10,-9.999618e-06,-1.2332858e-09,1.6979376e-07,-9.4740597e-07,-2.0788669e-07,-3.3560738e-08,-8.235338e-05,-5.8581232e-08,-4.83211e-07,-2.1116333e-09,0.0,1.7898175e-07,-2.8906453e-07,1.3695137e-06,3.094617e-07,-0.00011062957,-3.8950668e-05,3.018561e-07,-2.0026442e-05,-1.5344861e-09,-1.6654252e-05,-2.805602e-12,4.2410724e-11,0.0,-7.2123413e-07,6.7460405e-06,4.8954466e-06,-1.6130587e-10,-1.8523629e-08,2.8203583e-05,-2.553117e-07,-3.2220638e-07,-5.794214e-09,-2.2486267e-08,1.1116983e-06,-3.0353732e-08,4.6455006e-07,1.604435e-08,-4.7046018e-07,-3.8966334e-12,2.8765662e-12,-2.8702896e-06,3.670962e-06,9.633884e-10,-1.2635089e-10,2.16697e-07,-4.1185598e-05,5.611364e-10,-1.2262573e-10,-6.114955e-07,-2.6556785e-08,-4.0252058e-07,1.1651196e-08,-7.678229e-06,-4.7679848e-07,-5.1641414e-06,4.4571733e-09,4.4041894e-08,-4.8682356e-09,-1.9956203e-06,3.190627e-07,-2.2794788e-06,3.81156e-09,9.930711e-07,-4.9346154e-09,0.0,-6.391732e-08,8.280955e-06,-5.3525977e-08,1.3747501e-07,1.9597624e-05,2.387974e-11,3.0867326e-07,-1.01362945e-08,2.384928e-06,-2.646929e-09,-5.288378e-08,1.2121152e-08,1.0171071e-08,-1.502226e-06,3.4514394e-09,-8.330423e-08,-3.4056728e-07,1.1199659e-06,3.027499e-08,2.7961628e-08,1.7696166e-05,-4.5406796e-05,-6.5358044e-08
