ind,Activation of PPARGC1A (PGC-1alpha) by phosphorylation,RIPK1-mediated regulated necrosis,Lysosomal oligosaccharide catabolism,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,Intestinal lipid absorption,mTORC1-mediated signalling,Transcriptional activation of mitochondrial biogenesis,Physiological factors,Sperm Motility And Taxes,RNA Pol II CTD phosphorylation and interaction with CE,Defective Mismatch Repair Associated With PMS2,Phase 2 - plateau phase,Scavenging by Class A Receptors,Neurotransmitter release cycle,Diseases associated with N-glycosylation of proteins,mRNA decay by 5' to 3' exoribonuclease,Processing of Intronless Pre-mRNAs,Cristae formation,Interaction With The Zona Pellucida,Ca2+ activated K+ channels,Laminin interactions,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,Diseases associated with O-glycosylation of proteins,RNA Polymerase III Abortive And Retractive Initiation,Glycogen metabolism,Amine-derived hormones,WNT ligand biogenesis and trafficking,Signaling by ERBB2,ABC transporter disorders,"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",TRAIL  signaling,Anchoring of the basal body to the plasma membrane,mRNA Editing: C to U Conversion,Syndecan interactions,Beta-catenin independent WNT signaling,Regulation of gene expression in beta cells,Regulation of Apoptosis,Sulfur amino acid metabolism,RORA activates gene expression,IPs transport between nucleus and cytosol,Ketone body metabolism,tRNA modification in the mitochondrion,Passive transport by Aquaporins,Transcriptional regulation by small RNAs,Sphingolipid metabolism,Neurotransmitter uptake and metabolism In glial cells,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",RNA Polymerase II Pre-transcription Events,Diseases associated with visual transduction,Neurotransmitter clearance,HSP90 chaperone cycle for steroid hormone receptors (SHR),Diseases associated with glycosaminoglycan metabolism,Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,Post-translational modification: synthesis of GPI-anchored proteins,MicroRNA (miRNA) biogenesis,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",Platelet sensitization by LDL,"Base-Excision Repair, AP Site Formation",Signaling by Activin,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,Surfactant metabolism,Sperm:Oocyte Membrane Binding,HuR (ELAVL1) binds and stabilizes mRNA,Intestinal hexose absorption,Basigin interactions,Reversal of alkylation damage by DNA dioxygenases,Toll-Like Receptors Cascades,Intraflagellar transport,Clathrin-mediated endocytosis,Post-chaperonin tubulin folding pathway,Metabolism of Angiotensinogen to Angiotensins,IP3 and IP4 transport between cytosol and nucleus,Positive epigenetic regulation of rRNA expression,Synthesis of IPs in the ER lumen,Fibronectin matrix formation,Metabolism of polyamines,Abacavir metabolism,Activation of Matrix Metalloproteinases,Effects of PIP2 hydrolysis,RET signaling,Presynaptic depolarization and calcium channel opening,Miscellaneous transport and binding events,PIP3 activates AKT signaling,AMPK inhibits chREBP transcriptional activation activity,snRNP Assembly,Diseases associated with surfactant metabolism,RNA Polymerase II Transcription Elongation,Assembly of collagen fibrils and other multimeric structures,PIWI-interacting RNA (piRNA) biogenesis,Interconversion of nucleotide di- and triphosphates,Signaling by Insulin receptor,Prostacyclin signalling through prostacyclin receptor,Advanced glycosylation endproduct receptor signaling,Kinesins,Reversible hydration of carbon dioxide,Costimulation by the CD28 family,PP2A-mediated dephosphorylation of key metabolic factors,Stimuli-sensing channels,tRNA processing in the mitochondrion,TYSND1 cleaves peroxisomal proteins,Reelin signalling pathway,Melanin biosynthesis,Extrinsic Pathway of Fibrin Clot Formation,Activation of anterior HOX genes in hindbrain development during early embryogenesis,Receptor-type tyrosine-protein phosphatases,Pyruvate metabolism and Citric Acid (TCA) cycle,Carboxyterminal post-translational modifications of tubulin,Voltage gated Potassium channels,Signaling by NOTCH1,mRNA Splicing,Signaling by ROBO receptors,Signaling by EGFR,Regulation of gene expression in early pancreatic precursor cells,Cellular Senescence,Detoxification of Reactive Oxygen Species,PKMTs methylate histone lysines,Synthesis of IPs in the nucleus,Phase 1 - inactivation of fast Na+ channels,Defective Mismatch Repair Associated With MSH3,Scavenging by Class B Receptors,Phenylketonuria,LGI-ADAM interactions,Integrin alphaIIb beta3 signaling,Influenza Infection,MAPK6/MAPK4 signaling,Listeria monocytogenes entry into host cells,Cell-cell junction organization,Neutrophil degranulation,Chaperonin-mediated protein folding,mRNA Capping,Degradation of beta-catenin by the destruction complex,Nucleotide salvage,Fatty acid metabolism,Erythrocytes take up oxygen and release carbon dioxide,"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism",tRNA Aminoacylation,TNFR2 non-canonical NF-kB pathway,Pyrophosphate hydrolysis,Plasma lipoprotein remodeling,Hedgehog 'off' state,Glucagon signaling in metabolic regulation,Integrin cell surface interactions,Pre-NOTCH Expression and Processing,Signaling by Retinoic Acid,Signaling by FGFR,Meiotic synapsis,Peptide hormone biosynthesis,Cellular response to hypoxia,Mitotic Spindle Checkpoint,Abacavir transmembrane transport,Energy dependent regulation of mTOR by LKB1-AMPK,Pink/Parkin Mediated Mitophagy,RNA Polymerase I Transcription Termination,Amino acid synthesis and interconversion (transamination),Synaptic adhesion-like molecules,Electric Transmission Across Gap Junctions,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),Macroautophagy,Post-translational protein phosphorylation,rRNA processing in the mitochondrion,TCF dependent signaling in response to WNT,Signaling by PTK6,RNA Polymerase III Transcription Termination,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,Smooth Muscle Contraction,Telomere Maintenance,Signal regulatory protein family interactions,Cytosolic sensors of pathogen-associated DNA ,eNOS activation and regulation,Digestion of dietary lipid,Threonine catabolism,M Phase,Signaling by the B Cell Receptor (BCR),Hedgehog 'on' state,Striated Muscle Contraction,O-linked glycosylation,DAP12 interactions,ESR-mediated signaling,Branched-chain amino acid catabolism,Diseases associated with glycosylation precursor biosynthesis,"Synthesis, secretion, and deacylation of Ghrelin",Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),"Incretin synthesis, secretion, and inactivation",Growth hormone receptor signaling,RAB geranylgeranylation,HCN channels,IP6 and IP7 transport between cytosol and nucleus,Nucleosome assembly,Signaling by WNT in cancer,Protein ubiquitination,Ion transport by P-type ATPases,Neurexins and neuroligins,Common Pathway of Fibrin Clot Formation,Metabolism of steroids,Protein repair,Signaling by Hippo,C-type lectin receptors (CLRs),Mitochondrial protein import,Glyoxylate metabolism and glycine degradation,Electron transport from NADPH to Ferredoxin,mRNA decay by 3' to 5' exoribonuclease,Fanconi Anemia Pathway,Nucleobase biosynthesis,Resolution of Abasic Sites (AP sites),Receptor Mediated Mitophagy,Amyloid fiber formation,Lipid particle organization,Small interfering RNA (siRNA) biogenesis,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",GPVI-mediated activation cascade,Transferrin endocytosis and recycling,Homology Directed Repair,G2/M Checkpoints,Prolactin receptor signaling,Signaling by MST1,IPs transport between cytosol and ER lumen,Signaling by NOTCH4,Metabolic disorders of biological oxidation enzymes,Signaling by Interleukins,Ion homeostasis,Metabolism of cofactors,FasL/ CD95L signaling,Mitochondrial transcription initiation,Signaling by NOTCH1 in Cancer,Signaling by SCF-KIT,DNA Replication Pre-Initiation,Class I MHC mediated antigen processing & presentation,Thrombin signalling through proteinase activated receptors (PARs),Netrin-1 signaling,Synthesis of IP3 and IP4 in the cytosol,rRNA processing in the nucleus and cytosol,Dissolution of Fibrin Clot,DNA methylation,DDX58/IFIH1-mediated induction of interferon-alpha/beta,PERK regulates gene expression,Fructose metabolism,DNA strand elongation,Platelet calcium homeostasis,Generic Transcription Pathway,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Nucleobase catabolism,Wax biosynthesis,Neurotransmitter receptors and postsynaptic signal transmission,Response to elevated platelet cytosolic Ca2+,Phase 0 - rapid depolarisation,Butyrophilin (BTN) family interactions,Cargo trafficking to the periciliary membrane,Phase I - Functionalization of compounds,ABC transporters in lipid homeostasis,Complement cascade,Signaling by PDGF,Metallothioneins bind metals,RHO GTPase Effectors,Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells,Rap1 signalling,Erythrocytes take up carbon dioxide and release oxygen,Formation of xylulose-5-phosphate,Signaling by ERBB4,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),Defects in vitamin and cofactor metabolism,Metabolism of fat-soluble vitamins,Recognition of DNA damage by PCNA-containing replication complex,"Gamma carboxylation, hypusine formation and arylsulfatase activation","Synthesis of IP2, IP, and Ins in the cytosol",Regulation of signaling by NODAL,Insulin processing,CDO in myogenesis,RNA Polymerase III Transcription Initiation,Mitochondrial translation,Type I hemidesmosome assembly,Collagen biosynthesis and modifying enzymes,Signaling by NTRKs,mRNA 3'-end processing,Eukaryotic Translation Elongation,DNA replication initiation,Mitotic G2-G2/M phases,"Transport of vitamins, nucleosides, and related molecules",Semaphorin interactions,Intrinsic Pathway for Apoptosis,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,tRNA modification in the nucleus and cytosol,Phospholipid metabolism,RMTs methylate histone arginines,Caspase activation via extrinsic apoptotic signalling pathway,Rab regulation of trafficking,PECAM1 interactions,"TET1,2,3 and TDG demethylate DNA",Insulin effects increased synthesis of Xylulose-5-Phosphate,Defective Mismatch Repair Associated With MLH1,Switching of origins to a post-replicative state,tRNA processing in the nucleus,Uptake and actions of bacterial toxins,G1/S DNA Damage Checkpoints,Fc epsilon receptor (FCERI) signaling,Vasopressin regulates renal water homeostasis via Aquaporins,DNA Double Strand Break Response,Glycosaminoglycan metabolism,SLC transporter disorders,Deubiquitination,Pentose phosphate pathway,IPs transport between ER lumen and cytosol,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),Gap junction trafficking and regulation,Hh mutants abrogate ligand secretion,Rho GTPase cycle,Eukaryotic Translation Initiation,Fcgamma receptor (FCGR) dependent phagocytosis,Transcriptional regulation of white adipocyte differentiation,SLBP independent Processing of Histone Pre-mRNAs,Signaling by FGFR in disease,Mitochondrial transcription termination,KSRP (KHSRP) binds and destabilizes mRNA,Choline catabolism,"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",Signaling by MET,Cell-extracellular matrix interactions,Negative epigenetic regulation of rRNA expression,RNA Polymerase II Transcription Termination,ECM proteoglycans,HDACs deacetylate histones,Asparagine N-linked glycosylation,Phase 3 - rapid repolarisation,Heme degradation,Transport of glycerol from adipocytes to the liver by Aquaporins,GPCR ligand binding,Signaling by NOTCH3,Plasmalogen biosynthesis,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),PRC2 methylates histones and DNA,Transcription-Coupled Nucleotide Excision Repair (TC-NER),Interferon Signaling,SUMOylation,NR1D1 (REV-ERBA) represses gene expression,p75 NTR receptor-mediated signalling,GP1b-IX-V activation signalling,IPs transport between ER lumen and nucleus,TCR signaling,MGMT-mediated DNA damage reversal,RNA Polymerase II Transcription Initiation And Promoter Clearance,Selenoamino acid metabolism,Eukaryotic Translation Termination,Digestion of dietary carbohydrate,MAPK1/MAPK3 signaling,Galactose catabolism,Inhibition of TSC complex formation by PKB,Aflatoxin activation and detoxification,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,Intra-Golgi and retrograde Golgi-to-ER traffic,Apoptotic execution phase,RNA polymerase II transcribes snRNA genes,Metabolism of water-soluble vitamins and cofactors,PI3K/AKT Signaling in Cancer,MHC class II antigen presentation,Mitotic G1-G1/S phases,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),Cytosolic iron-sulfur cluster assembly,Signaling by EGFR in Cancer,Formation of the cornified envelope,RNA Polymerase III Chain Elongation,DAG and IP3 signaling,Scavenging by Class H Receptors,Neddylation,MTF1 activates gene expression,HIV Infection,IRE1alpha activates chaperones,Nitric oxide stimulates guanylate cyclase,Diseases of carbohydrate metabolism,Regulation of insulin secretion,Molecules associated with elastic fibres,Plasma lipoprotein assembly,Plasma lipoprotein clearance,Triglyceride metabolism,RNA Polymerase I Chain Elongation,Intracellular oxygen transport,Cellular response to heat stress,Protein methylation,Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,Signaling by TGF-beta Receptor Complex,SRP-dependent cotranslational protein targeting to membrane,ER to Golgi Anterograde Transport,Collagen degradation,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),HDMs demethylate histones,Signaling by NOTCH2,PKA-mediated phosphorylation of key metabolic factors,Meiotic recombination,Latent infection of Homo sapiens with Mycobacterium tuberculosis,Platelet Aggregation (Plug Formation),Defective Mismatch Repair Associated With MSH2,Platelet Adhesion to exposed collagen,HATs acetylate histones,GPCR downstream signalling,Translocation of SLC2A4 (GLUT4) to the plasma membrane,Post-transcriptional silencing by small RNAs,Scavenging by Class F Receptors,IPs transport between nucleus and ER lumen,ATF6 (ATF6-alpha) activates chaperones,S Phase,Nephrin family interactions,Defective Mismatch Repair Associated With MSH6,mRNA Editing: A to I Conversion,Diseases associated with the TLR signaling cascade,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,Scavenging of heme from plasma,EPH-Ephrin signaling,Deadenylation of mRNA,AUF1 (hnRNP D0) binds and destabilizes mRNA,trans-Golgi Network Vesicle Budding,Tandem pore domain potassium channels,TNF signaling,"ROS, RNS production in phagocytes",Phase II - Conjugation of compounds,Cellular hexose transport,Regulation of mitotic cell cycle,Interaction With Cumulus Cells,Inwardly rectifying K+ channels,RNA Polymerase I Promoter Clearance,Processing of SMDT1,Invadopodia formation,Endosomal Sorting Complex Required For Transport (ESCRT),Intrinsic Pathway of Fibrin Clot Formation,Signaling by VEGF,Signaling by BMP,Heme biosynthesis,Signal amplification,"Transport of bile salts and organic acids, metal ions and amine compounds",Mitochondrial ABC transporters,Antimicrobial peptides,Lactose synthesis,Signaling by TGF-beta Receptor Complex in Cancer,Signaling by Leptin,CREB3 factors activate genes,Synthesis of pyrophosphates in the cytosol,Biosynthesis of specialized proresolving mediators (SPMs),Global Genome Nucleotide Excision Repair (GG-NER),Transport of Mature Transcript to Cytoplasm,Acrosome Reaction,L1CAM interactions,NCAM signaling for neurite out-growth,ChREBP activates metabolic gene expression,Hedgehog ligand biogenesis,Tie2 Signaling,Nonhomologous End-Joining (NHEJ),Oncogenic MAPK signaling,Glucose metabolism,Transport of inorganic cations/anions and amino acids/oligopeptides,Phase 4 - resting membrane potential
GSM1594225,6.1946723e-09,4.8602317e-07,7.9357335e-08,2.2900356e-06,0.0,3.517278e-07,-1.0532814e-07,0.0,9.361767e-10,-4.268446e-09,-2.1454491e-10,-1.4946911e-09,-3.8881223e-09,-2.5953108e-07,0.0,2.306253e-09,8.105446e-07,-1.4860331e-09,-8.280505e-09,-1.8937985e-08,6.1010336e-11,5.7245767e-08,-9.8822035e-09,8.2715407e-10,2.9571627e-06,-9.935771e-09,6.2757035e-09,3.1916877e-06,-5.0096645e-08,2.4329691e-11,4.7508578e-07,1.0629044e-08,4.8492094e-08,-7.484845e-08,1.1392054e-06,-2.8164122e-08,5.4496127e-07,-7.8052565e-08,-5.952289e-07,0.0,-2.355737e-07,2.0508796e-10,-1.2809509e-05,6.8017353e-06,-5.347498e-07,9.344405e-09,4.1560943e-07,5.29586e-06,7.903921e-13,-2.4591404e-08,1.8866362e-09,-3.500329e-08,0.0,-1.0206699e-08,9.170472e-08,8.496573e-10,-5.0895155e-06,5.922958e-06,1.8242749e-06,-2.242023e-07,-2.0603316e-07,-2.732502e-07,5.9279836e-07,0.0,-4.6484936e-05,5.7885703e-08,-1.8250852e-05,4.5512588e-10,1.96082e-07,2.3475508e-10,-8.3688974e-08,-0.0,-9.4367e-06,0.0,0.0,-1.519133e-07,-7.4921337e-07,8.650425e-10,9.5151e-10,-3.2649446e-06,1.2730967e-06,-6.0849266e-06,-6.504189e-05,3.1910906e-07,6.956564e-08,5.7309435e-10,-4.0961615e-07,-1.5854207e-11,-6.4913006e-06,8.468795e-08,-4.4089106e-07,-1.2322194e-09,8.114482e-07,1.4551125e-08,-5.936956e-06,-1.2959886e-05,1.2325978e-07,0.0,-6.331396e-09,-1.8883503e-08,-5.170112e-09,-0.0,-3.4053865e-10,-3.48157e-06,1.2394067e-06,2.1924703e-07,-1.3150712e-09,-1.0363914e-07,-1.5661484e-05,2.6022133e-07,5.4366257e-08,-9.0706567e-07,0.0,-1.5582966e-05,-1.781155e-08,-3.1040054e-06,-4.177346e-08,-1.3681271e-09,-2.2584648e-10,9.73433e-07,-0.0,-4.5117582e-10,6.2202336e-05,-7.601691e-07,-6.7398814e-10,6.031864e-08,9.107244e-07,3.9595427e-05,-1.2493288e-06,1.011178e-07,2.7139311e-05,2.7350577e-06,-4.069044e-07,3.824084e-08,1.7530314e-07,1.104568e-06,4.8515444e-06,1.3995808e-07,-7.614867e-07,0.00011579713,-1.0282315e-07,9.102225e-13,-5.4964175e-07,-3.544546e-09,-1.2121355e-07,-7.0290787e-09,-0.0,4.850069e-07,6.708004e-05,0.0,1.4582648e-06,-3.1310892e-06,1.4784186e-08,-3.116654e-09,2.51021e-07,-5.075005e-07,3.1751479e-06,4.4236513e-06,-1.09846255e-07,-7.056376e-07,2.1138181e-05,-3.825614e-07,-3.663088e-08,8.29059e-08,-8.578081e-08,1.8128526e-07,1.3654324e-08,-3.927471e-06,-1.6694158e-09,-1.8126647e-08,-1.878246e-07,-4.915279e-07,8.020138e-08,4.5405119e-10,-1.5508926e-09,-3.8119322e-07,-3.9339724e-08,0.00010364611,5.5579635e-10,-0.0,-9.621883e-10,-1.8140793e-06,-1.6670525e-07,9.255488e-06,-2.0433981e-06,9.441731e-08,0.0,2.7213948e-08,-8.8536666e-08,-1.7885983e-06,2.4919702e-06,1.4672037e-05,5.500177e-08,-3.9512925e-06,1.4210733e-09,3.4059983e-08,1.232397e-06,-7.8179525e-09,-4.3612062e-11,1.06736255e-08,5.6845255e-07,-3.560966e-08,1.7762929e-07,1.2444328e-06,2.5700867e-06,-1.3977742e-06,-7.94117e-09,-3.8620828e-07,7.9140506e-08,-3.6621254e-06,-3.2638713e-08,-9.050497e-07,-7.2969215e-08,-1.0785336e-05,-0.0,0.0,-5.504636e-06,-1.1804345e-09,-2.3907223e-05,1.3525232e-09,-1.01600044e-07,-6.9344054e-07,-1.729381e-07,-1.0378698e-07,5.8504406e-06,-6.745717e-08,3.899496e-05,-5.016564e-10,-3.893651e-08,5.770994e-07,-2.0725208e-06,6.584575e-11,5.0459134e-06,6.040559e-05,-3.8600727e-09,2.3206879e-07,4.0689463e-07,6.474751e-07,-3.079671e-06,6.9147094e-10,9.2675776e-07,3.321764e-06,-1.5143778e-06,1.5344278e-05,-2.6377629e-08,-9.720853e-08,-4.1510613e-09,-1.0208681e-08,7.996505e-07,-1.8820023e-06,1.2138301e-09,-0.0,4.0094133e-06,-1.0045134e-07,-1.2252811e-05,1.6590558e-07,5.41922e-10,1.3959228e-06,3.067704e-08,-2.6402122e-07,-1.39943985e-08,-9.33239e-07,1.206465e-07,-7.4452764e-08,-1.3643381e-09,-1.7996311e-07,-1.1561296e-09,6.5328685e-08,9.704679e-09,1.9060366e-06,-4.3442643e-08,6.5148915e-06,-9.080555e-09,-1.1732166e-08,7.846951e-09,1.936444e-07,1.9537636e-06,1.8617517e-06,6.145624e-08,1.7845791e-06,-1.1144976e-07,-2.7713313e-05,-7.542607e-07,-2.8532398e-08,-3.7081116e-09,-4.9273615e-07,-2.1673686e-10,1.1270805e-06,1.0473022e-11,1.8834921e-06,2.3489836e-08,1.8863663e-07,-9.457854e-09,-1.659339e-05,3.136667e-06,-0.00018184017,3.71629e-05,-4.3415887e-12,-4.7101472e-07,9.274937e-10,-0.0,4.2811862e-07,-1.1975325e-07,-1.3321202e-10,-8.416114e-07,4.4566016e-07,5.1381844e-06,2.4368237e-11,-1.4797043e-07,-1.2651461e-09,1.9952722e-09,-3.5451353e-07,-1.6407665e-09,2.3319213e-09,2.0855946e-06,-2.445184e-06,-4.13136e-07,4.4249507e-08,1.408225e-07,-2.857195e-08,-8.5451276e-08,1.6015866e-08,-9.616603e-10,0.0,-9.919063e-05,-7.6682556e-07,2.416924e-07,-5.310446e-05,-7.043467e-05,-4.7856174e-06,2.1335152e-05,-2.657289e-07,-4.483118e-08,-1.0104479e-06,-4.5794454e-07,0.0,-2.3243997e-06,-9.845221e-08,-9.283499e-08,-6.884299e-07,2.9938992e-11,5.0610165e-09,-1.1776931e-07,2.330047e-07,2.7763414e-07,1.1475123e-06,1.8937023e-06,-3.7094912e-07,-3.840117e-07,-2.2369284e-06,4.2160494e-07,-6.666677e-08,-1.6454919e-07,8.3562945e-08,-1.5849697e-08,-1.5357663e-06,4.1099433e-08,7.4100865e-07,4.222539e-07,-2.3133023e-06,2.1869765e-08,4.4882345e-06,2.5562557e-08,8.793635e-08,1.0896629e-07,-1.6708191e-09,-4.5026586e-13,1.1569852e-07,4.445531e-08,2.1102383e-06,4.265354e-06,3.9274664e-06,3.9238646e-08,-0.0,-3.787404e-05,1.0229093e-09,0.0,2.574224e-06,6.6792123e-09,-4.6564622e-08,-1.3721233e-07,7.717692e-08,2.4424068e-08,6.4432556e-05,8.770092e-08,2.7499292e-08,-0.0,3.1850259e-10,5.1114488e-11,-2.226862e-07,1.7131495e-07,4.8713594e-07,2.2958059e-06,-5.9424854e-10,-2.8112467e-08,-0.0,-2.1582836e-09,-5.794936e-10,7.1852737e-09,1.017138e-11,4.1820497e-10,2.3688162e-07,-2.7886768e-09,-2.3791917e-07,1.9977954e-06,1.5577144e-06,-6.3107414e-08,6.367652e-09,-1.8163901e-07,-0.00019226785,-2.1716748e-08,-1.6980245e-08,3.187122e-05,-6.5373484e-08,-0.0,-4.1750883e-09,6.818109e-05,-8.623586e-06,1.5372077e-08,-4.306609e-07,-3.9614174e-06,-2.1618312e-07,-2.2348664e-07,-1.8700715e-07,1.9233612e-06,2.3098276e-06,2.8707282e-08,8.662825e-07,1.6747248e-06,1.4363586e-07,-1.1354429e-06,4.5000796e-08,-4.430381e-09,5.5196114e-10,-4.3371813e-07,1.3497555e-06,-0.0,3.6496857e-08,-2.5915304e-07,1.0540875e-08,-1.11755e-08,3.436451e-06,-1.527975e-06,1.2493854e-08,8.818477e-07,2.7352002e-05,9.9124e-09
