ind,Glucagon signaling in metabolic regulation,Synthesis of pyrophosphates in the cytosol,"Synthesis, secretion, and deacylation of Ghrelin",Scavenging by Class B Receptors,Cellular hexose transport,Signaling by TGF-beta Receptor Complex,Phase I - Functionalization of compounds,PERK regulates gene expression,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),Dissolution of Fibrin Clot,DNA strand elongation,Neurotransmitter receptors and postsynaptic signal transmission,Diseases associated with glycosaminoglycan metabolism,Plasmalogen biosynthesis,RNA Polymerase III Transcription Termination,RNA Polymerase III Abortive And Retractive Initiation,SRP-dependent cotranslational protein targeting to membrane,Signaling by NOTCH4,Receptor-type tyrosine-protein phosphatases,Erythrocytes take up carbon dioxide and release oxygen,Signaling by TGF-beta Receptor Complex in Cancer,Nucleobase catabolism,Choline catabolism,TNF signaling,Regulation of mitotic cell cycle,C-type lectin receptors (CLRs),Mitochondrial ABC transporters,IRE1alpha activates chaperones,GPCR downstream signalling,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),Signaling by ERBB2,SLBP independent Processing of Histone Pre-mRNAs,Influenza Infection,RNA polymerase II transcribes snRNA genes,Gap junction trafficking and regulation,Signaling by PTK6,Interaction With The Zona Pellucida,Growth hormone receptor signaling,Rho GTPase cycle,Regulation of gene expression in early pancreatic precursor cells,Signaling by Interleukins,RNA Polymerase II Pre-transcription Events,"Gamma carboxylation, hypusine formation and arylsulfatase activation",MTF1 activates gene expression,Signaling by ERBB4,Activation of anterior HOX genes in hindbrain development during early embryogenesis,Signaling by SCF-KIT,eNOS activation and regulation,ESR-mediated signaling,Synaptic adhesion-like molecules,IPs transport between nucleus and ER lumen,Degradation of beta-catenin by the destruction complex,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",Effects of PIP2 hydrolysis,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),Cristae formation,"ROS, RNS production in phagocytes",Diseases of carbohydrate metabolism,Nucleobase biosynthesis,Listeria monocytogenes entry into host cells,Post-translational modification: synthesis of GPI-anchored proteins,Neutrophil degranulation,Reversal of alkylation damage by DNA dioxygenases,Butyrophilin (BTN) family interactions,Detoxification of Reactive Oxygen Species,Assembly of collagen fibrils and other multimeric structures,Pink/Parkin Mediated Mitophagy,Meiotic synapsis,Selenoamino acid metabolism,Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,Lactose synthesis,O-linked glycosylation,NCAM signaling for neurite out-growth,Neurotransmitter release cycle,Abacavir metabolism,Formation of the cornified envelope,Phase 1 - inactivation of fast Na+ channels,IPs transport between ER lumen and nucleus,Extrinsic Pathway of Fibrin Clot Formation,RNA Polymerase II Transcription Termination,Hedgehog 'on' state,Metabolism of water-soluble vitamins and cofactors,Asparagine N-linked glycosylation,Plasma lipoprotein remodeling,Amino acid synthesis and interconversion (transamination),Receptor Mediated Mitophagy,Physiological factors,AUF1 (hnRNP D0) binds and destabilizes mRNA,Heme degradation,Regulation of insulin secretion,Type I hemidesmosome assembly,tRNA processing in the mitochondrion,G1/S DNA Damage Checkpoints,Plasma lipoprotein assembly,Rab regulation of trafficking,Chaperonin-mediated protein folding,Platelet calcium homeostasis,Diseases associated with glycosylation precursor biosynthesis,Signaling by Hippo,Generic Transcription Pathway,Presynaptic depolarization and calcium channel opening,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",MAPK1/MAPK3 signaling,Antimicrobial peptides,Ca2+ activated K+ channels,Translocation of SLC2A4 (GLUT4) to the plasma membrane,Platelet Adhesion to exposed collagen,Triglyceride metabolism,Tandem pore domain potassium channels,mRNA Splicing,PKA-mediated phosphorylation of key metabolic factors,Metabolism of steroids,Diseases associated with visual transduction,Miscellaneous transport and binding events,Digestion of dietary carbohydrate,Deubiquitination,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,Cellular response to heat stress,Collagen degradation,Signal amplification,mRNA Capping,Cellular response to hypoxia,Thrombin signalling through proteinase activated receptors (PARs),Clathrin-mediated endocytosis,Negative epigenetic regulation of rRNA expression,MicroRNA (miRNA) biogenesis,Erythrocytes take up oxygen and release carbon dioxide,Integrin cell surface interactions,Rap1 signalling,Phospholipid metabolism,Transcriptional regulation of white adipocyte differentiation,Invadopodia formation,RNA Polymerase II Transcription Elongation,Intraflagellar transport,Molecules associated with elastic fibres,Lysosomal oligosaccharide catabolism,Metabolism of fat-soluble vitamins,Transcriptional activation of mitochondrial biogenesis,Mitotic G2-G2/M phases,NR1D1 (REV-ERBA) represses gene expression,Eukaryotic Translation Elongation,Metabolism of polyamines,Intracellular oxygen transport,Eukaryotic Translation Termination,Uptake and actions of bacterial toxins,Pyrophosphate hydrolysis,Mitochondrial protein import,Apoptotic execution phase,mRNA decay by 3' to 5' exoribonuclease,Nonhomologous End-Joining (NHEJ),Digestion of dietary lipid,Telomere Maintenance,mTORC1-mediated signalling,Neurotransmitter clearance,Global Genome Nucleotide Excision Repair (GG-NER),Metabolism of cofactors,Syndecan interactions,Threonine catabolism,Platelet Aggregation (Plug Formation),Positive epigenetic regulation of rRNA expression,Metallothioneins bind metals,Signaling by EGFR,WNT ligand biogenesis and trafficking,Meiotic recombination,Signaling by ROBO receptors,Scavenging of heme from plasma,Plasma lipoprotein clearance,ECM proteoglycans,Metabolic disorders of biological oxidation enzymes,Defective Mismatch Repair Associated With PMS2,Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,Signaling by Activin,HSP90 chaperone cycle for steroid hormone receptors (SHR),Defects in vitamin and cofactor metabolism,Prolactin receptor signaling,Cytosolic iron-sulfur cluster assembly,Small interfering RNA (siRNA) biogenesis,Transport of glycerol from adipocytes to the liver by Aquaporins,GPCR ligand binding,Surfactant metabolism,RNA Polymerase II Transcription Initiation And Promoter Clearance,Hedgehog ligand biogenesis,Vasopressin regulates renal water homeostasis via Aquaporins,ChREBP activates metabolic gene expression,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),Intestinal hexose absorption,Signaling by Retinoic Acid,Basigin interactions,Signaling by WNT in cancer,Response to elevated platelet cytosolic Ca2+,L1CAM interactions,Phase II - Conjugation of compounds,PRC2 methylates histones and DNA,Hedgehog 'off' state,Mitochondrial translation,Transcription-Coupled Nucleotide Excision Repair (TC-NER),GPVI-mediated activation cascade,Transport of Mature Transcript to Cytoplasm,Signaling by Insulin receptor,Stimuli-sensing channels,Post-transcriptional silencing by small RNAs,mRNA decay by 5' to 3' exoribonuclease,Resolution of Abasic Sites (AP sites),ATF6 (ATF6-alpha) activates chaperones,Intrinsic Pathway of Fibrin Clot Formation,Sphingolipid metabolism,Fibronectin matrix formation,Signaling by NTRKs,Processing of Intronless Pre-mRNAs,TRAIL  signaling,TYSND1 cleaves peroxisomal proteins,HuR (ELAVL1) binds and stabilizes mRNA,Interconversion of nucleotide di- and triphosphates,Intrinsic Pathway for Apoptosis,Deadenylation of mRNA,Diseases associated with N-glycosylation of proteins,G2/M Checkpoints,Latent infection of Homo sapiens with Mycobacterium tuberculosis,Ion transport by P-type ATPases,RNA Polymerase III Chain Elongation,Complement cascade,Electric Transmission Across Gap Junctions,DAP12 interactions,Platelet sensitization by LDL,Striated Muscle Contraction,Signaling by NOTCH3,Neurotransmitter uptake and metabolism In glial cells,Nucleotide salvage,KSRP (KHSRP) binds and destabilizes mRNA,RAB geranylgeranylation,Reversible hydration of carbon dioxide,Signaling by NOTCH1,AMPK inhibits chREBP transcriptional activation activity,Mitochondrial transcription initiation,Post-translational protein phosphorylation,Signaling by EGFR in Cancer,Aflatoxin activation and detoxification,Activation of Matrix Metalloproteinases,ER to Golgi Anterograde Transport,Macroautophagy,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),CREB3 factors activate genes,tRNA modification in the nucleus and cytosol,snRNP Assembly,Synthesis of IPs in the ER lumen,Insulin processing,Semaphorin interactions,rRNA processing in the nucleus and cytosol,Netrin-1 signaling,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,Fc epsilon receptor (FCERI) signaling,Beta-catenin independent WNT signaling,DNA Replication Pre-Initiation,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,Defective Mismatch Repair Associated With MSH3,RIPK1-mediated regulated necrosis,Kinesins,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),trans-Golgi Network Vesicle Budding,"Incretin synthesis, secretion, and inactivation",Passive transport by Aquaporins,Synthesis of IPs in the nucleus,Recognition of DNA damage by PCNA-containing replication complex,DDX58/IFIH1-mediated induction of interferon-alpha/beta,RET signaling,RNA Pol II CTD phosphorylation and interaction with CE,Hh mutants abrogate ligand secretion,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,DAG and IP3 signaling,TCF dependent signaling in response to WNT,Protein methylation,LGI-ADAM interactions,Homology Directed Repair,Cell-cell junction organization,Fructose metabolism,Signaling by VEGF,IPs transport between cytosol and ER lumen,Protein ubiquitination,Scavenging by Class A Receptors,Integrin alphaIIb beta3 signaling,Protein repair,tRNA modification in the mitochondrion,M Phase,mRNA 3'-end processing,Glyoxylate metabolism and glycine degradation,Signaling by NOTCH2,Neurexins and neuroligins,Signaling by MST1,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",tRNA Aminoacylation,Carboxyterminal post-translational modifications of tubulin,Mitotic Spindle Checkpoint,"TET1,2,3 and TDG demethylate DNA",Scavenging by Class H Receptors,Smooth Muscle Contraction,tRNA processing in the nucleus,RNA Polymerase III Transcription Initiation,EPH-Ephrin signaling,Inhibition of TSC complex formation by PKB,Phenylketonuria,Metabolism of Angiotensinogen to Angiotensins,SLC transporter disorders,Defective Mismatch Repair Associated With MSH2,Wax biosynthesis,Phase 3 - rapid repolarisation,Sulfur amino acid metabolism,RNA Polymerase I Transcription Termination,PIP3 activates AKT signaling,CDO in myogenesis,Melanin biosynthesis,"Synthesis of IP2, IP, and Ins in the cytosol",p75 NTR receptor-mediated signalling,Transcriptional regulation by small RNAs,Sperm Motility And Taxes,Neddylation,Electron transport from NADPH to Ferredoxin,Insulin effects increased synthesis of Xylulose-5-Phosphate,RHO GTPase Effectors,Signaling by FGFR in disease,RNA Polymerase I Chain Elongation,TNFR2 non-canonical NF-kB pathway,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,MHC class II antigen presentation,Inwardly rectifying K+ channels,Defective Mismatch Repair Associated With MLH1,Transport of inorganic cations/anions and amino acids/oligopeptides,Amine-derived hormones,IPs transport between ER lumen and cytosol,Sperm:Oocyte Membrane Binding,Endosomal Sorting Complex Required For Transport (ESCRT),HDACs deacetylate histones,Nucleosome assembly,Nitric oxide stimulates guanylate cyclase,"Transport of bile salts and organic acids, metal ions and amine compounds",Processing of SMDT1,Mitochondrial transcription termination,Signaling by MET,"Base-Excision Repair, AP Site Formation",Intestinal lipid absorption,GP1b-IX-V activation signalling,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,IP6 and IP7 transport between cytosol and nucleus,Class I MHC mediated antigen processing & presentation,MAPK6/MAPK4 signaling,IPs transport between nucleus and cytosol,Formation of xylulose-5-phosphate,Branched-chain amino acid catabolism,HCN channels,Voltage gated Potassium channels,Pre-NOTCH Expression and Processing,Prostacyclin signalling through prostacyclin receptor,Defective Mismatch Repair Associated With MSH6,Oncogenic MAPK signaling,Tie2 Signaling,rRNA processing in the mitochondrion,Regulation of Apoptosis,Scavenging by Class F Receptors,Cytosolic sensors of pathogen-associated DNA ,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,Regulation of gene expression in beta cells,Advanced glycosylation endproduct receptor signaling,Phase 2 - plateau phase,Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells,Cellular Senescence,"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",Interferon Signaling,HIV Infection,Lipid particle organization,S Phase,Intra-Golgi and retrograde Golgi-to-ER traffic,Fcgamma receptor (FCGR) dependent phagocytosis,Reelin signalling pathway,Laminin interactions,ABC transporter disorders,mRNA Editing: A to I Conversion,"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism",PI3K/AKT Signaling in Cancer,Regulation of signaling by NODAL,Peptide hormone biosynthesis,Signal regulatory protein family interactions,Amyloid fiber formation,Fatty acid metabolism,DNA methylation,Signaling by the B Cell Receptor (BCR),Galactose catabolism,Signaling by PDGF,Ketone body metabolism,PIWI-interacting RNA (piRNA) biogenesis,Diseases associated with surfactant metabolism,Cell-extracellular matrix interactions,Ion homeostasis,Signaling by Leptin,RNA Polymerase I Promoter Clearance,HDMs demethylate histones,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",mRNA Editing: C to U Conversion,PECAM1 interactions,Activation of PPARGC1A (PGC-1alpha) by phosphorylation,Common Pathway of Fibrin Clot Formation,Phase 0 - rapid depolarisation,Transferrin endocytosis and recycling,Switching of origins to a post-replicative state,Abacavir transmembrane transport,RORA activates gene expression,MGMT-mediated DNA damage reversal,Cargo trafficking to the periciliary membrane,PKMTs methylate histone lysines,Synthesis of IP3 and IP4 in the cytosol,Toll-Like Receptors Cascades,Diseases associated with the TLR signaling cascade,Mitotic G1-G1/S phases,Fanconi Anemia Pathway,RMTs methylate histone arginines,Heme biosynthesis,Glucose metabolism,Pentose phosphate pathway,Signaling by NOTCH1 in Cancer,TCR signaling,PP2A-mediated dephosphorylation of key metabolic factors,"Transport of vitamins, nucleosides, and related molecules",Caspase activation via extrinsic apoptotic signalling pathway,Post-chaperonin tubulin folding pathway,Energy dependent regulation of mTOR by LKB1-AMPK,Costimulation by the CD28 family,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",DNA replication initiation,HATs acetylate histones,Diseases associated with O-glycosylation of proteins,Glycosaminoglycan metabolism,Acrosome Reaction,Signaling by BMP,ABC transporters in lipid homeostasis,DNA Double Strand Break Response,FasL/ CD95L signaling,IP3 and IP4 transport between cytosol and nucleus,Anchoring of the basal body to the plasma membrane,Pyruvate metabolism and Citric Acid (TCA) cycle,Biosynthesis of specialized proresolving mediators (SPMs),Phase 4 - resting membrane potential,Eukaryotic Translation Initiation,SUMOylation,Signaling by FGFR,Nephrin family interactions,Glycogen metabolism,Interaction With Cumulus Cells,Collagen biosynthesis and modifying enzymes
C3L-00017-02,2.5950325e-05,4.2822514e-05,1.6214241e-06,-4.2420907e-06,3.882394e-06,-4.110798e-06,1.1131642e-05,6.408564e-05,3.2233394e-05,9.261134e-05,-1.5107557e-06,-0.00048419458,2.0181042e-05,0.00044135962,9.335672e-05,1.0612015e-05,-0.00081610994,-4.82848e-06,4.0044855e-05,-1.0011526e-05,-3.3148655e-05,1.778429e-05,-8.397684e-05,4.0528845e-05,-0.0003427743,3.794219e-05,-9.219357e-06,1.311253e-07,1.8901945e-06,0.0003995387,2.0511494e-05,4.338981e-05,0.00013279366,5.7973368e-05,1.809454e-07,-1.9639363e-05,2.7345025e-06,-0.000117407464,0.00053716125,3.5387548e-05,0.0010120171,-2.4522185e-05,-0.00013311682,-9.619915e-08,3.9547547e-05,-8.571558e-05,1.04632345e-05,6.0371316e-05,0.00014294431,-4.5068286e-06,-0.0,-0.00020013351,-7.283055e-06,1.479495e-05,-3.617545e-06,-0.00012778728,-1.0517978e-05,3.89391e-05,4.544666e-05,-0.00015702023,8.7401655e-05,5.998986e-06,2.5235847e-06,-0.00015192643,0.0012143648,4.6254678e-05,-2.0292443e-06,4.190256e-06,9.0794376e-05,-4.245131e-06,0.00014906494,9.9850164e-05,0.00012227056,-0.0011865076,6.372491e-07,-3.1884736e-06,-7.048658e-07,0.0,-3.3362587e-06,0.00017403168,0.0005512808,-0.0019362544,2.5601763e-05,-3.8492126e-05,-1.1471092e-05,4.3741093e-06,-5.980506e-07,3.70801e-05,1.3721903e-05,4.835228e-05,4.4580456e-06,-8.8670005e-09,-3.2316514e-06,7.103802e-06,2.5890926e-05,0.0010361192,-0.00018078307,2.664498e-11,-2.1825308e-07,8.020148e-05,0.00035368087,-0.00045380514,-0.00026475228,2.6006852e-05,4.898443e-06,3.262775e-05,-3.9655365e-06,-0.0023348408,0.00017837492,-0.00030433564,-1.2051239e-06,-0.00074698357,2.9998879e-05,1.1699453e-06,-5.68093e-06,0.0008516461,-0.00012545416,6.8420806e-05,-1.3279555e-05,3.252144e-05,4.8891906e-07,-0.0004545862,-7.606367e-05,-2.012919e-05,2.693117e-06,3.0254428e-06,1.4975368e-06,0.00077381026,-1.6476426e-05,-0.0014235587,1.932776e-05,2.8187125e-05,-3.91825e-06,-1.7259621e-05,4.521948e-05,1.9796103e-06,-3.7669455e-05,7.54708e-08,2.255126e-06,0.00012672518,0.00012454134,0.0011712455,-1.067374e-07,0.00014370416,0.00012434553,-1.3905772e-06,1.6236166e-06,-8.487461e-06,5.937175e-05,-4.062054e-08,-8.9738944e-07,0.0004174372,-2.4156292e-05,5.821804e-09,-0.0001485136,-0.0002417963,-8.5715954e-05,-7.0621165e-05,4.2622355e-07,2.7140404e-06,7.093962e-08,3.4687494e-06,-1.3779668e-05,8.5504966e-05,-9.248259e-06,8.8852346e-08,5.89374e-06,0.00014437689,-3.731365e-06,8.410277e-06,6.585061e-07,-3.3674596e-06,1.6845352e-07,8.802916e-05,3.1594361e-06,1.339965e-06,-6.0105845e-06,-0.0,0.000106067535,-0.00013397183,-8.921553e-05,-2.030313e-05,-7.2183543e-06,-7.591001e-09,4.6726186e-06,5.1729816e-09,-5.57532e-06,2.3616929e-07,0.0011555149,-6.5293134e-05,8.4098457e-07,-1.3242646e-05,3.9850374e-06,3.927531e-05,-0.00096996984,-0.00011628284,5.21919e-06,0.00016260688,0.00034581003,1.9166377e-05,-2.895146e-06,-7.164612e-05,0.0011097314,0.00023555121,-3.1916403e-05,-0.00013231374,4.965523e-05,-0.00014369348,-5.9648386e-07,-1.7484135e-05,0.0020011282,6.5151257e-06,-9.094026e-06,5.380193e-05,1.4695351e-05,-9.781522e-12,-6.869347e-05,-0.0,-0.0007841828,-1.0935722e-06,0.00024022239,2.9246514e-05,8.46711e-06,6.708731e-05,0.00037167204,-4.7676753e-07,3.8164353e-06,2.0706523e-06,3.1779084e-05,0.0009025251,0.00014578478,1.7060238e-05,-4.8237225e-06,4.074003e-07,-0.0013765189,0.0013558636,1.5147467e-07,-6.6646476e-06,0.001660152,4.5607274e-05,3.6607316e-06,0.00091360154,-3.5668963e-05,-0.00015595778,-0.0,-0.00014201288,0.00028803106,-2.0331116e-05,9.1542715e-05,-7.3607895e-05,-1.9079162e-05,0.00020615886,-2.6633797e-06,1.6213734e-06,-2.5683323e-06,-1.0330544e-05,-4.1596286e-05,-3.6730348e-06,-2.9310164e-05,-5.156263e-05,-3.0730948e-06,-3.0140698e-06,-0.00019100904,-2.482133e-05,-8.17524e-06,3.3585666e-06,0.000100524085,4.299228e-07,-1.6618531e-05,-0.000377742,-2.5553356e-07,2.1029298e-07,1.1984577e-05,-1.0872833e-05,-6.576781e-05,-0.0002532652,0.0,-0.00066346815,6.3210995e-05,-2.8783177e-05,-4.7204583e-05,-1.0347408e-05,-0.00012312451,-0.00038547145,1.4592994e-05,-0.00022606757,-9.45864e-06,-4.516301e-06,-1.7733955e-05,-0.0005775359,-0.0005565298,-0.00016376749,1.6856909e-06,-2.4845998e-05,-7.729885e-05,1.0438551e-05,6.638348e-05,7.8420344e-05,1.2994271e-06,-0.0,-3.4236153e-05,-1.3200933e-07,-1.6287777e-05,5.531754e-05,1.896343e-09,1.4274686e-05,5.2918324e-08,0.0006862212,1.7810471e-06,2.2997617e-06,7.363931e-05,0.00019886807,3.025902e-06,7.600858e-05,-0.00019063556,3.984843e-05,2.738067e-06,0.002308657,-4.2179243e-05,4.4996855e-07,-8.906295e-05,4.2229e-06,-2.742128e-05,-8.374108e-05,-2.6210312e-06,-0.00019463683,4.190392e-06,0.0,1.3875271e-07,-1.2115859e-05,-3.316096e-06,4.2540105e-06,-4.813658e-06,-0.00047373868,4.470091e-05,7.2029756e-08,-0.00017956692,7.636741e-06,-4.1717556e-08,-4.258825e-05,-1.1383068e-05,0.0,-0.0004081921,-1.8131866e-05,-0.0,0.00012481802,-0.00023442277,6.538123e-05,-6.9008684e-06,-1.769632e-05,7.094074e-06,1.8660597e-06,0.005925822,3.134713e-05,1.982711e-05,-7.420857e-07,-1.2281531e-05,-4.2592328e-05,0.0001756733,-1.2761768e-07,7.089307e-05,4.0138025e-07,-8.902929e-06,-0.00041663717,2.4841213e-06,-0.00035499947,-6.993272e-06,1.667267e-05,9.917623e-05,-1.0374292e-05,-8.145654e-05,6.238811e-06,0.00034852317,9.471317e-07,-2.9720871e-07,2.9163857e-05,-0.0003462695,-5.980434e-08,-1.4126381e-07,3.1466538e-08,-1.8516535e-06,0.0019575865,-2.7978749e-07,0.0002160681,-1.6300644e-05,-8.8531976e-08,-0.00020881025,1.7500943e-05,1.8222545e-05,-3.527288e-05,-5.144175e-06,-0.00012237356,2.0166937e-05,5.467844e-07,1.0254635e-08,-4.8838516e-05,9.8216275e-05,2.765813e-06,-1.03204875e-05,0.00025264596,1.044655e-05,-3.048102e-05,6.8895616e-07,3.9488617e-07,0.00028002847,5.1511265e-06,3.2886597e-05,4.7282974e-06,-1.996725e-06,5.458697e-05,-6.559016e-09,0.00087142,-0.0005553007,-2.6017121e-06,4.638104e-05,4.717104e-06,4.867199e-06,-0.0004074439,6.810939e-05,-3.5502875e-05,4.1851014e-05,3.3569245e-07,3.940351e-05,-4.6834443e-06,0.00010896515,-0.00029987688,-6.243778e-09,2.7632655e-07,2.859187e-06,6.923059e-05,0.0,9.278581e-06,0.0004409649,-7.775271e-06,1.2415619e-06,0.0,-0.0002457582,2.9010758e-05,8.165627e-05,2.3591001e-07,-0.0013136875,0.005311082,0.00075001526,-9.347901e-07,0.00029585688,-0.0,-0.0014989399
