,coef
KCTD10,0.0
SNX21,0.0
RIPK4,0.0
PGBD1,0.0
METTL6,0.0
CCT4,0.044915404
NCAPD2,8.941236e-05
OR2H2,0.00036782972
CAPN7,0.0
TWF1,0.0
EPC1,0.00014458192
RGPD3,0.0
CCER1,0.0
CRYL1,0.0010246485
LRRC34,0.0
IL10RB,0.00036413732
ARID4B,0.00045333593
FNBP1,0.0
CCDC148,0.0
LZTR1,0.0
LPO,0.0
FAM209B,0.0
SLC38A1,0.0018404978
SMC3,0.054612596
MS4A15,0.0
GEN1,2.40862e-05
PPP3R1,0.0053894636
TPH1,0.0013305584
KNOP1,0.0
DAPK3,3.362493e-05
MAP3K12,0.0
PPP1R17,0.0
GUCY2C,0.0045447615
GID8,0.0
CAD,0.0037278861
DIAPH1,3.337284e-08
DTWD2,0.0
VWA5B1,0.0
WFDC12,0.0
DPPA2,0.0
FAM214B,0.0
VWA2,0.0
KLHL28,0.0
PIFO,0.0
EIF3L,0.0962775
IFNL1,1.6454857e-06
SCP2,0.019344347
ZNF596,0.0
NTRK2,2.185806e-05
GORASP2,0.0009102397
IPPK,0.00021107521
PYY,3.5137539e-06
TPMT,0.00043517255
PDCD2,0.0
ARID3C,0.0
CDK18,0.0
SPACA7,0.0
CACYBP,0.0
KLHL17,0.0
DCAF4,0.012923006
KCNT1,0.0
OSMR,0.010240384
ZMYM2,0.0067664026
OR52E2,1.0290224e-06
COA3,0.0
JSRP1,0.0
KRTAP6-1,0.0
ASB17,8.3133295e-05
WRN,0.054990027
MSRB1,0.004933516
OR2M7,9.853346e-06
CBLC,0.0
ZNF675,0.0
MPP1,0.0
UBE2V2,0.0041678245
C1RL,0.0
CERK,0.015080452
LILRA1,0.000336832
PTX3,0.00040294047
WDR38,0.0
XYLT1,0.013313545
CTTNBP2,0.0
MDGA1,0.0
GLRA2,0.0
ZSWIM3,0.0
TEX37,0.0
STXBP1,0.050854925
PAIP2,0.0
RAD17,0.013362719
VGF,0.0009475021
TRAIP,0.00044863767
IDE,0.0040079746
SHE,0.0
TSEN34,0.00011696732
POFUT2,0.0064087007
RNF43,0.00014621748
TNRC6B,0.074714914
LYPD3,0.0
NAPRT,0.0056837485
CCP110,1.2186778e-09
SLC25A20,0.0141337095
TTC32,0.0
WFIKKN2,0.0
SPATA18,0.0
CCNYL1,0.0
CEP85,0.0
ILKAP,0.0
CDK20,0.0
GPR162,0.0
RCBTB1,0.0
AADACL2,0.0
KLHDC8A,0.0
HS3ST3B1,0.025849625
CCDC88C,0.0017566136
GLRB,0.0
RWDD1,0.0
LXN,0.0
SERP1,3.16353e-05
LRIG3,0.0
MRPL51,0.025836527
KIF7,0.0
MEPE,1.4551435e-05
CDCA7L,0.0
TERF2IP,0.015897354
CCDC77,0.0
NPC1,9.2468275e-05
PYGO2,0.000378715
HIRA,0.00082815834
PRKCI,0.016907768
MYO1E,0.0
PLCB4,0.0028150468
IGFBP5,0.06355695
ABCF3,0.0
KLHL15,0.0
CA6,2.0134528e-05
BAHD1,0.0
ANXA3,0.0
FHIT,0.0
PRMT1,0.012197456
LRFN5,0.0
SMPD1,0.009241057
RAB4A,0.017454999
NECAB1,0.0
SRP14,0.0197123
ARHGEF10L,0.012665468
AFAP1,0.0
BAX,0.0049649756
NPBWR2,1.2997675e-06
RNF34,0.0025888372
RANBP9,0.007807347
DAP3,0.035192158
DDB1,0.017981496
ARPC3,0.14845102
WTAP,0.0
MT4,5.352706e-06
ZNRF1,7.454514e-05
PHYKPL,0.00029946753
CEP97,0.0032295194
SULT2A1,2.162479e-05
PLEK2,0.0
HSPA6,0.00021244881
SAMD9L,0.0
EFTUD2,3.431144e-18
RAB17,0.057585448
TRUB2,0.0
TBC1D32,0.0
ACAP3,0.0
RAB11B,0.0019413825
MVP,0.0007180855
ERBB3,3.632174e-14
RGS7,2.1428109e-12
FAR1,0.008435656
IKZF5,0.0
ARHGAP10,1.1368031e-14
FKTN,0.0
PROC,0.000323324
AIMP1,0.0011819788
HAUS3,0.00072508113
ATXN7L3,1.125232e-06
CNTRL,0.011000587
RHBDL2,0.0
DDX3Y,0.0
KRT4,0.0
SYT7,0.0014007329
ARSK,0.0043509314
L3MBTL2,0.044629645
NR1I2,0.0018590575
CFAP126,0.0
OR56B4,0.00017020728
CDKN2A,0.0020199772
SLC30A1,0.025725028
CELF2,0.0
PSMD5,0.030827751
HPGDS,1.2869631e-09
SPICE1,0.0
KLHL23,0.0
WDR4,0.0
PLAC9,0.0
PTPRH,0.0
TMED7,4.4609862e-08
CHPT1,0.008885847
EXT2,0.028867947
TSKS,0.0
MYOM1,0.0
FAM168B,0.0
PAK6,5.271975e-05
CBX6,0.000111621746
EXOC4,0.0012086827
NAPG,0.00093861093
CCT2,0.028845029
TSC22D2,0.0
ADAM19,0.0024090726
ORC5,0.0019683603
TTF1,0.0009832431
ARID3B,0.0
PMPCB,0.0040127323
DNAAF5,0.0
ZWILCH,0.0020476235
RPEL1,0.0
MSMO1,0.0
CABP2,0.0
INSM2,0.0
GAS2,8.677627e-06
AGTR2,0.00053467194
DDIT4L,0.0
CYB5B,0.0
FAM160A2,0.0
MAGED2,0.00038499493
TMEM128,0.0
ZG16B,0.0
TP63,2.4459032e-05
CD164,0.0
MAP2K4,0.008377327
BOD1L1,0.0
ZNF350,0.011104365
AGPAT3,0.017006485
PNKP,0.002565034
DUSP3,0.008212299
BPIFA2,0.0
DPYSL3,0.00641214
PLA2G12A,2.8889093e-07
PRKRIP1,0.0
ZNF195,0.0
LRRC4B,5.532595e-05
BRCA1,0.016916497
FHOD1,0.0
BMP4,0.038742904
TMTC3,0.0
KRTAP9-4,0.0
TIE1,0.0
KCND2,2.3108987e-08
IFT20,0.00024107636
TMEM97,0.0
SENP5,0.0037658797
CYLC2,0.0
LCE1E,1.1398909e-08
NLGN2,0.00022295894
OR4X2,1.7808044e-06
SPTSSA,0.010375653
ANO6,0.00047259408
OR8B4,5.907214e-06
POLA2,0.0003356987
NELFB,0.004251543
METAP1,0.0
VWA3A,0.0
PRAF2,0.0
TGFBR1,0.0010400688
PRAMEF20,0.0
RRH,4.6516732e-05
TMCO6,0.0
SH3GL1,0.0091641275
ZNF222,0.0
CBX7,0.0
ZDHHC5,0.0
RC3H2,0.0
XRCC4,0.10123482
KCNK5,0.00019097244
PSAP,0.011808485
PGBD5,0.0
IPO7,0.0
KRTAP10-8,0.0
DCAF7,0.023271762
MFSD10,0.0
FUS,0.005323504
MSI2,0.0
RRAGB,0.0020405753
HTR5A,3.2430214e-09
TSC22D1,0.0023290366
MOB3B,0.0
KLHL36,0.0
SNTB2,0.0
ZNF300,0.0
NPHP3,0.00031469547
PKP3,0.0075074984
ABHD10,0.0
TMEM38B,0.0
RGPD6,0.0
TUBG2,0.0061070067
MYL10,3.340577e-06
OXSR1,0.0
PAPOLB,0.0
CHCHD4,5.5343884e-05
PHOSPHO1,0.021081883
AGTPBP1,0.24506341
HRG,0.00035123294
MBOAT4,5.189172e-07
NUP43,0.07605979
CRP,0.0
NSRP1,0.0
TRIT1,0.0020594783
HEATR5A,0.0
BLOC1S5,0.0
MPLKIP,0.0
PDCD2L,0.0
SALL1,1.7254632e-05
APOL2,0.0
CSNK1G1,0.0
PRELID2,0.0
OTUD6A,0.0
SLC25A26,0.0
RNF111,0.0024333848
PPID,0.0
TICRR,0.0
ADRM1,0.039410166
ATAD1,0.0
RORC,0.013865755
RSAD2,0.0
CPLX4,0.0
STAC3,0.0
PHIP,0.0
ATXN7L3B,0.0
MACF1,0.0
PSG6,0.0
DMTN,4.5049765e-05
EP300,0.06646899
YPEL1,0.0
STK33,0.0
BEST3,0.0
CCDC97,0.0
SMC1A,0.0021192078
MKS1,0.0010952606
CNOT8,5.5656216e-07
FABP1,0.03226054
NUTM2B,0.0
SPAG16,0.0
ISCU,0.0
CEP19,0.0
CCDC116,0.0
GAS8,0.0
ZFP2,0.0
MANBAL,0.0
SLC9A3,2.9009165e-13
ONECUT3,0.001940952
SUPT3H,4.373379e-07
GPR83,0.0
PAPSS1,0.040316075
TMEM50A,0.0
NFX1,0.0
CDK12,9.692736e-10
GPR161,0.0
TMEM39B,0.0
GTF2A1,0.014111558
TAS2R7,0.00031598518
SSBP2,0.0
HMGA1,0.00087136426
SGPP1,0.0034129645
RCN2,0.0
LIMS1,0.001452016
SAMD14,0.0
SLC38A7,0.0
DNAJC5,0.0005888852
IDH3G,0.00065786863
IGF2BP3,4.1204006e-05
TUFM,0.0012187118
TMEM244,0.0
HTR1F,0.0009792866
DAGLA,5.449032e-05
ANAPC4,0.0054323548
MFSD5,0.0
CIR1,0.0
TFB1M,0.013689606
KCTD7,0.0021270805
OR8B3,3.5740803e-05
CYTH2,0.0039100177
CLIP1,3.8201403e-08
ANO1,0.0
ANKRD34C,0.0
FXR2,0.0
NDUFAF7,0.0040665553
KRTAP19-3,0.0
DNAJC24,0.0
ASXL2,0.001031682
OR5H6,1.3982876e-06
GOT2,0.0020058309
ERG,0.0
HNRNPA0,0.0014406967
HHLA3,0.0
REXO1,0.0
FKBP14,3.9729683e-05
CCDC144NL,0.0
LMAN1,0.017449748
U2SURP,0.014850835
CSH2,0.0
DLST,0.0012174193
TMOD3,0.026056234
AMY1A,1.7132928e-12
PTPRJ,4.4442644e-11
POC5,0.0
GNS,0.018509997
PTCH1,0.01660783
TFPT,4.8728e-05
HAVCR1,0.0
LDHB,0.0
ITGA10,0.007836626
TPRG1L,0.0
FAM216B,0.0
ZSCAN20,0.0
KRTAP19-2,0.0
PIWIL2,0.00010145529
UBL4A,0.0
BMF,0.0004898602
NUBP1,1.5074623e-05
ZFP37,0.0
SDR16C5,0.00034450195
PPY,0.016821891
TWIST2,0.0
WEE1,8.4658985e-10
SULT6B1,0.0
DNAJB14,0.0
TERF1,0.0017409278
GYG2,0.00024543708
AKAP14,0.0
EIF4G1,0.0016584828
ASH1L,0.00021925596
NANOGNB,0.0
DEFA6,2.0677833e-09
FGF2,1.3549645e-07
TRAPPC4,0.008730501
PDIA6,0.0037371612
NOL4L,0.0
SCRT1,0.0
TOP3A,0.0012632889
IGSF3,0.0
MRPL39,0.008407573
RIPPLY1,0.0
ARNTL,0.0009436658
TMEM165,0.0
ADGRE2,0.0
BARX2,0.0
SPATA8,0.0
FAM220A,0.0
OTOL1,0.0
TRIB2,0.0
OGT,0.022369236
RAD1,0.0057699643
GMEB1,0.0
MCM3AP,0.0
DCD,0.0
GMFB,0.0
PCBD1,0.00032412572
GLYATL1,1.9238652e-07
SSR1,0.0037446811
TBC1D7,8.885086e-06
UCHL3,0.007033975
VSX2,0.0
RERG,0.0
SLC1A1,6.9475757e-13
KTI12,0.0
OTUD4,0.0
WDR26,0.0
GLUD2,1.3747203e-07
NUDCD3,0.0
NF1,0.068952605
KRTAP4-11,0.0
PDZD9,0.0
SLC25A17,0.0015963516
FRRS1,0.0
YOD1,0.00016209988
RABEP2,0.0
CRLF1,0.0016630307
SRRD,0.0
CABP4,0.0
CCDC96,0.0
FNDC3B,0.0
ZNF843,0.0
DIS3,0.0066314368
NAB2,0.0
CMSS1,0.0
TOR1A,0.0011408542
DSC1,1.9769052e-05
FRS2,0.026270643
RNF135,0.0057337526
NEUROD6,0.0
SUGT1,0.0014381113
SYNJ2,0.0030930561
HSPBAP1,0.0
OR10Q1,3.5587607e-05
HBA1,0.00058688293
SP3,0.031820454
NUP107,0.015889313
TBC1D9,0.0
ZNF497,0.0
ZNF585A,0.0
OR1M1,8.007788e-06
UBA6,0.065072544
RPAIN,0.0
KLF15,0.007807747
PRCC,0.01590896
CTSB,0.00958374
OR5M10,4.21417e-06
LDLRAD2,0.0
EXTL2,1.7770977e-05
OR8K3,2.8055942e-07
GPR155,0.0
KLF12,0.0
ATP9B,2.1568772e-08
CNIH2,0.0008010054
MAP3K7,1.2684466e-06
ZNF662,0.0
MBOAT2,0.027965823
TCAIM,0.0
EPHA1,0.0007006235
CCND3,0.0023227835
ADGRL4,0.0
ATL2,0.0
SMIM7,0.0
F2,0.008535474
GPR63,0.0
TTI1,0.0
TM4SF18,0.0
ZIM2,0.0
IGFL2,0.0
MASTL,5.5227796e-05
PGF,9.742913e-05
VWA1,0.025878673
MED31,0.000113778326
SRA1,0.0
ATP10D,0.006317094
FAM186B,0.0
CSNK2A1,0.07133147
RAP1GAP2,0.00039576684
POU2F3,0.0
MARK3,0.0013584417
FAM20A,0.0
PPP1R3D,0.0
SLC4A10,0.01113527
ZNF771,0.0
GAS2L2,0.0
CXCL3,0.01568204
MSH6,0.0003730104
MYOZ3,0.0
TMEM192,0.0
SH3YL1,0.0
MMP3,0.005060473
GPR149,0.0
PDAP1,0.00032844307
TIFA,0.0
GPR156,0.0
ALG8,0.0
NFKBIB,0.0022885143
APOOL,0.0067853886
SWSAP1,0.0
CDKN1B,0.020601127
CAMK2N2,0.0
RSPH3,0.0
CC2D1B,0.0
PXK,0.0
ZNF100,0.0
GGH,4.4469925e-05
ARMC1,0.0
NUDT11,1.4658082e-05
MAST4,0.0
NOTCH2,0.0047579845
POLR2D,0.026588252
RAB3A,7.534691e-05
PPM1K,0.0
BRWD3,0.0
GOLGA6L1,0.0
RAD54L2,0.0
FUNDC1,1.00570585e-11
LSMEM2,0.0
TRPC4,9.4005074e-05
P4HA1,0.0
OSTC,0.0
MIEN1,0.0
SLC12A2,0.0007494103
TSPAN1,0.0
WDR64,0.0
CES5A,0.0
FAM131B,0.019990163
RDH11,0.0002436263
HYDIN,0.0
RPAP3,0.0
SP9,0.0
DNAJC8,0.0030573886
MYH1,0.0
ZCCHC10,0.0
FCER1G,0.020956663
GPCPD1,0.020609
TNIP1,0.0055909655
HK2,0.0
CEL,0.00084031146
KCNJ5,0.0012148604
SCAF4,0.0
ADGRL2,0.0
ASCC3,0.0011534126
SIPA1,0.0015792584
SIPA1L3,0.0
