,coef
R-HSA-5683329,0.0
R-HSA-3371453,0.006633047
R-HSA-3371511,0.00042204498
R-HSA-350562,0.11665107
R-HSA-351143,0.00087689335
R-HSA-351200,0.0
R-HSA-70635,0.0001395405
R-HSA-71288,0.10067981
R-HSA-354194,0.003782744
R-HSA-372708,0.0059112483
R-HSA-3560783,0.0017045797
R-HSA-3560792,0.0
R-HSA-3560796,0.0
R-HSA-3560801,0.0008728636
R-HSA-3595172,1.7090739e-11
R-HSA-3595174,7.3851965e-08
R-HSA-3595177,6.667364e-07
R-HSA-3656225,0.004193618
R-HSA-3656234,0.0
R-HSA-3656237,0.0028788657
R-HSA-3656243,0.0003368424
R-HSA-3656244,1.1170888e-05
R-HSA-3656248,0.0
R-HSA-3656253,0.0028830206
R-HSA-4420332,0.00066668994
R-HSA-376172,0.0029018102
R-HSA-418885,0.017366363
R-HSA-418886,0.0008510874
R-HSA-418890,0.00014854479
R-HSA-399954,0.0029665045
R-HSA-399955,0.0005604682
R-HSA-399956,0.006572097
R-HSA-416700,0.05562402
R-HSA-437239,0.0021077087
R-HSA-445095,0.003349972
R-HSA-445144,0.0003383787
R-HSA-447038,0.00017670605
R-HSA-447041,0.0010593734
R-HSA-447043,2.5913187e-07
R-HSA-419037,0.023333456
R-HSA-428540,0.003208126
R-HSA-428542,0.0077366983
R-HSA-428543,0.0038989454
R-HSA-428890,0.0015244767
R-HSA-8985586,0.0077501982
R-HSA-8985801,0.00071604515
R-HSA-9010553,0.00043230664
R-HSA-9010642,0.0037517415
R-HSA-4549349,0.0
R-HSA-4549356,0.0
R-HSA-4549380,0.0
R-HSA-4551295,0.0
R-HSA-4570571,0.0
R-HSA-4687000,0.0
R-HSA-4720454,0.0
R-HSA-4720475,0.0
R-HSA-4720489,0.0
R-HSA-4724289,0.0
R-HSA-4724325,0.0
R-HSA-4793950,0.0
R-HSA-4793952,0.0
R-HSA-4793953,0.0
R-HSA-4793954,0.0
R-HSA-5633231,0.0
R-HSA-379716,0.008203665
R-HSA-379726,0.07716809
R-HSA-381183,0.05506986
R-HSA-380994,0.014079001
R-HSA-381038,2.6321206e-06
R-HSA-8874211,0.12096384
R-HSA-5223345,0.00022757956
R-HSA-8981607,8.744844e-05
R-HSA-1369007,0.0022119137
R-HSA-1369062,0.09726809
R-HSA-4086398,0.030731086
