ind,RNA Polymerase III Transcription,M/G1 Transition,Metabolism of vitamins and cofactors,DNA Damage Reversal,Mitochondrial iron-sulfur cluster biogenesis,Transcriptional regulation of pluripotent stem cells,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,rRNA processing,Regulation of beta-cell development,Cilium Assembly,Cytokine Signaling in Immune system,Mismatch Repair,RNA Polymerase I Transcription,Adaptive Immune System,RNA Polymerase II Transcription,Signal regulatory protein family interactions,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Cytosolic iron-sulfur cluster assembly,Axon guidance,Transmission across Electrical Synapses ,"Plasma lipoprotein assembly, remodeling, and clearance",Peroxisomal protein import,Intestinal absorption,Transcriptional regulation of white adipocyte differentiation,Integrin signaling,Biological oxidations,Macroautophagy,Meiosis,Amyloid fiber formation,Smooth Muscle Contraction,Diseases of glycosylation,Post-translational protein modification,Innate Immune System,Binding and Uptake of Ligands by Scavenger Receptors,Myogenesis,Abacavir transport and metabolism,Neurodegenerative Diseases,Metabolism of nucleotides,Apoptosis,Death Receptor Signalling,LGI-ADAM interactions,Pyrophosphate hydrolysis,RORA activates gene expression,Protein-protein interactions at synapses,Signaling by Hedgehog,Surfactant metabolism,Non-integrin membrane-ECM interactions,Pink/Parkin Mediated Mitophagy,Nonsense-Mediated Decay (NMD),Iron uptake and transport,Regulation of mRNA stability by proteins that bind AU-rich elements,Aquaporin-mediated transport,ABC-family proteins mediated transport,Digestion,Nucleotide Excision Repair,Cardiac conduction,Mitochondrial protein import,DNA Double-Strand Break Repair,Protein folding,Ion channel transport,Invadopodia formation,Epigenetic regulation of gene expression,"Cell Cycle, Mitotic",Metabolism of porphyrins,Gene Silencing by RNA,Diseases of signal transduction,Peptide hormone metabolism,Metabolism of carbohydrates,mRNA Editing,Diseases of Mismatch Repair (MMR),Synthesis of DNA,Signaling by GPCR,Signaling by NODAL,Membrane Trafficking,Formation of Fibrin Clot (Clotting Cascade),Factors involved in megakaryocyte development and platelet production,Signaling by TGF-beta family members,Signaling by Non-Receptor Tyrosine Kinases,Metabolism of nitric oxide,Mitochondrial calcium ion transport,Fertilization,Translation,Processing of Capped Intron-Containing Pre-mRNA,MAPK family signaling cascades,Elastic fibre formation,Protein repair,Response to metal ions,Nephrin family interactions,Integration of energy metabolism,DNA Damage Bypass,Miscellaneous transport and binding events,Deadenylation-dependent mRNA decay,O2/CO2 exchange in erythrocytes,Metabolism of non-coding RNA,Disorders of transmembrane transporters,Signaling by Hippo,Unfolded Protein Response (UPR),Intracellular signaling by second messengers,Infectious disease,NR1D1 (REV-ERBA) represses gene expression,ECM proteoglycans,Cell Cycle Checkpoints,The citric acid (TCA) cycle and respiratory electron transport,Signaling by Leptin,mRNA Capping,Integrin cell surface interactions,Platelet Adhesion to exposed collagen,Chromatin modifying enzymes,Laminin interactions,Fanconi Anemia Pathway,Fibronectin matrix formation,Striated Muscle Contraction,Potassium Channels,SLC-mediated transmembrane transport,Diseases of Immune System,Activation of HOX genes during differentiation,Transmission across Chemical Synapses,mTOR signalling,Cell surface interactions at the vascular wall,Signaling by NOTCH,Platelet homeostasis,Metabolism of lipids,"Platelet activation, signaling and aggregation",Reversible hydration of carbon dioxide,Cell junction organization,Regulated Necrosis,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),Metabolism of amino acids and derivatives,tRNA processing,Inositol phosphate metabolism,Signaling by Nuclear Receptors,Keratinization,Mitochondrial biogenesis,Diseases of metabolism,Dissolution of Fibrin Clot,Collagen formation,Intracellular oxygen transport,Base Excision Repair,Transcription from mitochondrial promoters,Receptor Mediated Mitophagy,Cellular responses to stress,Signaling by Receptor Tyrosine Kinases,Degradation of the extracellular matrix,Processing of Capped Intronless Pre-mRNA,Signaling by Rho GTPases,Signaling by WNT,Chromosome Maintenance
C3L-00017-02,0.00016925864,-2.6633843e-06,-0.0022157202,7.674732e-06,3.9848434e-05,-4.6354387e-05,4.2228917e-06,-5.036169e-07,2.2111855e-05,-0.00023013126,0.00045370674,9.9955e-07,2.0669822e-05,-0.00033632774,0.00018652604,3.1464268e-08,-1.7733868e-05,1.3399592e-06,0.0005699209,2.9246508e-05,-2.5494639e-05,0.0020011284,-3.654452e-08,1.9327776e-05,-2.8783177e-05,-1.959519e-06,4.560727e-05,8.9695204e-05,-1.8516616e-06,-7.729888e-05,2.3040238e-05,0.0043575815,-0.00018815493,2.1930027e-05,1.7810493e-06,1.0321098e-06,-7.36079e-05,5.6207686e-05,4.490809e-05,0.00022315433,2.1029025e-07,-1.3904862e-06,0.00028002862,2.6079542e-05,0.000570253,-0.00013397196,-8.571597e-05,-2.0292434e-06,2.8615852e-05,-3.048103e-05,6.85211e-05,-1.0291457e-05,0.00043174563,-6.5783206e-06,-0.00026479643,4.6386413e-06,1.6236384e-06,4.1686817e-06,0.0010755229,-0.0007650165,2.8187207e-05,1.0798092e-05,0.0005069524,6.0102942e-05,1.4646567e-05,0.0077386834,-0.00022633147,0.00056846644,9.791906e-05,-1.1200833e-05,-8.2804263e-07,0.000107957734,-5.974406e-08,0.0016469222,0.0002173933,-4.159628e-05,1.8003324e-06,-1.9639314e-05,6.0371327e-05,4.470095e-05,7.888178e-05,-0.003409058,-0.00052720023,-0.00028288417,4.5219444e-05,-4.7204554e-05,-2.5253705e-08,-9.347867e-07,3.550138e-05,-1.533576e-05,1.1699836e-06,2.4209505e-06,-8.513993e-06,-0.00015595778,8.1509666e-07,-2.182523e-07,0.0012133695,0.00066960265,9.312594e-05,0.00012672527,0.00014437689,-0.0002356926,-0.0002708661,-0.0001223735,4.889362e-07,0.00077381026,-3.965502e-06,-3.6638883e-07,0.0003485232,-0.0005553006,4.965523e-05,0.000371672,0.0001580127,-0.00062264194,-6.5683117e-09,-8.571558e-05,-0.001313199,-2.754035e-05,3.4349112e-05,-0.00023200894,-0.000111415335,-0.0022902554,-0.00013098326,0.0001457849,-4.1687672e-05,-1.0330542e-05,0.00039953878,0.0009260696,-3.5586472e-05,0.00011145096,0.000137369,-3.1884742e-06,-0.00013803228,0.000142118,9.261132e-05,-0.0014526855,-1.0651625e-07,0.0011173682,4.794301e-07,4.3741093e-06,0.0004117304,0.0005886961,-1.9944204e-05,4.4414704e-05,0.002845818,-0.0003854964,0.00042169105
C3L-00102-06,0.00019370545,-1.4277086e-06,-0.0018942169,8.585164e-06,4.027644e-05,-6.0021343e-05,4.343726e-06,-1.6523536e-05,-2.6233947e-05,-0.00024528988,0.00064118527,1.7199578e-06,1.885647e-05,-0.00023598831,7.959016e-05,-2.6937967e-08,-4.9980415e-05,2.6474249e-08,0.0007225803,2.236589e-05,-0.00017968635,0.0019212909,-2.3441751e-07,2.4543286e-05,5.8655314e-06,1.2483925e-05,5.254386e-05,7.9503276e-05,-1.6483493e-06,-8.000557e-05,-9.01617e-08,0.003746109,-0.00017751497,1.5090758e-05,1.7764619e-06,1.3996898e-06,-7.242732e-05,6.3523454e-05,4.7127676e-05,0.00019872023,3.135296e-08,-1.3911489e-06,0.00027041952,4.671072e-05,0.00056038355,-0.0001429684,-7.545022e-05,-2.263403e-06,3.0323685e-05,-3.3862158e-05,7.270327e-05,5.368863e-06,0.00069132715,-3.347703e-05,-0.0002839773,2.8016464e-06,1.5502997e-06,3.2029216e-06,0.00075684924,-0.00078418927,2.9469385e-05,1.736948e-05,0.0006605043,4.902317e-05,1.1748819e-05,0.008128775,-0.00020977709,-0.0011653977,5.4277043e-05,-6.6362436e-06,-7.1600607e-07,0.00016273472,-2.8513895e-07,0.0016447059,2.211308e-05,-3.8133745e-05,4.2311062e-06,-1.3881388e-05,6.2078085e-05,5.236222e-05,8.967238e-05,-0.0032308567,-0.0005305698,-0.00028641487,3.8300837e-05,-5.1094554e-05,-5.992243e-08,-8.9867126e-07,5.6453748e-05,1.007786e-05,1.2306896e-06,1.9749303e-05,1.0156791e-05,-0.00015318084,-2.494855e-05,-2.5038767e-07,0.00091870525,0.00040708343,9.4075185e-05,0.00012686281,9.5045274e-05,-0.0002820572,-0.00026071368,-0.00013216135,4.964358e-07,0.0004796032,-3.8141693e-06,-3.118732e-07,0.0003235798,-0.00047798044,4.972359e-05,0.00026242618,5.5868917e-05,-0.0003471626,-5.7748593e-09,-9.846482e-05,-0.0012890352,-3.784245e-05,5.634008e-05,-0.00025982963,-0.000116165524,-0.001683223,-0.0004041387,7.558561e-05,-3.6602643e-05,-9.881939e-06,0.00045827968,0.00066841405,-4.3026663e-05,0.00010869684,0.00013984978,1.5145475e-06,-0.00013655469,0.00012236359,0.00011615418,-0.0013825541,-1.8106955e-07,0.0009970231,4.812064e-07,4.0578266e-06,-3.132454e-05,-5.4537555e-05,-1.0197499e-05,4.6494675e-05,0.0026459154,-0.00029385512,0.00038847708
C3L-00277-03,0.00020171136,-3.6693434e-06,-0.0019615546,8.9991e-06,4.4047287e-05,-7.304134e-05,4.657944e-06,-6.8970317e-06,2.4346664e-05,-0.00023043012,0.0005653617,2.1650517e-06,2.1865175e-05,4.669609e-05,0.0002844576,4.3571728e-08,-2.6183684e-06,1.7844127e-06,0.00046760854,3.573062e-05,-0.000102099104,0.0020026201,-2.7359522e-07,1.8388362e-05,-1.964566e-05,-4.272538e-05,5.6213503e-05,9.202714e-05,-1.4563161e-06,-8.916786e-05,9.947316e-06,0.0056948885,-0.00034390972,5.439229e-05,1.8318934e-06,9.542366e-07,-7.331776e-05,0.000110637055,5.1148574e-05,0.00025152232,1.567206e-07,-1.3886802e-06,0.00029054628,2.4965833e-05,0.00060301734,-0.0001666858,-8.0810445e-05,-2.2292722e-06,2.9354034e-05,-3.1008753e-05,7.235917e-05,-1.174839e-05,0.0004068383,-4.635151e-06,-0.00026629528,6.9040457e-06,1.5827162e-06,6.9690195e-06,0.0010541754,-0.00083288096,3.084503e-05,2.1745704e-05,0.00076473574,5.5357734e-05,1.2172698e-05,0.008328401,-0.00020532061,-0.0009564857,7.6326825e-05,-2.1499354e-05,-1.0423499e-06,0.00034265348,8.910845e-08,0.0016298982,1.0393045e-05,-2.1922058e-05,4.7478693e-06,-2.0409017e-05,6.216814e-05,2.607699e-05,9.543536e-05,-0.003318782,-0.000508247,-0.00024745287,3.6726997e-05,-5.79868e-05,-8.001137e-08,-9.040928e-07,6.3183514e-05,-1.544739e-05,1.0748538e-06,3.0139498e-05,-5.292805e-06,-0.00015285322,1.0909126e-06,-1.9911187e-07,0.00096552994,0.00059539365,-0.00019902177,0.00012666419,0.00015105691,-0.00019160975,-0.0002684081,-0.000121561905,5.8106235e-07,0.00039246044,-5.634025e-06,1.7256303e-07,0.00037906424,-0.00058999454,4.9650174e-05,0.00045205548,0.00017419482,-0.00053340435,2.7574238e-08,-0.000105192375,-0.00075392576,-3.5548157e-05,1.7082553e-05,-0.00023070008,-0.000100224956,-0.0024374286,-0.00018148069,9.912109e-05,-2.9312727e-05,-9.886311e-06,0.00039048458,0.0009014931,9.659876e-05,0.00011076084,0.00010575044,-6.7440574e-06,-0.00014269941,0.000141688,0.00010280707,-0.0014858501,-1.150632e-07,0.0011578719,4.818567e-07,5.1204847e-06,0.0004937011,0.00048644055,-1.2205171e-05,4.9893926e-05,0.0029420175,-0.00040050657,0.0004520198
C3L-00622-04,0.00018488048,2.75404e-07,-0.0018092552,8.5582105e-06,2.7566097e-05,-5.9079943e-05,4.2056004e-06,-1.4748426e-05,-1.2018603e-05,-0.0002561164,0.0004454737,1.7238394e-06,1.6281687e-05,-0.0002596405,6.134975e-06,-1.6747304e-08,-5.2373158e-05,3.3818114e-07,0.0006895844,2.0323132e-05,-0.00015197824,0.0017450616,-6.489646e-08,2.0225394e-05,-6.891894e-06,4.32634e-05,5.0830975e-05,6.986318e-05,-6.4630575e-07,-7.6374396e-05,9.672973e-06,0.002811084,-0.00037142163,2.8439294e-05,1.7792709e-06,1.0530143e-06,-7.791727e-05,6.582348e-05,4.0939816e-05,0.0001650444,-1.3506539e-07,-1.3892554e-06,0.00025340478,4.0913175e-05,0.0004629829,-0.00012856624,-5.706588e-05,-1.9914535e-06,3.0326752e-05,-3.2182477e-05,7.326787e-05,1.1100065e-05,0.00028839405,-2.2928623e-05,-0.00028425187,6.5299373e-06,1.2527676e-06,3.567173e-06,0.0009178405,-0.00061239174,2.573431e-05,1.0363139e-05,0.00034755009,4.2534914e-05,1.2410965e-05,0.007392494,-0.00020853333,-0.00089501333,4.0518808e-05,-8.73695e-06,-8.7364384e-07,9.522026e-05,-1.0769045e-07,0.0015394047,-5.457431e-05,-5.741686e-05,2.0924483e-06,-1.4329941e-05,5.419137e-05,3.6996047e-05,7.5018834e-05,-0.0031821162,-0.0005817326,-0.00028504213,4.3584787e-05,-4.750977e-05,-4.5604533e-08,-8.3730345e-07,3.4188415e-05,2.5872536e-05,6.215757e-07,8.559819e-06,-2.3947443e-06,-0.00014597726,-2.5126055e-05,-2.1993468e-07,0.00079526927,0.0002888416,0.00027299544,0.00012699992,0.00015961377,-0.0002621366,-0.00024747325,-0.00010448992,4.3999108e-07,0.0009384814,-2.7838043e-06,-6.419407e-07,0.000246732,-0.00045777508,4.976323e-05,0.00022948212,-1.805632e-05,-0.00033513317,-1.3338096e-08,-8.250566e-05,-0.0007733127,-3.509703e-05,6.1188875e-05,-0.00024031126,-0.00011084139,-0.002541674,-0.00024002221,5.5258413e-05,-2.8150474e-05,-1.0232089e-05,0.00044883575,0.00040198345,-1.5135287e-06,9.8629265e-05,0.00013843515,-1.0237744e-05,-0.00012858832,0.00012172034,0.00013701375,-0.0014118807,-1.711739e-07,0.00092338026,4.4239852e-07,3.9628385e-06,-0.00033251182,-0.00015678545,-1.7496798e-06,4.3167245e-05,0.002825949,-0.00033324046,0.0003585958
C3L-00819-06,0.00018764744,-1.1267355e-06,-0.0018360516,7.695478e-06,3.9867915e-05,-4.5792924e-05,4.179549e-06,-1.66285e-05,-3.3504857e-05,-0.00023789803,0.00060857827,2.2800682e-06,1.9459181e-05,-0.00025179656,4.9991e-05,6.768222e-09,-4.846687e-05,2.3110414e-07,0.0007831192,-2.4448054e-05,-0.00014136612,0.0019209465,-1.2817414e-07,2.3129116e-05,9.234881e-06,2.7532833e-05,5.125434e-05,8.2309416e-05,-8.2466795e-07,-7.773101e-05,2.0783044e-05,0.0034797178,-0.00022727667,2.6308264e-05,1.7048066e-06,1.215699e-06,-7.463977e-05,6.464696e-05,4.5082226e-05,0.00018914278,8.886946e-08,-1.3912412e-06,0.00025914356,4.987499e-05,0.00063957187,-0.000144502,-7.5070995e-05,-2.370522e-06,3.012412e-05,-3.4561475e-05,7.608277e-05,3.8005937e-06,0.0004846206,-2.2901691e-05,-0.00028442207,8.521316e-06,1.4986277e-06,3.4397262e-06,0.0004556066,-0.0007876733,2.9789571e-05,1.43012085e-05,0.0006824197,5.064915e-05,1.1660227e-05,0.008871806,-0.00021384736,-0.00017254613,4.9318023e-05,-5.3654294e-06,-4.281046e-07,-6.890625e-05,-3.0483596e-07,0.0016294413,-3.422481e-05,-3.6640868e-05,5.8773285e-06,-1.1770018e-05,6.084927e-05,5.5159915e-05,7.409242e-05,-0.003242605,-0.0005032521,-0.00022385828,3.8318056e-05,-5.4874636e-05,-5.2091565e-08,-9.1361693e-07,6.371016e-05,9.743308e-06,1.1233211e-06,2.8422672e-05,-8.082586e-07,-0.00015654901,-2.4956928e-05,-2.7535393e-07,0.0008586685,0.00040846333,0.00011835907,0.00012681259,0.00012433437,-0.00027388902,-0.0002665149,-0.000133906,4.925022e-07,0.00028522633,-4.547728e-06,-6.1125655e-07,0.00034464142,-0.00041273757,4.9709775e-05,0.00027496938,2.550549e-05,-0.00023776002,-2.5426413e-08,-8.545478e-05,-0.0013797835,-3.5158348e-05,4.751888e-05,-0.00026986125,-0.00010950701,-0.0017003805,-0.00022949457,7.738198e-05,-3.7922393e-05,-1.0205506e-05,0.00043375872,0.0008155909,-1.0744618e-05,0.0001097781,0.00013371908,-1.1415871e-05,-0.00013763086,0.000121796584,0.00011324381,-0.0014565199,-2.645775e-07,0.0011100182,4.6625163e-07,3.6545193e-06,0.00029900292,-2.8582142e-05,-1.9493912e-07,4.7075497e-05,0.0025386286,-0.00033994406,0.000397451
C3L-00928-03,0.00014851142,-2.0461616e-06,-0.002170539,8.178341e-06,4.2815573e-05,-7.2468254e-05,4.1286153e-06,4.8635366e-06,1.7450553e-05,-0.00021263416,0.00050076033,1.738644e-06,1.9378655e-05,-0.00023496224,0.00021102522,3.7076584e-09,-4.8692136e-06,-7.632223e-08,0.00057866523,3.477411e-05,-7.856732e-05,0.0018871685,-5.201417e-07,1.4082923e-05,2.0878519e-05,-1.1556055e-05,4.567508e-05,9.054867e-05,-9.2908465e-07,-7.973619e-05,1.7600914e-05,0.005185525,-0.00013419995,3.1100306e-05,1.732902e-06,1.317741e-06,-7.356433e-05,8.221461e-05,4.881218e-05,0.0002160638,1.4752938e-07,-1.3886527e-06,0.00026209917,3.6527057e-05,0.00064800447,-0.00016733272,-8.704415e-05,-2.4802944e-06,2.745638e-05,-3.3755325e-05,7.8458484e-05,-5.103605e-06,0.0003546849,-5.585951e-06,-0.00028511768,2.0513974e-06,1.7211865e-06,5.747667e-06,0.0010457,-0.00080278615,3.124588e-05,9.027484e-06,0.0006759211,5.2113315e-05,1.2604209e-05,0.010142203,-0.00022667329,-0.00018815989,0.00012752625,-6.3332077e-06,-1.0797104e-06,0.0001709104,8.010667e-08,0.0016710554,7.804399e-06,-3.473016e-05,5.7771567e-06,-1.3363556e-05,6.458524e-05,5.272119e-05,0.000104836654,-0.0033906172,-0.0004966697,-0.00022283873,3.606849e-05,-5.4247557e-05,-6.224016e-08,-8.3766224e-07,3.902843e-05,2.8397666e-05,6.96386e-07,1.15296925e-05,1.0893677e-06,-0.00014850947,-1.0194468e-05,-2.2081441e-07,0.0011291469,0.0004991413,7.069524e-06,0.00012662844,0.000101944424,-0.00025759742,-0.0002790335,-0.00012972628,5.540295e-07,0.0005274517,-4.0889945e-06,-2.9961774e-07,0.00032828815,-0.00053059566,4.9632436e-05,0.0004265345,9.100443e-05,-0.00039349144,3.9637147e-08,-0.000102519145,-0.001142871,-2.7391157e-05,4.3789136e-05,-0.00026563014,-0.00010651608,-0.002626709,-0.00010839081,8.3853985e-05,-4.0322397e-05,-1.0090077e-05,0.00043715897,0.0010542274,-1.9095372e-05,0.000107415035,0.0001272278,-3.588484e-06,-0.00013593977,0.0001373791,0.00012224317,-0.0014767244,-1.2047565e-07,0.0010625873,4.9589454e-07,4.5597317e-06,0.00071462523,0.00041759064,-9.671191e-06,4.6025507e-05,0.0025228786,-0.00035362304,0.00041565634
C3L-01031-01,0.00017452688,-1.665869e-06,-0.0021233293,1.0563465e-05,4.0920393e-05,-5.697183e-05,4.664938e-06,-2.1469135e-05,1.4065622e-05,-0.00024835582,0.0003153923,1.7327856e-06,1.738452e-05,-0.0001700448,0.00013334685,2.1909947e-09,-3.2876673e-05,-2.0459627e-06,0.0005452042,2.8314904e-05,-9.030413e-05,0.0020132216,-6.194627e-07,1.5875625e-05,-1.5910216e-05,-3.7496193e-05,5.4660333e-05,9.016784e-05,-1.2403437e-06,-6.9607886e-05,1.6914377e-05,0.0046636495,-0.0002827684,2.0629359e-05,1.8350485e-06,1.1901591e-06,-6.945718e-05,9.734714e-05,5.4717017e-05,0.00022626067,2.0500691e-07,-1.3895603e-06,0.00025142304,3.2055297e-05,0.00055737403,-0.00015936003,-9.054103e-05,-2.31889e-06,3.0007306e-05,-3.2824253e-05,7.5663476e-05,-7.4231302e-06,0.00039618055,-8.430543e-06,-0.0002782864,1.237584e-06,1.853109e-06,6.888452e-06,0.0009120638,-0.00076367764,3.0467827e-05,2.062086e-06,0.0005887258,5.5777335e-05,1.3687745e-05,0.009496099,-0.0002131426,-0.00070514914,9.179918e-05,-1.4987212e-05,-1.7995548e-06,7.3177296e-05,-8.1437264e-08,0.0016715695,-0.00010125503,-4.815871e-05,3.7227774e-06,-1.7566323e-05,6.349864e-05,3.888681e-05,8.665772e-05,-0.0033159938,-0.0005682281,-0.00029137268,3.755356e-05,-5.353796e-05,-4.9697665e-08,-9.089953e-07,4.154751e-05,-7.9363424e-05,1.391199e-06,2.1442513e-05,-1.505878e-06,-0.00015513794,-5.831268e-07,-2.3843253e-07,0.0010939555,0.0005880276,1.1732805e-05,0.00012671576,0.00011211153,-0.00025159397,-0.0002703724,-0.000118220836,4.963028e-07,0.0009637986,-3.0306207e-06,-2.574515e-07,0.0003099584,-0.00054087373,4.964917e-05,0.00030096114,0.00012510298,-0.00048725161,7.648971e-09,-7.6629985e-05,-0.0015214835,-3.752822e-05,5.9895792e-05,-0.00024117873,-0.00011251205,-0.0020804768,-0.00017229163,7.203465e-05,-3.8260147e-05,-9.706777e-06,0.00040143795,0.000997356,-2.8603587e-05,0.00010739169,0.000120145865,1.4604121e-06,-0.00014109166,0.00013842998,0.00014327338,-0.0014645245,-3.7484907e-07,0.0011269042,4.948385e-07,5.154445e-06,0.00084341585,0.00010525534,-1.2721304e-05,4.835782e-05,0.0029822034,-0.0003043067,0.0003998757
C3L-01032-01,0.00018700991,4.420529e-09,-0.0024101622,9.6190815e-06,2.3108198e-05,-7.009945e-05,4.551254e-06,-2.5262692e-05,1.7766735e-05,-0.00021232343,0.00057208794,2.123155e-06,1.5874906e-05,-0.00025352812,0.00019511377,-1.8228809e-08,-4.341629e-05,-2.3102066e-06,0.00070734636,3.069399e-05,-0.0001219199,0.0017788465,-2.2175873e-07,2.026614e-05,3.109114e-05,-2.5022104e-05,4.9376988e-05,7.9480415e-05,-2.2172291e-07,-7.2265335e-05,3.1483847e-05,0.0056009465,-9.4768024e-05,3.623681e-05,1.7779452e-06,8.568134e-07,-6.537761e-05,0.00010420678,5.8190763e-05,0.00014832319,1.5213078e-07,-1.3876861e-06,0.00029664653,2.7329395e-05,0.00080063887,-0.00015623924,-8.6408676e-05,-2.3632385e-06,2.4822546e-05,-3.21694e-05,5.9871803e-05,-5.4936795e-06,0.00033547505,-5.93639e-06,-0.00033153163,-2.4696667e-06,1.3480229e-06,6.2935715e-06,0.00060591596,-0.0007299561,3.1383614e-05,2.3385031e-05,0.00073104183,5.2133913e-05,1.1716257e-05,0.008717777,-0.00019370981,-0.00067975005,2.1426433e-06,-1.6821059e-05,-2.0728223e-06,0.00017970067,-1.982526e-07,0.0016974537,0.00014847651,-3.2203385e-05,9.599647e-06,-2.130923e-05,6.523996e-05,6.0882936e-05,9.615537e-05,-0.003375676,-0.00060669606,-0.00028143264,3.9303635e-05,-4.536547e-05,-1.0245329e-07,-9.160292e-07,7.555685e-05,-5.378675e-05,8.1116434e-07,-1.0734526e-05,-1.9164456e-06,-0.00014841277,-8.285073e-07,-1.9700035e-07,0.0010089696,0.000407793,-1.762395e-05,0.00012670645,9.76206e-05,-0.0002550797,-0.00024888408,-0.000120990626,4.7420815e-07,0.0007136203,-4.4935928e-06,-5.2147396e-07,0.00027391608,-0.0005551594,4.9659728e-05,0.00046003322,8.945146e-05,-0.0004215325,1.2429949e-07,-0.00010368304,-0.0010216865,-4.2363496e-05,6.380542e-05,-0.0002886015,-0.000107790394,-0.0024608483,-0.00012338125,8.1658516e-05,-4.3181255e-05,-9.225299e-06,0.00044792282,0.00096597214,6.248014e-05,8.984542e-05,0.00017243177,-1.6699842e-05,-0.0001377065,0.00012631944,0.00012434584,-0.001488291,-1.247883e-07,0.0009281354,5.1921154e-07,4.1045632e-06,0.0004912011,0.0003556887,-8.280501e-06,4.9513805e-05,0.003048422,-0.00046896323,0.0004602285
C3L-01036-01,0.0001943917,-2.6702517e-06,-0.0021689287,9.613548e-06,3.984713e-05,-5.8268633e-05,4.668495e-06,3.7159432e-06,1.570594e-05,-0.00024039837,0.0005599795,3.1367395e-06,2.1610806e-05,-0.00026085076,0.00022318354,-2.7206367e-08,-4.502285e-05,-4.109413e-06,0.0006960768,3.1885855e-05,-6.930135e-05,0.0019510651,-8.337144e-07,2.4831947e-05,2.2250888e-05,-2.0266983e-05,5.154446e-05,8.189108e-05,-3.8505527e-07,-7.172931e-05,1.4577119e-05,0.006010684,-0.00013137399,2.2861439e-05,1.749313e-06,1.1792876e-06,-6.888692e-05,9.752057e-05,5.1675994e-05,0.00018901439,1.5354806e-07,-1.3892329e-06,0.0002996751,3.8656483e-05,0.0007404264,-0.00019384747,-7.80829e-05,-2.5342185e-06,2.4924964e-05,-3.3433913e-05,6.453383e-05,-2.6840717e-06,0.0004906314,-1.921441e-05,-0.00036285273,5.71953e-06,1.4923052e-06,4.8494326e-06,0.000763968,-0.00073155126,3.0984855e-05,1.5911894e-05,0.0007239015,5.3296026e-05,9.51956e-06,0.008035055,-0.00018347353,-0.001060715,0.00011364064,-1.0966293e-05,-1.7098369e-06,0.00011493664,-8.30794e-08,0.0016105464,0.00014063525,-2.8672775e-05,6.9265343e-06,-2.0967385e-05,6.5175605e-05,7.089796e-05,0.00010546701,-0.0031539258,-0.00059516646,-0.00034837652,5.2440297e-05,-4.176352e-05,-7.0594806e-09,-9.0395883e-07,6.23289e-05,-0.0001124235,1.5227572e-06,1.7677135e-05,-8.085657e-06,-0.0001576035,-9.164991e-06,-1.6205014e-07,0.00090553303,0.00044148052,-0.00010368716,0.00012674768,9.896523e-05,-0.0002734691,-0.0002587192,-0.00011635064,5.58973e-07,0.00057024043,-4.546448e-06,-1.8635093e-07,0.00032034167,-0.00058480847,4.9676935e-05,0.00032591802,0.00016988059,-0.0005505896,5.912985e-08,-0.000104374325,-0.0012931186,-4.5082743e-05,6.073678e-05,-0.00029476665,-0.000111657464,-0.002282645,-8.441829e-05,0.0001548128,-4.1286752e-05,-1.0700122e-05,0.00045119363,0.0010141006,-0.00016266211,0.00010322976,0.0001418518,1.1181722e-05,-0.00013890733,0.00013243553,0.000109861416,-0.0014169471,-3.1238823e-08,0.0010119602,5.284978e-07,4.8246143e-06,-0.000109451226,0.0001586785,-1.30325625e-05,4.5009067e-05,0.0030783778,-0.0003264662,0.00046780118
