,R-HSA-1266738,R-HSA-73894,R-HSA-1852241,R-HSA-8953897,R-HSA-168256,R-HSA-8963743,R-HSA-74160,R-HSA-162582,R-HSA-4839726,R-HSA-1474244,R-HSA-5653656,R-HSA-1640170,R-HSA-1474165,R-HSA-382551,R-HSA-392499,R-HSA-1500931,R-HSA-397014,R-HSA-1430728,R-HSA-112316,R-HSA-5357801,R-HSA-8953854,R-HSA-400253,R-HSA-109582,R-HSA-1643685,R-HSA-69306,R-HSA-5205647
GSM1594699,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.041,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594778,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.041,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594807,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.041,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1595080,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1595156,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1595182,-0.105,0.027,-0.097,-0.097,0.102,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594258,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594260,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594263,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594267,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594347,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594377,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594391,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.041,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594439,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.041,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594588,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594590,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594591,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594604,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594679,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594688,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594708,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594755,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.041,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594800,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.065,0.041,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.042,0.069,-0.08
GSM1594865,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594907,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.041,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1594980,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.041,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1595030,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1595064,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1595135,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.041,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1595157,-0.105,0.027,-0.097,-0.097,0.102,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
GSM1595208,-0.105,0.027,-0.097,-0.097,0.103,-0.071,-0.133,0.064,0.04,0.03,-0.051,-0.103,0.008,-0.042,0.043,0.058,-0.095,-0.048,-0.057,-0.04,0.118,0.077,0.111,0.043,0.069,-0.08
