,R-HSA-8953897,R-HSA-168256,R-HSA-1430728,R-HSA-8963743,R-HSA-392499,R-HSA-8953854,R-HSA-74160,R-HSA-73894,R-HSA-1643685,R-HSA-1852241,R-HSA-162582,R-HSA-5653656,R-HSA-397014,R-HSA-109582,R-HSA-1640170,R-HSA-1266738,R-HSA-1474165,R-HSA-1474244,R-HSA-5205647,R-HSA-382551,R-HSA-5357801,R-HSA-1500931,R-HSA-400253,R-HSA-4839726,R-HSA-112316,R-HSA-69306
R-HSA-165159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15838556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-445717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060192123,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-1632852,0.10538251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-1566948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06255362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-194315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-109581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15714832,0.0,0.0,0.0,0.0,0.0
R-HSA-8935690,0.0,0.0,0.0,-0.29917893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-425407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91189593,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-202733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30405375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-74158,0.0,0.0,0.0,0.0,0.0,0.0,-0.13757882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
