,R-HSA-8953897,R-HSA-168256,R-HSA-1430728,R-HSA-8963743,R-HSA-392499,R-HSA-8953854,R-HSA-74160,R-HSA-73894,R-HSA-1643685,R-HSA-1852241,R-HSA-162582,R-HSA-5653656,R-HSA-397014,R-HSA-109582,R-HSA-1640170,R-HSA-1266738,R-HSA-1474165,R-HSA-1474244,R-HSA-5205647,R-HSA-382551,R-HSA-5357801,R-HSA-1500931,R-HSA-400253,R-HSA-4839726,R-HSA-112316,R-HSA-69306
GSM1594600,-0.057,0.061,-0.007,-0.098,-0.096,-0.083,-0.038,-0.019,0.014,0.053,0.016,-0.062,0.006,-0.098,-0.048,0.09,-0.047,-0.157,-0.045,-0.008,0.07,0.094,0.097,0.081,0.114,-0.109
GSM1594753,-0.057,0.062,-0.007,-0.098,-0.096,-0.083,-0.037,-0.019,0.014,0.053,0.016,-0.062,0.005,-0.099,-0.048,0.09,-0.047,-0.157,-0.045,-0.008,0.07,0.094,0.097,0.081,0.114,-0.109
GSM1594755,-0.057,0.062,-0.007,-0.098,-0.096,-0.083,-0.037,-0.019,0.014,0.053,0.016,-0.062,0.005,-0.098,-0.048,0.09,-0.047,-0.157,-0.045,-0.008,0.07,0.094,0.097,0.081,0.114,-0.109
GSM1594810,-0.057,0.062,-0.007,-0.098,-0.096,-0.083,-0.042,-0.019,0.014,0.053,0.016,-0.062,0.005,-0.099,-0.048,0.09,-0.047,-0.157,-0.045,-0.008,0.07,0.094,0.097,0.081,0.114,-0.109
GSM1594850,-0.057,0.062,-0.007,-0.098,-0.096,-0.083,-0.039,-0.019,0.014,0.053,0.016,-0.062,0.006,-0.099,-0.048,0.09,-0.047,-0.157,-0.045,-0.008,0.07,0.094,0.097,0.081,0.114,-0.109
GSM1594865,-0.057,0.061,-0.007,-0.098,-0.096,-0.083,-0.036,-0.019,0.014,0.053,0.016,-0.062,0.006,-0.098,-0.048,0.09,-0.047,-0.157,-0.045,-0.008,0.07,0.094,0.097,0.081,0.114,-0.109
GSM1594886,-0.057,0.062,-0.007,-0.098,-0.096,-0.083,-0.038,-0.019,0.014,0.053,0.016,-0.062,0.005,-0.098,-0.048,0.09,-0.047,-0.157,-0.045,-0.008,0.07,0.094,0.097,0.081,0.114,-0.109
GSM1595084,-0.057,0.062,-0.007,-0.098,-0.096,-0.083,-0.039,-0.019,0.014,0.053,0.016,-0.062,0.006,-0.099,-0.048,0.09,-0.047,-0.157,-0.045,-0.008,0.07,0.094,0.097,0.081,0.114,-0.109
GSM1595120,-0.057,0.061,-0.007,-0.098,-0.096,-0.083,-0.037,-0.019,0.014,0.053,0.016,-0.062,0.005,-0.099,-0.048,0.09,-0.047,-0.157,-0.045,-0.008,0.07,0.094,0.097,0.081,0.114,-0.109
GSM1595148,-0.057,0.062,-0.007,-0.098,-0.096,-0.083,-0.039,-0.019,0.014,0.053,0.016,-0.062,0.006,-0.098,-0.048,0.09,-0.047,-0.157,-0.045,-0.008,0.07,0.094,0.097,0.081,0.114,-0.109
GSM1595153,-0.057,0.062,-0.007,-0.098,-0.096,-0.083,-0.038,-0.019,0.014,0.053,0.016,-0.062,0.006,-0.098,-0.048,0.09,-0.047,-0.157,-0.045,-0.008,0.07,0.094,0.097,0.081,0.114,-0.109
GSM1595160,-0.057,0.062,-0.007,-0.098,-0.096,-0.083,-0.036,-0.019,0.014,0.053,0.016,-0.062,0.005,-0.098,-0.048,0.09,-0.047,-0.157,-0.045,-0.008,0.07,0.094,0.097,0.081,0.114,-0.109
