,R-HSA-69306,R-HSA-73894,R-HSA-1643685,R-HSA-8953897,R-HSA-112316,R-HSA-8963743,R-HSA-1852241,R-HSA-1266738,R-HSA-109582,R-HSA-1474165,R-HSA-4839726,R-HSA-74160,R-HSA-382551,R-HSA-5205647,R-HSA-5357801,R-HSA-1474244,R-HSA-5653656,R-HSA-1500931,R-HSA-162582,R-HSA-392499,R-HSA-1640170,R-HSA-8953854,R-HSA-168256,R-HSA-1430728,R-HSA-397014,R-HSA-400253
GSM1594808,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594858,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.098,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1595156,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1595157,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.011,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1595177,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.098,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1595193,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594225,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.011,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594258,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594264,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594267,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594282,-0.072,0.137,-0.141,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594377,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.098,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594455,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594501,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594576,-0.072,0.137,-0.141,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594581,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.011,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594582,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.098,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594585,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594586,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.098,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.011,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594597,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.011,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594598,-0.072,0.137,-0.141,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594601,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594680,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594707,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594708,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594757,-0.072,0.137,-0.141,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594865,-0.072,0.137,-0.141,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594943,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.098,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.011,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594980,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.011,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1594988,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.011,0.171,0.031,0.076,0.118,0.157,-0.057
GSM1595080,-0.072,0.137,-0.142,-0.038,0.077,-0.052,-0.037,0.0,-0.015,0.089,-0.052,-0.097,-0.044,-0.077,-0.04,0.075,-0.13,-0.104,0.0,0.012,0.171,0.031,0.076,0.118,0.157,-0.057
