ind,Nucleobase biosynthesis,Digestion of dietary carbohydrate,CREB3 factors activate genes,Signaling by TGF-beta Receptor Complex in Cancer,Effects of PIP2 hydrolysis,rRNA processing in the mitochondrion,Amino acid synthesis and interconversion (transamination),RET signaling,Thrombin signalling through proteinase activated receptors (PARs),Abacavir transmembrane transport,Choline catabolism,Galactose catabolism,Biosynthesis of specialized proresolving mediators (SPMs),RNA Pol II CTD phosphorylation and interaction with CE,Scavenging by Class B Receptors,Defective Mismatch Repair Associated With MSH6,Transport of glycerol from adipocytes to the liver by Aquaporins,MGMT-mediated DNA damage reversal,SUMOylation,tRNA modification in the nucleus and cytosol,Defective Mismatch Repair Associated With MSH3,PERK regulates gene expression,Signaling by BMP,ABC transporters in lipid homeostasis,Post-transcriptional silencing by small RNAs,GPVI-mediated activation cascade,Diseases associated with surfactant metabolism,Interconversion of nucleotide di- and triphosphates,NCAM signaling for neurite out-growth,Deadenylation of mRNA,TYSND1 cleaves peroxisomal proteins,Processing of SMDT1,Wax biosynthesis,RIPK1-mediated regulated necrosis,Platelet Adhesion to exposed collagen,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",Fatty acid metabolism,Surfactant metabolism,Fibronectin matrix formation,ER to Golgi Anterograde Transport,Cristae formation,Fructose metabolism,Striated Muscle Contraction,Diseases associated with visual transduction,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,HCN channels,Type I hemidesmosome assembly,Signaling by Activin,Reelin signalling pathway,Plasmalogen biosynthesis,"TET1,2,3 and TDG demethylate DNA",FasL/ CD95L signaling,Nucleobase catabolism,Processing of Intronless Pre-mRNAs,Cellular response to hypoxia,Fcgamma receptor (FCGR) dependent phagocytosis,Cellular hexose transport,Diseases associated with glycosaminoglycan metabolism,RNA Polymerase I Promoter Clearance,WNT ligand biogenesis and trafficking,Signaling by Insulin receptor,Stimuli-sensing channels,MTF1 activates gene expression,Sperm Motility And Taxes,Positive epigenetic regulation of rRNA expression,Post-translational protein phosphorylation,Hedgehog 'off' state,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,Platelet Aggregation (Plug Formation),ATF6 (ATF6-alpha) activates chaperones,DNA replication initiation,RNA Polymerase II Transcription Initiation And Promoter Clearance,Signaling by ROBO receptors,Signaling by PDGF,Neurotransmitter receptors and postsynaptic signal transmission,Intra-Golgi and retrograde Golgi-to-ER traffic,Formation of xylulose-5-phosphate,Ion homeostasis,Phase 4 - resting membrane potential,DAG and IP3 signaling,Scavenging of heme from plasma,Advanced glycosylation endproduct receptor signaling,Activation of PPARGC1A (PGC-1alpha) by phosphorylation,Phase 0 - rapid depolarisation,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",Response to elevated platelet cytosolic Ca2+,Hedgehog 'on' state,Abacavir metabolism,Synthesis of IPs in the nucleus,Nephrin family interactions,Rap1 signalling,Assembly of collagen fibrils and other multimeric structures,Small interfering RNA (siRNA) biogenesis,RNA polymerase II transcribes snRNA genes,Ca2+ activated K+ channels,Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,Signaling by PTK6,KSRP (KHSRP) binds and destabilizes mRNA,IPs transport between ER lumen and nucleus,Lysosomal oligosaccharide catabolism,Transport of Mature Transcript to Cytoplasm,Signaling by ERBB2,AMPK inhibits chREBP transcriptional activation activity,MicroRNA (miRNA) biogenesis,Amine-derived hormones,Common Pathway of Fibrin Clot Formation,HDACs deacetylate histones,Mitotic Spindle Checkpoint,Presynaptic depolarization and calcium channel opening,Degradation of beta-catenin by the destruction complex,RNA Polymerase II Transcription Elongation,Cytosolic sensors of pathogen-associated DNA ,Tandem pore domain potassium channels,RAB geranylgeranylation,p75 NTR receptor-mediated signalling,Electron transport from NADPH to Ferredoxin,Signaling by Interleukins,TRAIL  signaling,Invadopodia formation,RNA Polymerase III Chain Elongation,Post-chaperonin tubulin folding pathway,Eukaryotic Translation Elongation,Energy dependent regulation of mTOR by LKB1-AMPK,Cytosolic iron-sulfur cluster assembly,Asparagine N-linked glycosylation,PKA-mediated phosphorylation of key metabolic factors,Sperm:Oocyte Membrane Binding,TNFR2 non-canonical NF-kB pathway,DNA methylation,Formation of the cornified envelope,"Base-Excision Repair, AP Site Formation",Interaction With Cumulus Cells,Phospholipid metabolism,Signaling by EGFR in Cancer,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),Mitochondrial transcription initiation,Toll-Like Receptors Cascades,Kinesins,Molecules associated with elastic fibres,Caspase activation via extrinsic apoptotic signalling pathway,Intraflagellar transport,Erythrocytes take up carbon dioxide and release oxygen,PECAM1 interactions,Clathrin-mediated endocytosis,DNA strand elongation,Metabolism of steroids,Endosomal Sorting Complex Required For Transport (ESCRT),Regulation of gene expression in early pancreatic precursor cells,Defective Mismatch Repair Associated With MLH1,ESR-mediated signaling,mRNA decay by 5' to 3' exoribonuclease,Signaling by NTRKs,Integrin alphaIIb beta3 signaling,"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",Cargo trafficking to the periciliary membrane,Dissolution of Fibrin Clot,"Synthesis, secretion, and deacylation of Ghrelin",Metabolism of polyamines,Metabolism of fat-soluble vitamins,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),rRNA processing in the nucleus and cytosol,Latent infection of Homo sapiens with Mycobacterium tuberculosis,Plasma lipoprotein clearance,Reversible hydration of carbon dioxide,snRNP Assembly,Pyruvate metabolism and Citric Acid (TCA) cycle,Pre-NOTCH Expression and Processing,IP3 and IP4 transport between cytosol and nucleus,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",Ion transport by P-type ATPases,M Phase,Electric Transmission Across Gap Junctions,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),Signaling by FGFR,Transcriptional activation of mitochondrial biogenesis,Mitochondrial protein import,Semaphorin interactions,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,Anchoring of the basal body to the plasma membrane,RNA Polymerase III Transcription Termination,Growth hormone receptor signaling,Homology Directed Repair,RNA Polymerase III Abortive And Retractive Initiation,Negative epigenetic regulation of rRNA expression,Passive transport by Aquaporins,Diseases associated with glycosylation precursor biosynthesis,Synthesis of IPs in the ER lumen,Transcriptional regulation by small RNAs,Signaling by MST1,Aflatoxin activation and detoxification,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),Metabolism of water-soluble vitamins and cofactors,Selenoamino acid metabolism,Meiotic synapsis,Regulation of Apoptosis,Signaling by FGFR in disease,AUF1 (hnRNP D0) binds and destabilizes mRNA,RNA Polymerase II Pre-transcription Events,Intrinsic Pathway of Fibrin Clot Formation,HuR (ELAVL1) binds and stabilizes mRNA,Nucleosome assembly,Eukaryotic Translation Termination,Inhibition of TSC complex formation by PKB,Meiotic recombination,Phase 3 - rapid repolarisation,Intestinal hexose absorption,Mitotic G1-G1/S phases,Metallothioneins bind metals,Hh mutants abrogate ligand secretion,mRNA decay by 3' to 5' exoribonuclease,CDO in myogenesis,"Incretin synthesis, secretion, and inactivation",IRE1alpha activates chaperones,Regulation of gene expression in beta cells,mRNA 3'-end processing,LGI-ADAM interactions,Regulation of insulin secretion,L1CAM interactions,Transport of inorganic cations/anions and amino acids/oligopeptides,Insulin effects increased synthesis of Xylulose-5-Phosphate,Gap junction trafficking and regulation,Signaling by NOTCH3,mRNA Editing: A to I Conversion,Macroautophagy,RORA activates gene expression,SLBP independent Processing of Histone Pre-mRNAs,Intracellular oxygen transport,Synaptic adhesion-like molecules,Defective Mismatch Repair Associated With PMS2,Regulation of signaling by NODAL,Phase 1 - inactivation of fast Na+ channels,Defective Mismatch Repair Associated With MSH2,Mitochondrial ABC transporters,RNA Polymerase I Chain Elongation,Apoptotic execution phase,Regulation of mitotic cell cycle,Glycosaminoglycan metabolism,tRNA Aminoacylation,Pink/Parkin Mediated Mitophagy,Costimulation by the CD28 family,Butyrophilin (BTN) family interactions,RNA Polymerase I Transcription Termination,RNA Polymerase III Transcription Initiation,Activation of anterior HOX genes in hindbrain development during early embryogenesis,Signaling by Leptin,Prolactin receptor signaling,Erythrocytes take up oxygen and release carbon dioxide,Metabolism of cofactors,DDX58/IFIH1-mediated induction of interferon-alpha/beta,Diseases associated with the TLR signaling cascade,Syndecan interactions,Cellular response to heat stress,PRC2 methylates histones and DNA,Receptor Mediated Mitophagy,"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism",Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),Receptor-type tyrosine-protein phosphatases,Switching of origins to a post-replicative state,Diseases associated with O-glycosylation of proteins,Collagen biosynthesis and modifying enzymes,trans-Golgi Network Vesicle Budding,O-linked glycosylation,Transcriptional regulation of white adipocyte differentiation,Rab regulation of trafficking,IPs transport between cytosol and ER lumen,Diseases associated with N-glycosylation of proteins,Intestinal lipid absorption,Scavenging by Class H Receptors,Lactose synthesis,Phenylketonuria,Fc epsilon receptor (FCERI) signaling,Metabolic disorders of biological oxidation enzymes,Signaling by TGF-beta Receptor Complex,Triglyceride metabolism,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,ABC transporter disorders,Netrin-1 signaling,Melanin biosynthesis,Signaling by SCF-KIT,Mitotic G2-G2/M phases,Cellular Senescence,DNA Double Strand Break Response,Signaling by NOTCH1 in Cancer,Nucleotide salvage,Platelet calcium homeostasis,Threonine catabolism,G1/S DNA Damage Checkpoints,Nitric oxide stimulates guanylate cyclase,DNA Replication Pre-Initiation,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),Uptake and actions of bacterial toxins,NR1D1 (REV-ERBA) represses gene expression,Signaling by NOTCH2,Detoxification of Reactive Oxygen Species,Glycogen metabolism,MHC class II antigen presentation,Class I MHC mediated antigen processing & presentation,Synthesis of IP3 and IP4 in the cytosol,GPCR ligand binding,Ketone body metabolism,"ROS, RNS production in phagocytes",HSP90 chaperone cycle for steroid hormone receptors (SHR),IPs transport between ER lumen and cytosol,Interaction With The Zona Pellucida,RNA Polymerase II Transcription Termination,Extrinsic Pathway of Fibrin Clot Formation,GP1b-IX-V activation signalling,Protein ubiquitination,Neurotransmitter release cycle,Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,RHO GTPase Effectors,ChREBP activates metabolic gene expression,Recognition of DNA damage by PCNA-containing replication complex,Pyrophosphate hydrolysis,Smooth Muscle Contraction,mRNA Capping,Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells,PIP3 activates AKT signaling,Signal regulatory protein family interactions,Translocation of SLC2A4 (GLUT4) to the plasma membrane,Prostacyclin signalling through prostacyclin receptor,Scavenging by Class A Receptors,Deubiquitination,GPCR downstream signalling,Phase II - Conjugation of compounds,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),Signaling by Hippo,Voltage gated Potassium channels,Insulin processing,S Phase,Laminin interactions,IPs transport between nucleus and ER lumen,Heme biosynthesis,TCR signaling,PIWI-interacting RNA (piRNA) biogenesis,Oncogenic MAPK signaling,Antimicrobial peptides,eNOS activation and regulation,Post-translational modification: synthesis of GPI-anchored proteins,Neurexins and neuroligins,Miscellaneous transport and binding events,Neurotransmitter uptake and metabolism In glial cells,Metabolism of Angiotensinogen to Angiotensins,Branched-chain amino acid catabolism,Glucagon signaling in metabolic regulation,Eukaryotic Translation Initiation,Phase 2 - plateau phase,Signaling by the B Cell Receptor (BCR),"Synthesis of IP2, IP, and Ins in the cytosol",Resolution of Abasic Sites (AP sites),Lipid particle organization,Signaling by Retinoic Acid,Protein methylation,mRNA Editing: C to U Conversion,Plasma lipoprotein remodeling,Mitochondrial transcription termination,Glucose metabolism,Integrin cell surface interactions,Defects in vitamin and cofactor metabolism,"Transport of vitamins, nucleosides, and related molecules",Mitochondrial translation,Nonhomologous End-Joining (NHEJ),Intrinsic Pathway for Apoptosis,Basigin interactions,Glyoxylate metabolism and glycine degradation,Sphingolipid metabolism,"Transport of bile salts and organic acids, metal ions and amine compounds",Physiological factors,Generic Transcription Pathway,Cell-extracellular matrix interactions,Scavenging by Class F Receptors,Plasma lipoprotein assembly,Cell-cell junction organization,HIV Infection,Influenza Infection,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,tRNA processing in the mitochondrion,"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",MAPK6/MAPK4 signaling,TNF signaling,SLC transporter disorders,RMTs methylate histone arginines,Chaperonin-mediated protein folding,Telomere Maintenance,Acrosome Reaction,PKMTs methylate histone lysines,Complement cascade,TCF dependent signaling in response to WNT,Pentose phosphate pathway,Tie2 Signaling,ECM proteoglycans,Activation of Matrix Metalloproteinases,Synthesis of pyrophosphates in the cytosol,IPs transport between nucleus and cytosol,Neurotransmitter clearance,Heme degradation,HATs acetylate histones,Carboxyterminal post-translational modifications of tubulin,Beta-catenin independent WNT signaling,Platelet sensitization by LDL,Sulfur amino acid metabolism,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",C-type lectin receptors (CLRs),Collagen degradation,Listeria monocytogenes entry into host cells,Signaling by EGFR,Protein repair,DAP12 interactions,Neutrophil degranulation,Signaling by VEGF,Hedgehog ligand biogenesis,Signaling by MET,G2/M Checkpoints,Amyloid fiber formation,SRP-dependent cotranslational protein targeting to membrane,Global Genome Nucleotide Excision Repair (GG-NER),Signaling by NOTCH4,Signaling by ERBB4,Phase I - Functionalization of compounds,Inwardly rectifying K+ channels,Neddylation,Reversal of alkylation damage by DNA dioxygenases,Peptide hormone biosynthesis,Signal amplification,Signaling by NOTCH1,MAPK1/MAPK3 signaling,PI3K/AKT Signaling in Cancer,Transferrin endocytosis and recycling,EPH-Ephrin signaling,Rho GTPase cycle,tRNA processing in the nucleus,PP2A-mediated dephosphorylation of key metabolic factors,Interferon Signaling,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,tRNA modification in the mitochondrion,Diseases of carbohydrate metabolism,HDMs demethylate histones,mRNA Splicing,Transcription-Coupled Nucleotide Excision Repair (TC-NER),IP6 and IP7 transport between cytosol and nucleus,Vasopressin regulates renal water homeostasis via Aquaporins,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,"Gamma carboxylation, hypusine formation and arylsulfatase activation",mTORC1-mediated signalling,Signaling by WNT in cancer,Fanconi Anemia Pathway,Digestion of dietary lipid
GSM1594221,-2.9865181e-09,1.7986543e-10,-2.1442026e-09,7.16409e-08,1.921159e-09,-8.829225e-08,9.135752e-08,0.0011533411,1.376456e-08,0.0,2.1077704e-09,-6.6652133e-06,-2.5102588e-08,2.7895783e-06,1.01074356e-07,3.991914e-10,0.0,9.52482e-10,0.0001020787,4.0211154e-09,-1.09228016e-10,8.31472e-09,-1.15222925e-07,-9.434601e-07,1.591971e-09,1.6267171e-06,-6.0633236e-09,-9.641009e-09,-3.8219596e-09,-2.5145896e-06,-1.4528662e-08,-5.4130845e-07,-2.074504e-09,-1.7970393e-05,2.404807e-07,1.6740055e-09,-3.5613389e-06,1.5603335e-06,-0.0,-9.4617455e-08,-1.6211197e-06,3.2924044e-07,8.423148e-06,1.20995e-08,8.8019966e-05,-9.550298e-12,-6.6211765e-09,2.5837186e-09,8.495512e-07,-3.35867e-10,1.2730769e-06,1.3552872e-07,-1.5935168e-08,2.8788077e-07,-7.913492e-07,3.3303475e-06,7.3619203e-06,2.734382e-06,7.9586425e-07,5.791671e-09,1.550671e-06,9.071085e-08,-5.578725e-10,1.9721607e-09,-3.4911084e-06,5.702702e-05,9.305096e-06,7.317588e-06,-4.029118e-09,-1.131887e-06,-5.3919315e-08,-5.583499e-07,5.4358425e-06,-3.1444033e-06,-3.64244e-07,2.454638e-06,1.4648165e-07,1.2160172e-06,4.382737e-06,1.2975774e-08,-3.1377933e-08,-3.2598257e-06,-1.1013146e-11,1.4158255e-07,6.8698164e-08,1.2918203e-07,1.364658e-07,-6.145182e-08,-2.7210406e-10,-4.0193704e-08,-6.411465e-06,-3.854853e-12,-1.6024801e-08,4.0292707e-07,-6.754125e-08,-0.0,4.7576555e-07,8.524954e-10,-0.0,3.8225959e-10,-6.5375943e-06,5.561454e-06,4.3006966e-07,2.133022e-06,-1.7157394e-10,-1.2475077e-07,7.440857e-08,7.3545643e-06,1.588948e-06,-1.7491149e-07,1.4597731e-05,3.1394102e-06,2.9841505e-09,8.0141064e-05,4.830574e-07,-1.8834004e-07,3.036455e-06,3.2537562e-07,-6.0251804e-11,-4.5809973e-08,7.2439374e-09,-4.1586223e-09,-2.1683864e-07,2.1316689e-10,2.7180151e-06,-5.4304866e-10,0.0,-9.076666e-06,-1.0488068e-06,-1.2964887e-06,1.9279625e-09,0.0,-1.3146449e-06,-5.055473e-08,2.948016e-07,-1.3872928e-09,5.2832926e-05,-1.0909027e-08,2.5239478e-08,1.2960664e-05,2.5654133e-06,7.616186e-09,-1.7077713e-10,-8.770399e-09,1.00809196e-07,-5.4183297e-06,5.517975e-07,0.0,5.3643028e-08,1.6869477e-07,-9.312381e-08,-2.6447986e-05,3.2180245e-07,-0.0,-1.5562084e-07,0.0,1.0712877e-06,-1.7853022e-06,-1.5425499e-08,-1.2282389e-07,7.782387e-06,0.0,-5.710004e-08,-4.825866e-07,7.2603103e-07,1.3898469e-08,-4.129155e-07,0.0,-1.2767931e-06,8.573572e-06,-0.00030229337,1.4272547e-08,-1.6862089e-08,-3.2379718e-05,-6.1193024e-09,2.9656794e-05,1.3037419e-07,5.241503e-09,-5.5346095e-07,9.074579e-08,1.3384762e-05,1.8662105e-06,-6.155655e-10,-4.0500067e-06,-6.0720475e-07,0.0,-0.0,2.0343789e-09,-0.0,1.1860984e-07,-1.3094531e-07,-1.2193034e-06,6.930954e-09,2.191584e-06,9.036744e-08,-1.0442577e-08,-3.4119093e-08,-5.239084e-07,-1.0756886e-06,2.2630813e-08,-1.412853e-06,1.00647e-06,-1.5923103e-11,-1.955979e-06,4.872527e-06,-0.0,2.091334e-06,0.0,-2.5816533e-07,9.295937e-05,1.4672619e-08,-5.0706003e-08,2.3480123e-07,8.8299856e-08,-2.3204568e-05,3.228365e-10,3.7721443e-07,2.7716715e-07,-1.678555e-07,5.1009836e-09,1.8985262e-06,-2.6042027e-10,-2.7559145e-07,5.183552e-07,-1.5229354e-10,-3.1213904e-07,0.0,4.2048586e-07,-5.1799753e-10,-4.079757e-11,-1.3687546e-10,-8.8601015e-10,2.9049036e-07,8.855765e-08,1.4811515e-05,-8.229189e-05,4.7343665e-08,-1.419052e-06,1.766653e-05,3.8374685e-05,7.4286856e-07,5.619724e-07,1.8512415e-07,-6.687836e-07,4.3794862e-10,-1.1509038e-05,3.5079051e-07,-5.0526836e-05,0.0037712816,1.8085062e-07,-1.6551819e-06,-7.3864926e-06,-2.5722029e-08,6.885269e-08,4.0865924e-08,2.2207248e-06,5.2665604e-07,1.977283e-08,4.040775e-07,-1.5396756e-07,6.0152967e-09,-1.0049365e-08,-3.7601944e-07,2.3125088e-07,0.0,0.0,-0.0,2.6761054e-10,2.6064884e-06,-0.0,0.00035897575,1.780247e-08,3.3486825e-07,-4.2555723e-07,-1.482303e-08,5.3449934e-08,3.5646815e-07,0.0,-1.4574391e-05,5.177107e-07,-1.5148743e-07,1.5209113e-07,2.7989165e-06,-1.1825476e-09,-4.046589e-11,1.2840279e-08,-4.720803e-07,4.001178e-08,-1.1238343e-05,1.731009e-07,6.058562e-07,1.1300951e-09,3.3064623e-06,-5.4761585e-08,-3.2656221e-06,-6.790087e-07,0.00062036957,-5.912496e-07,7.205983e-08,1.1961427e-07,-5.547318e-08,2.8085063e-07,0.0,5.032654e-10,-1.0616558e-07,9.23409e-11,9.937355e-07,-4.1435302e-07,6.0697215e-07,8.0462526e-11,-3.4152456e-06,-2.5835437e-08,-1.4803909e-08,7.350322e-10,5.691906e-07,-6.1198557e-07,5.2019533e-10,-6.8629913e-07,1.1022399e-05,-6.500303e-08,5.043289e-10,4.2096982e-08,-0.0011804661,8.9929195e-08,5.6803365e-06,4.349017e-06,-1.9337824e-06,-1.8938046e-10,-3.1108831e-07,-3.0660155e-07,-5.4466525e-09,0.0,-4.5486477e-08,1.6875249e-05,-9.343848e-10,7.4782616e-07,-4.1263576e-07,1.4748863e-06,-1.549296e-08,-8.0983945e-08,-9.791343e-08,1.1557453e-09,6.3575873e-09,2.9445166e-08,-4.2588974e-07,-5.6638146e-06,-8.0756345e-06,-1.2406645e-07,-1.0414705e-08,-4.1665476e-06,1.3312716e-11,9.5021744e-07,-1.1814849e-09,1.4372982e-07,-2.8710087e-07,-2.4262318e-08,-9.7997635e-08,1.0087329e-07,2.105716e-09,-8.5430315e-07,-1.6121817e-06,-7.055291e-08,-1.2049201e-06,5.0061335e-08,-5.8336718e-09,6.836246e-07,-1.7070118e-08,7.324169e-08,-1.814927e-05,5.7397557e-08,4.1726483e-10,-6.7732157e-07,8.6059315e-10,2.3851177e-07,-1.2785478e-06,-1.5122625e-09,1.2931498e-09,1.4296875e-09,6.9982076e-10,1.0744639e-06,7.9266425e-07,2.5538998e-07,5.247239e-06,6.9840615e-07,0.0,2.0923916e-07,-6.5313775e-06,4.082794e-05,2.6014207e-10,1.6163021e-10,2.5887975e-06,-8.79502e-09,-3.2544694e-12,0.0,-5.471892e-10,-4.182335e-07,2.2916515e-08,4.366723e-06,8.479704e-08,-2.3575086e-09,-2.4823043e-08,7.591148e-08,-7.6102305e-07,1.6004398e-07,1.3699629e-08,2.3372522e-07,1.19771375e-08,-2.727669e-05,-0.00015311962,-1.749201e-06,-8.354124e-08,-9.79087e-06,-2.6932196e-06,-1.0753272e-06,-5.439523e-07,-1.0298256e-07,6.341171e-07,1.1487718e-06,3.8027596e-07,3.8717918e-09,2.6738041e-06,-8.134233e-10,0.0,1.2496145e-06,5.6079654e-07,1.7463282e-05,-8.27398e-11,-3.089811e-11,-6.3734797e-07,1.7436158e-09,3.835796e-08,-1.7166668e-08,-0.00016784371,-5.297342e-13,8.7909285e-07,-6.6888215e-09,-1.0032813e-06,2.079598e-05,-4.904455e-08,0.0,2.815578e-05,3.907104e-06,-3.499873e-07,-1.1831325e-08,-1.7743456e-05,-5.3960607e-06,7.439004e-08
