,coef
R-HSA-210991,1.6565478e-05
R-HSA-210993,0.00011658813
R-HSA-2029481,1.1401735e-05
R-HSA-2029482,3.5270466e-07
R-HSA-2029485,3.1717436e-06
R-HSA-203615,0.0004945314
R-HSA-203641,3.1113697e-05
R-HSA-203754,0.0
R-HSA-209905,8.596903e-06
R-HSA-209931,1.8898016e-09
R-HSA-209822,5.549432e-07
R-HSA-211163,0.00021841082
R-HSA-203927,0.00048230778
R-HSA-426486,0.00013266847
R-HSA-426496,8.570941e-06
R-HSA-5578749,7.4875374e-05
R-HSA-5601884,1.15404755e-05
R-HSA-5423646,1.5909835e-06
R-HSA-140180,1.2989551e-08
R-HSA-217271,0.0
R-HSA-71384,2.4227236e-05
R-HSA-8937144,1.3963482e-06
R-HSA-212300,3.9440474e-05
R-HSA-5221030,3.6567966e-09
R-HSA-5334118,4.284105e-08
R-HSA-2032785,4.078961e-06
R-HSA-350054,0.00012017403
R-HSA-383280,7.684068e-06
R-HSA-8953750,5.0606577e-05
R-HSA-2161517,9.34435e-10
R-HSA-2161541,2.3493392e-05
R-HSA-2424491,1.2576028e-07
R-HSA-2168880,0.000338203
R-HSA-3000471,1.5301897e-08
R-HSA-3000480,0.0007277222
R-HSA-3000484,3.1121922e-06
R-HSA-3000497,2.5156507e-06
R-HSA-975634,1.0169936e-05
R-HSA-2219530,0.00028313996
R-HSA-5674400,2.984287e-05
R-HSA-5674404,0.0
R-HSA-3299685,4.4533324e-05
R-HSA-3371497,0.003186681
R-HSA-2408499,0.0
R-HSA-2408508,3.5493363e-06
R-HSA-2408517,0.000133316
R-HSA-2408550,0.00017046859
R-HSA-2408552,1.1072512e-08
R-HSA-2408557,1.1793477e-05
R-HSA-5263617,0.00071401283
R-HSA-2730905,2.1603548e-05
R-HSA-2871796,8.865758e-06
R-HSA-2871809,0.00033125022
R-HSA-2871837,0.00033527726
R-HSA-6809583,0.0
R-HSA-2559580,1.1149516e-05
R-HSA-2559582,8.060713e-06
R-HSA-2559585,1.4592154e-05
R-HSA-3295583,9.589068e-06
R-HSA-3928662,5.8310303e-05
R-HSA-3928663,0.00011941766
R-HSA-3928664,0.0009515901
R-HSA-3928665,8.549709e-05
R-HSA-2022377,2.5519538e-09
R-HSA-264876,0.0002527853
R-HSA-422085,2.5477455e-06
R-HSA-3000170,1.7489473e-06
R-HSA-3214815,0.00016402833
R-HSA-3214841,2.011224e-05
R-HSA-3214842,0.00011009241
R-HSA-3214847,1.05604286e-07
R-HSA-3214858,0.0002582796
R-HSA-5683329,0.0
R-HSA-3371453,0.00011097122
R-HSA-3371511,1.0116759e-05
R-HSA-350562,0.0015641451
R-HSA-351143,3.8228964e-07
R-HSA-351200,0.0
R-HSA-70635,7.165874e-08
R-HSA-71288,0.0002458086
R-HSA-354194,2.6348898e-06
