ind,Amyloid fiber formation,Platelet Adhesion to exposed collagen,Formation of xylulose-5-phosphate,"Base-Excision Repair, AP Site Formation",LGI-ADAM interactions,Interaction With Cumulus Cells,Regulation of insulin secretion,PERK regulates gene expression,Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,Synthesis of IPs in the nucleus,TNF signaling,Receptor Mediated Mitophagy,Scavenging by Class A Receptors,Neddylation,Semaphorin interactions,Signaling by MST1,Platelet sensitization by LDL,Cristae formation,Melanin biosynthesis,IPs transport between ER lumen and nucleus,Prolactin receptor signaling,Deubiquitination,Peptide hormone biosynthesis,PKMTs methylate histone lysines,Phase I - Functionalization of compounds,Diseases associated with N-glycosylation of proteins,NR1D1 (REV-ERBA) represses gene expression,Signaling by NOTCH3,Eukaryotic Translation Termination,IP3 and IP4 transport between cytosol and nucleus,Plasmalogen biosynthesis,Phenylketonuria,MGMT-mediated DNA damage reversal,Glycogen metabolism,Sphingolipid metabolism,DAP12 interactions,Intracellular oxygen transport,Post-translational protein phosphorylation,Mitotic G2-G2/M phases,Fcgamma receptor (FCGR) dependent phagocytosis,Reelin signalling pathway,Signaling by WNT in cancer,Protein ubiquitination,Integrin cell surface interactions,Signaling by ROBO receptors,DDX58/IFIH1-mediated induction of interferon-alpha/beta,mRNA Splicing,Clathrin-mediated endocytosis,Rap1 signalling,Defective Mismatch Repair Associated With MSH3,DAG and IP3 signaling,Diseases associated with glycosaminoglycan metabolism,Post-translational modification: synthesis of GPI-anchored proteins,Latent infection of Homo sapiens with Mycobacterium tuberculosis,Transferrin endocytosis and recycling,Uptake and actions of bacterial toxins,Phase 0 - rapid depolarisation,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",Tie2 Signaling,Signaling by BMP,HSP90 chaperone cycle for steroid hormone receptors (SHR),RMTs methylate histone arginines,"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism",Phase 4 - resting membrane potential,Post-transcriptional silencing by small RNAs,Regulation of gene expression in beta cells,Rho GTPase cycle,Wax biosynthesis,"Synthesis, secretion, and deacylation of Ghrelin",Fatty acid metabolism,Transport of Mature Transcript to Cytoplasm,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),Transport of glycerol from adipocytes to the liver by Aquaporins,Neurotransmitter release cycle,tRNA processing in the mitochondrion,Pink/Parkin Mediated Mitophagy,Netrin-1 signaling,Signaling by FGFR,RET signaling,RNA Polymerase I Transcription Termination,Transcriptional regulation of white adipocyte differentiation,Hh mutants abrogate ligand secretion,Metabolism of steroids,Collagen biosynthesis and modifying enzymes,Scavenging by Class H Receptors,Presynaptic depolarization and calcium channel opening,DNA replication initiation,Butyrophilin (BTN) family interactions,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,Dissolution of Fibrin Clot,Listeria monocytogenes entry into host cells,Diseases associated with glycosylation precursor biosynthesis,Digestion of dietary carbohydrate,mRNA decay by 3' to 5' exoribonuclease,Neurotransmitter receptors and postsynaptic signal transmission,mTORC1-mediated signalling,Signaling by Interleukins,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,Regulation of Apoptosis,MAPK1/MAPK3 signaling,Signaling by Leptin,Erythrocytes take up oxygen and release carbon dioxide,S Phase,Abacavir transmembrane transport,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",Defective Mismatch Repair Associated With PMS2,Hedgehog 'off' state,HDMs demethylate histones,Lactose synthesis,TYSND1 cleaves peroxisomal proteins,Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,Signaling by NOTCH4,Effects of PIP2 hydrolysis,Mitochondrial protein import,PIP3 activates AKT signaling,Cytosolic iron-sulfur cluster assembly,Complement cascade,Kinesins,Small interfering RNA (siRNA) biogenesis,Post-chaperonin tubulin folding pathway,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),Neutrophil degranulation,Diseases of carbohydrate metabolism,Regulation of gene expression in early pancreatic precursor cells,Intrinsic Pathway of Fibrin Clot Formation,Generic Transcription Pathway,RNA Polymerase II Transcription Termination,Signaling by EGFR in Cancer,Transport of inorganic cations/anions and amino acids/oligopeptides,Protein methylation,Prostacyclin signalling through prostacyclin receptor,Activation of Matrix Metalloproteinases,HuR (ELAVL1) binds and stabilizes mRNA,Galactose catabolism,Intraflagellar transport,Plasma lipoprotein remodeling,Signaling by Insulin receptor,RNA Polymerase I Chain Elongation,Oncogenic MAPK signaling,Glyoxylate metabolism and glycine degradation,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),Asparagine N-linked glycosylation,Cytosolic sensors of pathogen-associated DNA ,Recognition of DNA damage by PCNA-containing replication complex,"ROS, RNS production in phagocytes",Caspase activation via extrinsic apoptotic signalling pathway,Pre-NOTCH Expression and Processing,Plasma lipoprotein clearance,IPs transport between ER lumen and cytosol,G1/S DNA Damage Checkpoints,mRNA 3'-end processing,Signaling by EGFR,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,DNA Replication Pre-Initiation,Signal amplification,Platelet Aggregation (Plug Formation),Mitochondrial transcription initiation,RNA Polymerase III Chain Elongation,Platelet calcium homeostasis,Nitric oxide stimulates guanylate cyclase,tRNA modification in the mitochondrion,Neurotransmitter uptake and metabolism In glial cells,RORA activates gene expression,trans-Golgi Network Vesicle Budding,Glucagon signaling in metabolic regulation,Protein repair,Signaling by TGF-beta Receptor Complex,MHC class II antigen presentation,Apoptotic execution phase,Endosomal Sorting Complex Required For Transport (ESCRT),Lipid particle organization,Regulation of mitotic cell cycle,Anchoring of the basal body to the plasma membrane,"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",Miscellaneous transport and binding events,PRC2 methylates histones and DNA,Metabolic disorders of biological oxidation enzymes,Degradation of beta-catenin by the destruction complex,Signaling by SCF-KIT,Heme degradation,Resolution of Abasic Sites (AP sites),PP2A-mediated dephosphorylation of key metabolic factors,Defective Mismatch Repair Associated With MSH6,Intestinal lipid absorption,Physiological factors,Advanced glycosylation endproduct receptor signaling,Extrinsic Pathway of Fibrin Clot Formation,Switching of origins to a post-replicative state,"TET1,2,3 and TDG demethylate DNA",Transcription-Coupled Nucleotide Excision Repair (TC-NER),mRNA decay by 5' to 3' exoribonuclease,Intestinal hexose absorption,Pyrophosphate hydrolysis,Signaling by VEGF,Translocation of SLC2A4 (GLUT4) to the plasma membrane,Transcriptional activation of mitochondrial biogenesis,AMPK inhibits chREBP transcriptional activation activity,RNA Pol II CTD phosphorylation and interaction with CE,Glycosaminoglycan metabolism,Signaling by MET,eNOS activation and regulation,Signaling by TGF-beta Receptor Complex in Cancer,TCR signaling,SLBP independent Processing of Histone Pre-mRNAs,Defective Mismatch Repair Associated With MSH2,tRNA Aminoacylation,"Synthesis of IP2, IP, and Ins in the cytosol",Thrombin signalling through proteinase activated receptors (PARs),Cargo trafficking to the periciliary membrane,Class I MHC mediated antigen processing & presentation,PECAM1 interactions,Fanconi Anemia Pathway,Metabolism of Angiotensinogen to Angiotensins,Toll-Like Receptors Cascades,Plasma lipoprotein assembly,"Gamma carboxylation, hypusine formation and arylsulfatase activation",GPVI-mediated activation cascade,ECM proteoglycans,Regulation of signaling by NODAL,Scavenging of heme from plasma,Metabolism of cofactors,Ion homeostasis,Laminin interactions,Neurexins and neuroligins,Signaling by ERBB4,Macroautophagy,Erythrocytes take up carbon dioxide and release oxygen,Cellular response to heat stress,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Intrinsic Pathway for Apoptosis,Phospholipid metabolism,Sperm Motility And Taxes,Interaction With The Zona Pellucida,RNA polymerase II transcribes snRNA genes,Lysosomal oligosaccharide catabolism,HCN channels,Invadopodia formation,Signaling by the B Cell Receptor (BCR),Energy dependent regulation of mTOR by LKB1-AMPK,Signaling by Activin,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",Integrin alphaIIb beta3 signaling,Sperm:Oocyte Membrane Binding,Insulin effects increased synthesis of Xylulose-5-Phosphate,Synaptic adhesion-like molecules,Signaling by NOTCH1,TRAIL  signaling,MAPK6/MAPK4 signaling,Molecules associated with elastic fibres,Activation of anterior HOX genes in hindbrain development during early embryogenesis,Global Genome Nucleotide Excision Repair (GG-NER),FasL/ CD95L signaling,GPCR downstream signalling,Signaling by NOTCH1 in Cancer,Signaling by NOTCH2,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),Deadenylation of mRNA,Growth hormone receptor signaling,Tandem pore domain potassium channels,Synthesis of IPs in the ER lumen,p75 NTR receptor-mediated signalling,Striated Muscle Contraction,Mitochondrial transcription termination,Phase 3 - rapid repolarisation,Voltage gated Potassium channels,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,Activation of PPARGC1A (PGC-1alpha) by phosphorylation,O-linked glycosylation,Triglyceride metabolism,SLC transporter disorders,Positive epigenetic regulation of rRNA expression,Transcriptional regulation by small RNAs,"Incretin synthesis, secretion, and inactivation",AUF1 (hnRNP D0) binds and destabilizes mRNA,Inhibition of TSC complex formation by PKB,Intra-Golgi and retrograde Golgi-to-ER traffic,RIPK1-mediated regulated necrosis,Amine-derived hormones,Diseases associated with surfactant metabolism,SUMOylation,Synthesis of IP3 and IP4 in the cytosol,MicroRNA (miRNA) biogenesis,Ion transport by P-type ATPases,Signaling by NTRKs,Heme biosynthesis,Assembly of collagen fibrils and other multimeric structures,IPs transport between nucleus and cytosol,mRNA Editing: A to I Conversion,L1CAM interactions,Costimulation by the CD28 family,Common Pathway of Fibrin Clot Formation,Mitotic Spindle Checkpoint,Phase 1 - inactivation of fast Na+ channels,Glucose metabolism,CDO in myogenesis,tRNA processing in the nucleus,Signal regulatory protein family interactions,Beta-catenin independent WNT signaling,ER to Golgi Anterograde Transport,Cell-cell junction organization,ESR-mediated signaling,Aflatoxin activation and detoxification,Scavenging by Class F Receptors,Surfactant metabolism,Ketone body metabolism,Syndecan interactions,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),GP1b-IX-V activation signalling,Antimicrobial peptides,Reversible hydration of carbon dioxide,ATF6 (ATF6-alpha) activates chaperones,Telomere Maintenance,Negative epigenetic regulation of rRNA expression,Threonine catabolism,PIWI-interacting RNA (piRNA) biogenesis,Diseases associated with visual transduction,Meiotic synapsis,Stimuli-sensing channels,IPs transport between cytosol and ER lumen,Signaling by Hippo,Signaling by PDGF,Diseases associated with O-glycosylation of proteins,tRNA modification in the nucleus and cytosol,Acrosome Reaction,RNA Polymerase II Transcription Elongation,Cellular Senescence,Insulin processing,Interconversion of nucleotide di- and triphosphates,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),Fibronectin matrix formation,ChREBP activates metabolic gene expression,IP6 and IP7 transport between cytosol and nucleus,Branched-chain amino acid catabolism,RNA Polymerase III Transcription Initiation,mRNA Editing: C to U Conversion,IPs transport between nucleus and ER lumen,"Transport of bile salts and organic acids, metal ions and amine compounds",Processing of SMDT1,Metabolism of water-soluble vitamins and cofactors,Signaling by FGFR in disease,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,Defective Mismatch Repair Associated With MLH1,Diseases associated with the TLR signaling cascade,C-type lectin receptors (CLRs),Vasopressin regulates renal water homeostasis via Aquaporins,Hedgehog 'on' state,Interferon Signaling,Pyruvate metabolism and Citric Acid (TCA) cycle,Hedgehog ligand biogenesis,Electron transport from NADPH to Ferredoxin,Mitochondrial translation,HATs acetylate histones,Carboxyterminal post-translational modifications of tubulin,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,Chaperonin-mediated protein folding,Receptor-type tyrosine-protein phosphatases,Pentose phosphate pathway,Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells,SRP-dependent cotranslational protein targeting to membrane,Eukaryotic Translation Initiation,RAB geranylgeranylation,Signaling by PTK6,Mitotic G1-G1/S phases,NCAM signaling for neurite out-growth,RNA Polymerase III Abortive And Retractive Initiation,Neurotransmitter clearance,Cell-extracellular matrix interactions,DNA methylation,Influenza Infection,Ca2+ activated K+ channels,RNA Polymerase II Pre-transcription Events,TCF dependent signaling in response to WNT,Cellular hexose transport,Electric Transmission Across Gap Junctions,Reversal of alkylation damage by DNA dioxygenases,EPH-Ephrin signaling,Collagen degradation,Homology Directed Repair,Inwardly rectifying K+ channels,Cellular response to hypoxia,Type I hemidesmosome assembly,G2/M Checkpoints,Processing of Intronless Pre-mRNAs,Synthesis of pyrophosphates in the cytosol,"Transport of vitamins, nucleosides, and related molecules",DNA Double Strand Break Response,Metallothioneins bind metals,PI3K/AKT Signaling in Cancer,Scavenging by Class B Receptors,Selenoamino acid metabolism,ABC transporters in lipid homeostasis,Biosynthesis of specialized proresolving mediators (SPMs),Defects in vitamin and cofactor metabolism,Basigin interactions,Fc epsilon receptor (FCERI) signaling,Passive transport by Aquaporins,ABC transporter disorders,TNFR2 non-canonical NF-kB pathway,WNT ligand biogenesis and trafficking,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",Response to elevated platelet cytosolic Ca2+,Phase 2 - plateau phase,Detoxification of Reactive Oxygen Species,Gap junction trafficking and regulation,Metabolism of polyamines,Metabolism of fat-soluble vitamins,Meiotic recombination,CREB3 factors activate genes,mRNA Capping,Phase II - Conjugation of compounds,Abacavir metabolism,snRNP Assembly,Nucleotide salvage,Digestion of dietary lipid,PKA-mediated phosphorylation of key metabolic factors,RNA Polymerase II Transcription Initiation And Promoter Clearance,GPCR ligand binding,Formation of the cornified envelope,Amino acid synthesis and interconversion (transamination),Nonhomologous End-Joining (NHEJ),Signaling by ERBB2,DNA strand elongation,HDACs deacetylate histones,Rab regulation of trafficking,Signaling by Retinoic Acid,KSRP (KHSRP) binds and destabilizes mRNA,rRNA processing in the nucleus and cytosol,RNA Polymerase III Transcription Termination,Nucleobase catabolism,Nephrin family interactions,Smooth Muscle Contraction,Fructose metabolism,Mitochondrial ABC transporters,Nucleosome assembly,RHO GTPase Effectors,Eukaryotic Translation Elongation,M Phase,Choline catabolism,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,Nucleobase biosynthesis,rRNA processing in the mitochondrion,HIV Infection,RNA Polymerase I Promoter Clearance,IRE1alpha activates chaperones,MTF1 activates gene expression,Sulfur amino acid metabolism
TCGA-BA-4076-01A,2.376635e-06,2.1737063e-07,1.667591e-07,5.800356e-06,2.0261783e-10,0.0,1.9288353e-05,-2.111688e-06,-0.0,-1.0633028e-08,1.5466759e-07,-8.366853e-05,-1.5962318e-05,-1.0115344e-05,9.97823e-07,-0.0,4.6100276e-06,1.367462e-06,0.0,-0.0,1.9550274e-08,-7.4762124e-07,-1.1278831e-08,2.5729167e-07,-1.9222308e-07,0.0,-3.4460303e-08,-1.007841e-06,-8.891498e-05,0.0,5.378998e-12,-0.0,0.0,-2.7139604e-06,1.8602287e-06,3.1200555e-09,-0.0,1.9164352e-05,2.3862842e-07,2.898344e-07,-2.680098e-05,-4.2468023e-06,5.7864946e-07,1.7948229e-07,4.8560043e-05,1.2913539e-05,-3.0497488e-06,1.2510891e-05,-5.680419e-07,-1.7800171e-07,1.322932e-09,1.9526651e-05,-5.8055722e-08,-0.0,-8.495713e-06,-2.660239e-06,-1.4078545e-07,3.968069e-06,-2.579057e-06,-3.7419312e-07,-7.49944e-05,6.6455523e-06,-1.0153744e-05,-5.6979275e-08,1.1943781e-07,-4.9175414e-06,7.0690467e-06,8.293678e-09,5.4905296e-08,2.1885128e-06,-3.3293038e-06,7.738152e-05,0.0,-1.3413411e-05,1.1635132e-06,-1.4462504e-05,3.0139923e-05,6.946526e-07,2.3193517e-05,4.5151946e-06,2.0982122e-06,-1.6560234e-05,4.872191e-07,-4.2086083e-07,3.011807e-08,8.340356e-11,-3.6461728e-07,1.360433e-06,3.8397206e-06,6.1556062e-09,1.5463404e-05,-0.0,-1.1649786e-09,7.4076723e-07,-7.3846454e-06,2.8493565e-07,-1.7908138e-05,1.291161e-05,6.760699e-06,-3.1633164e-07,-6.5010636e-06,-0.0,8.77093e-05,0.0,7.673742e-06,-3.990361e-11,0.00011614162,1.863926e-06,-2.2567522e-06,-2.7948266e-09,-0.0,-2.4996936e-07,5.0386695e-09,1.5198646e-08,2.4014707e-08,-1.4419678e-05,3.2554078e-06,8.380171e-07,-3.481314e-06,-2.3795592e-06,-1.6660442e-07,-1.9570562e-05,2.0781982e-07,0.0,-1.0647417e-09,-2.2724385e-05,1.4789215e-06,2.4644916e-05,-1.3343355e-05,-1.6008439e-08,-3.6366052e-06,-1.4790941e-09,1.6499703e-09,2.9193262e-10,9.297853e-06,2.0575358e-06,3.1461432e-06,-1.1769165e-06,3.898029e-05,-3.3623556e-07,5.822692e-07,7.4626394e-07,3.776684e-05,-4.0407114e-05,1.3682249e-08,2.5810712e-05,1.0111194e-06,1.2484773e-05,-0.0,-6.3852126e-06,2.281825e-06,1.2213827e-06,-1.0358452e-05,1.1802432e-06,3.288622e-06,0.0,-1.2299333e-11,-1.186792e-06,7.143787e-07,3.6940026e-08,8.2275765e-06,-8.182286e-09,-4.0713115e-07,-4.442035e-07,1.9141937e-05,-2.1543536e-05,1.223727e-06,1.3093752e-05,4.825408e-07,1.9341462e-05,6.778198e-08,-2.9503448e-05,-5.445305e-06,3.5134773e-09,-3.868314e-07,-6.803348e-07,8.593938e-08,-5.8602463e-06,-5.0538297e-06,-0.0,-1.8075612e-05,-3.6788074e-07,-7.585184e-10,-9.366925e-12,5.4642623e-08,2.5726575e-07,-0.0,-3.7250426e-05,5.828526e-11,5.416509e-06,-4.180454e-09,-0.0,-5.7384085e-07,7.553735e-07,-1.1277998e-06,-8.6875554e-07,-4.8843e-05,2.8969605e-06,1.5572983e-05,1.7491065e-08,1.2824905e-05,2.1001794e-07,7.096391e-05,2.525536e-06,1.765707e-05,-8.11743e-06,4.5036227e-06,1.845537e-05,-9.356674e-05,2.3275761e-05,1.9686599e-08,-3.0711062e-06,7.614686e-10,2.230282e-05,9.774325e-08,-5.4449597e-08,9.59216e-06,3.1461443e-06,-3.5286763e-07,-8.084836e-06,-1.7800082e-06,1.1527808e-06,-4.155594e-06,-1.3878328e-08,1.1286488e-06,3.7164211e-06,1.2163393e-07,3.1502015e-05,1.484757e-07,5.5315684e-07,-2.7969663e-06,-8.0011695e-08,-2.4890073e-07,-7.4990163e-07,0.0,3.507189e-10,-2.225246e-07,9.120082e-06,-2.0298346e-06,-5.8623624e-07,-1.1352154e-07,-1.5687513e-07,-2.441953e-07,-0.0,-1.2601481e-06,9.2028966e-07,5.5854078e-05,-6.017066e-07,-8.758846e-06,-9.369645e-07,-7.008143e-05,1.7707274e-05,7.5713245e-07,1.6089103e-05,2.96361e-07,-3.192955e-07,2.135001e-06,-4.799515e-06,2.0403058e-10,0.0,0.00010625088,-8.0000865e-07,-4.577779e-11,-0.0,-4.300129e-08,6.283916e-06,1.4265753e-07,-1.1728033e-07,2.2877147e-07,0.0,-8.769841e-06,1.8755454e-06,-4.1993917e-06,0.00012468181,-0.0,2.238037e-05,-3.4045808e-09,7.022547e-08,-7.447936e-11,-1.1446442e-05,1.7279128e-09,1.20959085e-05,-6.105013e-05,-1.8143188e-05,-6.3765114e-08,-1.865683e-07,0.0,-0.0,-8.477099e-06,5.1686944e-05,1.7437939e-09,-6.210087e-06,5.3122373e-10,-8.339987e-05,-7.012101e-08,4.599686e-08,0.00019194846,3.5030133e-08,-2.5807674e-05,1.4835011e-05,2.456621e-06,-3.617212e-08,-6.329184e-08,-1.8801895e-05,-3.0742495e-08,3.6346757e-09,-4.9330165e-06,5.240449e-10,-2.1902009e-08,-4.3094266e-09,7.765568e-07,-8.041146e-06,6.230997e-07,-1.0683366e-05,-2.720573e-07,-0.0,-2.7590206e-06,1.14600404e-07,0.0,-2.6556956e-05,2.1519163e-06,1.9649167e-05,-2.4674154e-07,-0.0,-0.00015259694,-4.900907e-07,-6.328452e-06,3.5549847e-06,-3.8431227e-07,9.842926e-09,7.547661e-07,-0.0,9.2542735e-10,-1.8130979e-05,7.978417e-08,0.0,3.954743e-06,3.1132845e-07,-4.7939534e-06,4.8599477e-06,4.689133e-07,-2.7624681e-08,-6.969379e-08,2.4083366e-07,7.0726895e-07,3.7204208e-07,2.0461244e-05,2.8407818e-05,7.7423434e-10,2.4915998e-08,-7.3241936e-05,-1.269315e-10,8.6069655e-08,2.5724832e-05,-1.172919e-05,-5.8917016e-07,-4.311409e-06,1.1311253e-10,6.740417e-05,6.9562643e-06,1.4408157e-05,4.4992735e-06,-5.6820846e-07,9.700885e-08,7.907841e-06,-7.480428e-08,-2.5060373e-05,-3.2624767e-10,9.641457e-06,-1.27297e-09,1.9340103e-05,2.9510671e-05,2.048109e-09,-2.3308125e-08,-5.3503913e-07,-1.9729388e-05,-2.5799042e-07,3.3469269e-06,1.1147347e-06,-2.929522e-05,-8.076366e-06,4.8844015e-07,2.5276875e-06,1.7124613e-09,3.0282492e-06,-4.109203e-06,1.398773e-06,-8.140348e-06,-3.07957e-10,2.247486e-05,1.2408428e-06,-2.9151215e-07,-1.8403109e-06,3.9764154e-07,1.6587632e-05,0.0,4.489202e-06,1.5751431e-06,-7.513856e-08,-1.0353161e-05,1.5788514e-06,7.921317e-06,4.771165e-09,-8.2564486e-07,-2.862687e-08,4.747448e-05,2.6326876e-07,-2.0750429e-07,5.7482566e-07,1.7705748e-05,1.7835563e-07,5.3177433e-07,-1.8652445e-06,3.0493038e-06,-5.7978145e-10,2.3355584e-09,3.1331343e-05,5.454262e-07,-1.6889506e-05,1.694958e-06,-1.3953784e-05,3.767102e-08,-0.00025690632,-4.417977e-06,-1.9771544e-05,-5.854727e-09,3.4215275e-06,2.2906094e-07,3.2681023e-06,-1.5593865e-05,7.6113315e-06,3.859906e-07,4.3924903e-08,7.714896e-08,-1.8522053e-08,-2.1634496e-05,-1.1285053e-06,8.666554e-06,0.0,-1.6209334e-06,-4.235459e-07,1.9722357e-08,-1.784849e-05,-2.658113e-07,2.0739397e-05,4.8678466e-09,1.2027098e-05
