,coef
R-HSA-2151201,2.571228e-05
R-HSA-163680,0.0020423331
R-HSA-77075,0.00010874887
R-HSA-1630316,0.00071061857
R-HSA-6806834,3.1410502e-07
R-HSA-203765,0.0005256467
R-HSA-3304351,1.9093737e-05
R-HSA-202403,0.002483881
R-HSA-111367,0.00011263808
R-HSA-5632928,0.00080977
R-HSA-379724,0.0002775938
R-HSA-1855183,0.00047540703
R-HSA-456926,0.0012191397
R-HSA-5620920,0.0035061087
R-HSA-983169,0.0010126116
R-HSA-210990,1.4943997e-06
R-HSA-6783310,2.3534323e-05
R-HSA-2022377,3.5040395e-09
R-HSA-168898,0.0010257916
R-HSA-8963898,4.7381927e-06
R-HSA-163841,1.0386775e-06
R-HSA-114604,0.0005103377
R-HSA-3000178,0.00018576237
R-HSA-1433617,1.3452448e-05
R-HSA-2168880,0.0003382025
R-HSA-8978934,7.15014e-05
R-HSA-5578775,5.6889694e-05
R-HSA-3000157,0.00011443236
R-HSA-6794361,5.888689e-07
R-HSA-1236394,4.038497e-05
R-HSA-1632852,0.00014024456
R-HSA-1237044,3.1695918e-06
R-HSA-3371556,0.0012895599
R-HSA-1368108,4.8641828e-06
R-HSA-109606,2.1081138e-05
R-HSA-1483257,0.00011356002
R-HSA-1300642,4.1348003e-06
R-HSA-1300644,1.047427e-05
R-HSA-6807505,3.0406765e-05
R-HSA-8853383,3.820503e-09
R-HSA-1296061,6.7335337e-09
R-HSA-8941237,5.711544e-06
R-HSA-983705,0.0002877533
R-HSA-380972,7.511415e-05
R-HSA-1502540,1.6970582e-05
R-HSA-168643,3.85107e-06
R-HSA-354192,7.39011e-06
R-HSA-1300652,1.0240324e-05
R-HSA-163754,0.0
R-HSA-8849932,6.299303e-05
R-HSA-1980143,1.3398717e-05
R-HSA-75158,0.0011270224
R-HSA-5687128,8.486303e-06
R-HSA-2129379,0.0007697988
R-HSA-5617472,3.331332e-05
R-HSA-5696399,0.002490047
R-HSA-75157,0.0002948917
R-HSA-388396,7.2875686e-05
R-HSA-2644603,0.000637972
R-HSA-1980145,1.3845854e-05
R-HSA-2404192,1.3430836e-05
R-HSA-429947,8.071016e-05
R-HSA-982772,0.00034772145
R-HSA-1296346,1.0133656e-08
R-HSA-1855231,0.0
R-HSA-193704,0.0042802705
R-HSA-390522,3.298144e-05
R-HSA-163316,1.8299352e-09
R-HSA-5576890,0.0
R-HSA-1296072,5.739163e-06
R-HSA-428359,0.0002580872
R-HSA-2151209,6.576416e-06
R-HSA-5173105,4.0316445e-06
R-HSA-8979227,3.2590215e-05
R-HSA-5619102,2.1032895e-09
R-HSA-5250913,0.00036417437
R-HSA-5578749,7.487522e-05
R-HSA-400508,0.00022590676
R-HSA-450408,0.005338723
R-HSA-165181,0.0
R-HSA-6811442,0.00031340017
R-HSA-5213460,1.6003703e-07
R-HSA-209776,8.593782e-06
R-HSA-5687613,9.4282395e-09
R-HSA-2990846,0.00050888694
R-HSA-1855204,3.1227685e-08
R-HSA-203927,0.00048230757
R-HSA-936837,0.0026190705
R-HSA-166520,0.00069216266
R-HSA-189451,2.6581477e-06
R-HSA-2022090,7.2835737e-06
R-HSA-1855170,0.0
R-HSA-75064,0.0
R-HSA-373760,0.0003257592
R-HSA-388841,0.0018839784
R-HSA-140875,2.6846344e-06
R-HSA-69618,0.00021233808
R-HSA-5576894,1.7822022e-07
R-HSA-70326,0.002840252
R-HSA-375170,1.711803e-05
R-HSA-6784531,0.000107095475
R-HSA-391160,0.008950869
R-HSA-3858494,1.569179e-06
R-HSA-199977,0.0011996295
R-HSA-421270,0.0002304115
R-HSA-8939211,9.2698916e-05
R-HSA-5423646,1.5909868e-06
R-HSA-3000484,3.1128266e-06
R-HSA-5683826,0.00064836215
R-HSA-74182,1.1301975e-06
R-HSA-3000170,1.7489486e-06
R-HSA-975956,0.00020861182
R-HSA-430116,4.0411415e-08
R-HSA-6803157,1.2097959e-06
R-HSA-1475029,2.0476402e-05
R-HSA-381033,3.058001e-05
R-HSA-157579,0.00029132472
R-HSA-5250941,1.3590388e-05
R-HSA-8849175,0.00043489918
R-HSA-5601884,1.1540567e-05
R-HSA-2474795,0.0
R-HSA-1221632,0.00024191945
R-HSA-2672351,9.589835e-06
R-HSA-1855184,0.0
R-HSA-2028269,0.0009790373
R-HSA-186797,8.706303e-05
R-HSA-3906995,0.0007571372
R-HSA-6782315,1.24433445e-05
R-HSA-1300645,0.0
R-HSA-75955,0.0059805005
R-HSA-2559583,2.9714625e-05
R-HSA-264876,0.00025278577
R-HSA-499943,0.00017225515
R-HSA-381426,2.296483e-05
R-HSA-1566977,1.1351407e-06
R-HSA-163765,2.4347008e-05
R-HSA-1855229,0.0
R-HSA-70895,5.5454894e-08
R-HSA-76046,0.00031730582
R-HSA-72200,4.725334e-06
R-HSA-1855192,0.0
R-HSA-425366,0.00017133681
R-HSA-8949664,2.9877006e-05
R-HSA-196849,0.00024594876
R-HSA-1226099,0.00023112187
R-HSA-450385,1.47660985e-05
R-HSA-5545483,8.197217e-07
R-HSA-5602358,2.184404e-06
R-HSA-5621481,3.7211536e-05
R-HSA-432040,1.9856918e-05
R-HSA-5632684,4.0770636e-05
R-HSA-913531,0.00084864453
R-HSA-71406,0.0014264962
R-HSA-5358346,4.113727e-07
R-HSA-2395516,2.4815474e-06
R-HSA-5368287,0.0030491794
R-HSA-3214847,1.0558693e-07
R-HSA-8955332,3.6377248e-06
R-HSA-110313,0.0010826889
R-HSA-390466,0.0004596922
R-HSA-388844,2.0450781e-05
R-HSA-71336,0.0001746079
R-HSA-210744,5.5397066e-08
R-HSA-1799339,0.0029822951
R-HSA-72613,0.00024227066
R-HSA-8873719,0.00048471583
R-HSA-8848021,0.0003177233
R-HSA-453279,2.2741386e-05
R-HSA-375165,1.0017488e-06
R-HSA-749476,0.0003708386
R-HSA-112311,3.1097406e-06
R-HSA-446353,0.0010492427
R-HSA-5334118,4.284442e-08
R-HSA-168254,0.0004253493
R-HSA-1296052,2.869196e-07
R-HSA-674695,0.00081065914
R-HSA-201681,0.0016047697
R-HSA-189200,7.069004e-08
R-HSA-112303,1.1967189e-06
R-HSA-73943,2.4749512e-05
R-HSA-2682334,0.0009759794
R-HSA-1442490,7.979426e-06
R-HSA-5693538,0.00013821351
R-HSA-1296065,4.550212e-05
R-HSA-2262749,0.0011969915
R-HSA-446107,0.0003661003
R-HSA-69481,7.97485e-05
R-HSA-77595,0.0001210242
R-HSA-1855167,9.185111e-08
R-HSA-425397,0.00021823883
R-HSA-5693606,0.00012430958
R-HSA-5661231,8.882639e-06
R-HSA-2219528,0.0003129835
R-HSA-3000471,1.7942746e-08
R-HSA-2408522,0.001009562
R-HSA-1369062,6.842094e-05
R-HSA-9018678,2.1382131e-05
R-HSA-3296482,9.6839e-05
R-HSA-210991,1.656581e-05
R-HSA-2454202,0.0006537896
R-HSA-432047,0.0
R-HSA-5619084,6.65473e-05
R-HSA-5668541,6.775976e-05
R-HSA-3238698,2.7622368e-06
R-HSA-400206,0.0004045373
R-HSA-2892247,3.396422e-05
R-HSA-76005,0.0003219112
R-HSA-5576893,1.859375e-06
R-HSA-3299685,4.4533077e-05
R-HSA-157858,2.184788e-06
R-HSA-351202,0.0019452216
R-HSA-6806667,1.1865289e-05
R-HSA-912446,2.6342914e-05
R-HSA-8874211,2.6585136e-05
R-HSA-72086,0.0007531718
R-HSA-156580,8.347327e-06
R-HSA-2161541,2.3492263e-05
R-HSA-191859,9.893064e-05
R-HSA-8956321,0.00020400922
R-HSA-192456,8.695869e-10
R-HSA-163358,1.0927033e-07
R-HSA-76042,0.0015721993
R-HSA-500792,0.000113832415
R-HSA-6809371,0.0008967858
R-HSA-70614,6.9401955e-05
R-HSA-5693571,0.0007127515
R-HSA-1227986,2.3300008e-06
R-HSA-69190,0.011628635
R-HSA-3214815,0.00016402858
R-HSA-9007101,0.0009717367
R-HSA-5362517,3.9551036e-05
R-HSA-450604,0.000103047365
R-HSA-8868773,1.7469999e-06
R-HSA-73980,0.00030373473
R-HSA-8956319,0.0004315241
R-HSA-373753,0.00034649993
R-HSA-445355,1.28163065e-05
R-HSA-5652084,2.0939116e-05
R-HSA-1369007,5.516896e-06
R-HSA-774815,6.663238e-07
R-HSA-195258,0.00088392576
R-HSA-156842,5.650203e-05
R-HSA-68886,0.00013148965
R-HSA-6798163,0.0
R-HSA-77588,6.6506414e-05
R-HSA-8956320,3.17301e-05
R-HSA-8868766,4.1112085e-07
R-HSA-162906,0.0009062157
R-HSA-73854,7.639111e-06
R-HSA-381070,0.0009587121
R-HSA-5660489,2.5279985e-07
R-HSA-1614635,0.00050366047
