,R-HSA-4839726,R-HSA-1474165,R-HSA-73894,R-HSA-5653656,R-HSA-109582,R-HSA-1266738,R-HSA-1430728,R-HSA-8953854,R-HSA-162582,R-HSA-400253,R-HSA-392499,R-HSA-397014,R-HSA-5205647,R-HSA-1640170,R-HSA-1643685,R-HSA-69306,R-HSA-382551,R-HSA-1852241,R-HSA-5357801,R-HSA-1474244,R-HSA-8953897,R-HSA-8963743,R-HSA-74160,R-HSA-168256,R-HSA-1500931,R-HSA-112316
GSM1594596,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.008,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594598,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594599,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.093,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594657,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.093,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594887,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594943,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.136,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1595080,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.008,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594221,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594226,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.093,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594266,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.093,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594272,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594358,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.093,0.035,0.081,-0.136,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594438,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594455,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.136,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594501,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594536,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.093,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594579,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.136,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594590,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594591,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.008,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594600,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.093,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594604,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.093,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594639,-0.087,0.09,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594676,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594841,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.136,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594850,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.093,0.035,0.081,-0.136,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594865,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.093,0.035,0.081,-0.136,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594878,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.136,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1594884,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.136,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1595030,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.136,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1595160,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.136,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1595182,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.137,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
GSM1595193,-0.087,0.091,-0.134,-0.043,-0.006,-0.025,-0.079,-0.067,0.007,0.013,0.083,-0.099,-0.031,-0.094,0.035,0.081,-0.136,-0.078,-0.07,-0.052,0.093,0.092,0.121,0.116,0.044,-0.052
