,coef
MAN1C1,0.0038153448
GTF2H2,0.0023194386
ZFYVE16,0.0049260333
PYGM,0.00053307286
RNF26,0.0
CD274,0.00012918258
TPH1,0.00020270236
CFAP126,0.0
COL11A1,2.3626104e-10
ZBTB2,0.0
ADPRM,0.001543949
PPIL4,0.010447465
CIRBP,0.0
IGSF8,0.0
ATP6V0A1,0.059472676
E2F4,0.0064181774
GAGE1,0.0
MTR,0.0091541335
LILRA1,0.00015067411
MADD,0.00017255655
MAPK3,0.04473919
ABCG1,3.153608e-13
ZNF251,0.0
CEP290,0.016047075
FAM149A,0.0
TPD52L3,0.0
FOXR1,0.0
PLBD1,0.007238633
ZNF468,0.0
SSPN,0.0
ATOH1,0.0
FRYL,0.0
PAX3,8.76793e-08
TDRD9,0.00045061205
FAM228B,0.0
TCF7L1,0.017875446
FAT4,0.0
PWWP2A,0.0
DHX34,0.0
FBXO45,0.0
KDM1B,0.00038860738
MTRF1L,9.3761795e-05
NAP1L2,0.0
RCE1,0.00080468477
RHAG,4.477566e-07
NEU3,0.0031335384
LUC7L,0.0
CACUL1,0.0
EDEM1,0.0040945415
DOCK3,0.020586649
VSX2,0.0
RAB36,0.00012994242
MTHFS,8.8663124e-05
ZFAT,0.0
DNM2,0.008297611
NXPE4,0.0
TMEM212,0.0
BBX,0.0
TMEM263,0.0
SUSD6,0.0
P3H1,0.0
CEP131,0.0028172485
IMMT,6.0898336e-05
RNF113A,0.0
COQ4,0.0
LRRC23,0.0
OR7A10,2.1100303e-05
NDUFA4,0.0006314726
SNAI3,0.0
MKX,0.0
ZNF280A,0.0
TADA3,0.00052840024
GLYATL1,5.5865723e-07
CORO6,0.0
FLYWCH1,0.0
ZFP62,0.0
ZNF182,0.0
PRRC2C,0.0
POLE,0.0006565947
CTAG2,0.0
ZNF175,0.0
METTL18,0.0
SMIM8,0.0
NUBP1,0.0037942785
TERT,1.4329753e-05
DNAJC17,0.0
SPATA31D4,0.0
RRAGB,0.03608911
ARHGEF26,0.0091461
TGOLN2,0.06404973
JDP2,0.0
TRPC4,5.7248522e-05
ZNF346,0.0
CFHR5,1.2478825e-08
STOML3,0.0
TCEA2,0.0
MGMT,0.0027403813
TARS2,0.026441751
OGT,8.358284e-05
CCDC136,0.0
TH,0.00018981776
HEATR5A,0.0
CCDC121,0.0
TXN2,0.00021930784
EIF4EBP2,0.0
PINX1,0.0
BLOC1S5,0.0
RBM48,0.0
DNAJC24,0.0
PMEPA1,0.0010917168
CPT1A,1.9976396e-05
EMC1,0.0
FTSJ1,0.0
URB2,0.0
IMPG2,0.0
DLST,0.006425165
TMEM33,0.0
STAU2,0.0
INPP5B,0.0016689871
CDH3,0.0
TRIM13,0.004285378
BARHL1,0.0
METTL7B,0.0
KLHL3,0.00018307375
VPS45,6.199669e-05
RPP30,0.0023259525
BANP,4.4067117e-05
SRL,0.0
CFHR4,1.1107962e-07
WASL,0.0016830896
DEXI,0.0
LAPTM4A,0.0
ZNF780B,0.0
SECISBP2L,0.0
COLCA2,0.0
ATRIP,0.014475651
CUL7,0.00018801559
RRP8,0.00056140963
SLC13A3,0.00010938211
SDR16C5,4.2149613e-06
IRF9,0.0
TSPYL5,0.0
KRT25,0.0
LGALS14,0.0
ASPHD1,0.0
SEMA5B,0.0011415167
SLC10A5,0.0
SLC44A1,0.0066748266
NPSR1,6.312208e-06
SPANXN3,0.0
MMACHC,0.0045882943
VAPB,0.0021765393
COL5A2,0.0012889681
RPAP1,0.0
ATG2B,0.0
KRTAP10-12,0.0
DNMBP,0.0
UNC93B1,0.0011343975
KRTDAP,0.0
ADGRF3,0.0
TLR3,0.0013470377
TMEM86A,0.0
HOXB2,5.7198075e-05
HCN1,4.866398e-12
TMEM87B,0.0
MN1,0.0
RAB23,0.00044061712
WIPF1,0.0037968543
EYS,0.0
THAP6,0.0
TMEM174,0.0
NUP133,0.0019133873
HOMEZ,0.0
TUBGCP6,0.0014876612
LDHA,0.0
ADGRE2,0.0
LAMP2,0.027486205
INTS7,0.0
RXRB,0.0014646592
DTNB,0.0
FLOT1,0.0005453061
GAK,3.1001243e-06
TC2N,0.0
CRYBG3,0.0
DLL1,0.003956079
CCDC125,0.0
FDXACB1,0.0
KCTD16,0.0
YWHAQ,0.0004600389
KRTAP19-1,0.0
DPYSL3,0.0010563005
GRAMD1C,0.0
B4GALT1,0.0014860159
IFRD2,0.0
MLF1,0.0
OASL,0.0
TMPRSS11D,0.0
STATH,0.0
EFNA1,1.4533257e-05
TMEM207,0.0
USP44,0.00013597126
BAZ2B,0.0
NXPH3,0.0
MBL2,9.5106935e-07
NF1,0.0015264358
ASCC2,3.5259236e-05
LRRC6,0.0
KLF3,0.0
TMEM184C,0.0
CCDC28B,0.0
LMAN2,2.5623358e-05
POU4F1,1.5255009e-07
ATP6V1B2,0.14842057
RBPMS,0.0
CLDN17,8.7719065e-10
LAIR1,4.263603e-11
ZKSCAN2,0.0
GUCY2C,0.00016525021
LYZL1,0.0
HSPBAP1,0.0
EEF1E1,0.020474637
CHTF8,0.0
IFNA17,9.1657625e-08
TNK2,0.0
HOOK3,0.0
VPS72,0.0003726617
CLUAP1,9.497963e-05
FGF3,0.00011623659
CYP4V2,0.00028331095
ZNF22,0.0
OR14J1,1.4919483e-06
ZNF74,0.0
ATP6AP1,0.118254445
LHX2,3.878968e-06
ROGDI,0.0
AP1G1,0.000410181
SERTAD2,0.0
PTTG2,0.0
LRRN3,0.0
BRD7,0.00091686356
ZMYM2,0.0012915272
NLRX1,0.000100461286
MPI,0.0
MAPK6,0.007703249
ZNF217,0.0024155034
LTB4R2,0.001051992
HOXD13,0.0
LIG4,0.0008187721
PIGY,0.0
UBAP1,7.59724e-05
FHAD1,0.0
MYCBP,0.0
GALK2,0.0
AGTPBP1,0.0005209133
RALGAPB,1.837848e-07
SRD5A3,0.015714286
GJD3,6.9975617e-06
USP51,0.0
RPP25L,0.0
CABP2,0.0
RNF38,0.0
CCDC51,0.0
SETD7,0.00023952892
RDH10,2.0640804e-05
PODXL2,0.0
TSC1,5.7490255e-05
SOX30,0.0
FBXO9,0.0018727207
IGLON5,0.0
ARID2,0.00069820153
MRPL3,0.00020633417
LRRC37B,0.0
TTC29,0.0
HVCN1,6.331492e-05
FBXL7,0.0003951935
DMRTA2,0.0
CPT2,0.00014509445
DDX4,1.3617204e-06
DPY19L3,0.0
NPPC,1.2777005e-05
LAMTOR5,0.0025280074
AGA,0.008731625
ARG1,8.2573555e-05
HTATIP2,0.0
SLC9A3R1,0.0
METTL25,0.0
TINCR,0.0
CR2,3.758392e-08
ZMAT5,1.1398589e-05
VCPKMT,0.00053350517
PRAMEF2,0.0
OR5AP2,1.2264934e-06
ADAMTS18,0.00016836735
CEP41,0.0006065909
MAPK8IP1,0.0
SLC48A1,0.0
ADIPOR1,0.002372948
TCAIM,0.0
CHRM5,3.2722775e-05
OR5AS1,5.30686e-07
ING4,6.242698e-05
ZNF37A,0.0
ORMDL2,0.0
TES,0.0
CDX4,0.0
CCDC154,0.0
HSPB6,0.0
NAALAD2,0.0
WDR45,0.002346094
DYNC2LI1,1.7471335e-10
PPP2R2D,4.3301414e-05
MPEG1,0.0
PDLIM3,0.0
LSMEM2,0.0
CASP4,0.0009825418
CDHR3,0.0
ARIH2,8.6703665e-05
CELA2A,6.497942e-07
RUVBL2,0.00030771017
CCDC134,0.0
FPGT,0.0
DLG1,0.0030437259
ATG10,0.00040414906
AKIRIN1,0.0
OR2T29,1.7330516e-06
DEFB123,8.712492e-08
AEN,0.0
MARK1,0.0
EDDM3A,0.0
THAP8,0.0
OR1S1,1.3941026e-05
ASB12,4.5659992e-05
SUMO1,0.020729575
ARMS2,0.0
ELOVL1,0.009575405
EFR3A,0.0
SUN5,0.0
ARL2,0.0
BAG3,0.002131251
TTLL3,5.3380318e-05
TNFRSF17,0.001655464
OR56A4,8.056938e-06
MXI1,0.0
THADA,0.0
MANEAL,0.0
ACTR10,0.0053043785
NRXN2,0.00044248076
FKBP9,0.0011223092
FITM2,0.0071480204
TNNI1,0.0014581113
ATF4,0.0
DENND4B,7.968464e-06
QDPR,0.0010422197
HIF1A,0.008110548
FAM222B,0.0
CD40,0.0049660173
PRR15L,0.0
EXTL1,3.9170192e-07
CSN3,0.0
KRTAP12-3,0.0
DMC1,0.00017032832
FMNL2,1.612764e-05
PAIP2,0.0
FAM160A2,0.0
CIAPIN1,0.00081232877
KCNA6,4.652038e-05
DENND2A,8.766302e-06
CYP8B1,0.00026582612
SON,0.0
NR3C1,4.051304e-05
NBN,0.0035458985
SPACA5,0.0
TSGA10,0.0
PCBD1,0.00090964534
ATP2B3,3.2489705e-10
DDX24,0.0
RAB20,0.0008970881
LSM1,0.008281218
ZNF528,0.0
SACM1L,0.021585481
TNC,0.023856996
OR4F5,9.960985e-06
MRPS22,0.00033495753
OR8I2,2.3771875e-06
DYNAP,0.0
ALB,5.718424e-06
NKD1,0.0
LACTB,0.0
AXL,0.0
KLHDC8B,0.0
NRBP1,0.00010770634
CMPK2,0.0
KSR1,0.0143077
RNF130,0.00013299318
PLAG1,0.0
TFAP2D,5.24064e-07
CYTH2,1.730029e-05
KRBA2,0.0
COMMD6,0.0016805271
CACTIN,0.0
GGT1,0.00021778705
RET,1.935678e-05
LRRC41,0.0019034396
COL6A5,3.1371375e-05
SERINC3,0.0012880698
SLC45A4,0.0
NCAPH2,0.00050118164
AASS,0.0053342828
SRP9,0.00360982
HOXB5,0.0
WDR83,0.0004294691
G6PD,0.0038795164
FBXL19,0.00031616338
MAPRE1,7.025513e-05
ARL5A,0.0
GRWD1,0.0
PLB1,6.513357e-05
ANAPC7,0.0526874
MBLAC2,0.0
SCAF4,0.0
CTRB1,8.580952e-05
RBM12B,0.0
HENMT1,0.00051669637
EYA2,0.001343724
GADL1,0.0
ASH2L,0.004105628
ZNF480,0.0
OXCT1,0.0024754822
ALDH9A1,0.00014028125
PSMD8,0.06825811
SERPINB4,0.0
AMN1,0.0
PPTC7,0.0
DNAI2,0.0
AKR7L,0.00016156529
HOXB1,4.6171817e-09
SLC52A3,0.00038757265
SUOX,0.0001107884
TRIM8,0.0
ALG8,0.0
CTSL,0.0016938421
PMFBP1,0.0
WDR31,0.0
PUM2,0.0
NME9,0.0
ZNF552,0.0
ASB17,2.8644754e-07
ARRB2,0.010280572
COPRS,0.00015268625
SUCLG1,0.020079315
LARP4,0.0
NEIL1,0.00088574016
RNF216,0.00041359052
ZNF669,0.0
ISCU,0.0
SLC9A3,1.5058608e-07
SLC25A22,0.0049592457
DCTN1,0.00499873
GTF3C5,0.00018664118
PRB1,0.0
CTSE,0.0017613342
PDZD8,0.0
PSTPIP2,0.0
DNASE1L1,0.00032789307
TM9SF1,0.0
HSPA4,0.00042624853
GATA3,0.0007906291
BTN1A1,5.2381943e-06
EIF2S2,0.011363044
SLC25A53,0.0
SLC39A3,0.0005072408
NSUN5,0.0
SLC9A6,2.3814937e-06
SOCS1,0.012427804
WDR75,0.00182498
LZIC,0.0
IPO8,0.000499042
ATR,0.0024229428
RAD51AP1,0.00030335525
JUP,0.023540996
PTPN4,4.8693695e-05
TTC5,8.8005245e-06
ATP10D,0.004659709
BCL10,0.0033349239
PCYT2,0.0013251097
TEFM,0.0
MYOM2,0.0
E4F1,0.0
CHP1,0.0021833708
PLCD1,0.0010638252
DAZ2,0.0
MKRN1,0.0091391355
SFRP2,7.892534e-06
TANGO6,0.0
DNAJC11,8.135343e-05
KRTAP12-4,0.0
DAZAP2,0.0
RHOG,7.9332574e-05
BRMS1L,0.0
SLC41A2,0.0
GK5,0.0
SULT6B1,0.0
GP1BA,0.00011694063
SIAH2,0.0032810152
THOC3,0.0132631445
RAB1A,0.016023116
ABL2,9.0421577e-07
RUNDC3A,0.0
SEMA4A,0.00033638589
COX18,0.0
PSME3,0.019311786
ZSWIM6,0.0
OR6N2,1.635171e-05
ZFYVE26,0.0
DCUN1D4,8.359099e-05
LMNTD2,0.0
PDIK1L,0.0
TCF21,0.0
TNRC6C,0.041064363
TRIM26,0.0
TTC13,0.0
CENPBD1,0.0
ANKMY1,0.0
PPIP5K1,0.0019055208
OR4C3,2.3452036e-13
SIX4,0.0
SPRYD7,0.0
LRWD1,0.0
HACL1,7.454315e-05
CC2D2B,0.0
UBB,0.027126867
NR2F1,0.0028074947
RPL10A,0.033462334
PITPNB,0.012519255
DNAH2,0.0
EMC7,0.0
TMC4,0.0
ZNF460,0.0
DHRS11,0.0
MROH1,0.0
PLD6,5.4107304e-06
USPL1,0.0
HTR7,2.0019652e-05
JAK1,0.0017026395
TSC22D2,0.0
DTNBP1,1.2794368e-05
CA7,3.276325e-06
SLC12A9,0.0
TIGD6,0.0
TSPAN5,0.0
DRGX,0.0
DDIT4L,0.0
GLOD4,0.0
STAM,7.878395e-14
MSL1,0.00045302705
TOR1A,6.4345964e-05
ZNF582,0.0
RAB3IP,0.0018864902
NEUROG3,4.9317628e-06
COL8A2,0.0010909705
RNF215,0.0
ZFP28,0.0
ANAPC10,0.09463447
DGKA,0.0
MPRIP,0.0044384515
SASS6,0.0
MUS81,0.0046801507
SPPL2A,0.0028846315
ZNF354B,0.0
OR1S2,3.3796582e-06
TAZ,0.00067278644
MTHFSD,0.0
SOX11,0.0
APOA4,0.00011051799
UBN1,9.8509084e-08
GGA1,7.395674e-05
KCND2,8.553016e-05
SLC17A6,2.630232e-07
ALG12,0.0
CLTCL1,2.4413544e-05
BTBD11,0.0
SLFN11,0.0
MAP4K3,0.0
DYNLL2,0.0019823646
RANBP3L,0.0
TSPAN31,0.0
ABT1,0.0
CIR1,0.0
SCD5,0.0
TTC8,0.0026336645
PLCB3,0.015135232
EBLN2,0.0
NECAB3,0.0
MOSPD2,1.0015404e-15
SPG21,0.0
CANT1,0.00074612186
TRIM2,0.0
HBA2,0.0
OSGEP,0.0
VAMP8,0.0033879136
SLC46A1,8.5717126e-08
CCNA1,0.014537518
IRF2BP1,0.0
MOBP,0.0
ANXA1,0.00022461425
FARP1,0.0
OSTN,0.0
UBAC2,0.0
NFAM1,0.000811467
SLC35G2,0.0
STPG1,0.0
E2F5,4.5346813e-05
KCNJ10,0.00097522966
TNP1,0.0
ZNF212,0.0
PPP1R17,0.0
ACTRT3,0.0
CYTH3,0.00027658365
PRDM14,0.0
RSPO4,0.0009588202
PARD3,0.0021895599
INMT,0.008269225
EPYC,0.0
TINF2,0.004588887
MEST,0.0
RORC,0.0025266358
DYRK2,0.0012194016
ZNF449,0.0
RIOK2,0.00041443412
CCNDBP1,0.0
TRPA1,1.3515224e-05
GBA2,0.027521785
FAM218A,0.0
RPS5,0.047546096
EIF4E,7.385151e-11
CDK5RAP3,0.0
HIPK1,2.0713134e-05
MORC2,0.0
PSMA5,0.13981874
LRIT1,0.0
GLMN,9.976885e-05
CDC14B,0.011638313
GIMAP6,0.0
NAGA,0.0
PRELID2,0.0
CASP7,0.011016689
TMEM175,0.0
SLC25A39,0.0
SMYD4,0.0
FAIM2,0.0
ABHD6,0.004231714
TRIP10,3.743331e-18
BTBD7,0.0
ECM2,0.0
KLHL14,0.0
RSAD1,0.0
TXNDC15,0.0
CCDC159,0.0
BEND4,0.0
GPRC5B,0.0
KLHL20,0.0015763269
EFCAB3,0.0
TRMT10A,0.0
KCNQ1,0.029040478
TP53BP1,0.0021654863
CRISPLD2,0.0015264029
OR4X2,2.552016e-06
PTAR1,0.0
WNK4,0.0
NIPAL1,4.837489e-06
CERCAM,0.0
ATXN7L3,0.000297516
GRK7,0.0
FBXW5,0.03360732
LYPD5,0.0
OR10P1,1.4776886e-05
CAPRIN1,0.0
DNAJB1,0.012663147
DBNDD1,0.0
PAK1,0.01090894
RAB8A,0.0027183217
NR2F6,1.2514741e-05
EXOC1,1.5702588e-08
SNAPC1,0.009730706
GATC,0.0
ERMN,0.0
TPM4,0.004493535
PPARD,2.9360355e-05
BMP8B,0.0
MGAT4C,0.001458115
FAM169A,0.0
GIMAP7,0.0
SLK,0.0
PDE6H,0.0
SYCP1,2.157748e-07
ACLY,1.17720465e-05
CD300LD,2.3408406e-06
DNAAF1,0.0
SOWAHB,0.0
ATP6V1D,0.18165019
PITPNM1,3.4139288e-05
MUC4,1.5395566e-05
TMOD4,1.33016e-05
CD74,0.0026200877
AAMP,0.0
OSGEPL1,0.0
PLA2G15,7.0133174e-05
SCGB1D4,0.0
ZNF10,0.0
C2CD3,0.0035663769
TIGD4,0.0
TMEM214,0.0
LHX9,3.1158063e-08
GPHB5,9.713458e-07
NAT10,0.0003932785
PIGM,2.6287257e-06
EIF3B,0.004881426
RAB5A,0.01126692
ERLIN1,0.009082044
TRMT61B,6.252575e-05
CHRNB2,1.4286427e-07
MRFAP1L1,0.0
GLI3,0.00022812716
MFN2,0.00029007866
TAS2R14,0.00059334066
EIF2B3,0.15211877
HNRNPUL1,0.006851751
AGTRAP,0.00768714
STRADA,2.519228e-07
UTS2B,1.0814535e-09
ZNF35,0.0
PSIP1,0.0024284066
ZNF19,0.0
ABCC4,0.006003602
PHACTR1,0.0
BEX4,0.0
NPR2,6.267556e-05
ZNF347,0.0
KCNV1,0.00022698233
SESN1,1.279835e-07
BCL7A,0.0
FAM221A,0.0
SPATA2,0.0
ANXA9,0.0
ALPI,2.1260112e-07
FAM71F1,0.0
ACBD5,0.0
CBR1,0.0052990895
SNTB2,0.0
ZDHHC2,0.00039686434
ZNF490,0.0
AGXT2,6.9769374e-07
UTP3,0.002961312
ZNF585A,0.0
FUT8,0.014870676
RGS7,1.1816319e-05
DACT3,0.0
EREG,0.037996836
PALB2,0.006966155
CDHR4,0.0
MTMR3,0.0004958961
WIZ,0.0
ZDHHC22,0.0
MSMP,0.0
CBL,0.19881277
CRYM,6.5102846e-05
PLK2,0.00023190017
CACNB1,0.0
TEX15,0.0
LCE3B,1.8074267e-10
UAP1L1,0.0
ZNF143,3.859928e-11
CAV1,0.022947578
SPAG16,0.0
CCDC148,0.0
ENC1,0.0
ACAT2,0.0
RXRG,0.0029341322
PFDN2,2.5299083e-05
ZBTB3,0.0
HIP1,0.0
SEC14L1,0.0
CORO2A,0.0
POLR2J3,0.0
DAG1,0.18286763
SLC46A2,0.0
MTIF3,0.0003407205
SLC45A3,0.0002965123
KLRC2,2.6924992e-05
LRRC71,0.0
MSANTD2,0.0
BRAP,0.0020101205
TMPRSS15,0.0
RORA,0.0008837389
B4GALT5,0.00048563164
TFPT,0.0016514967
NDEL1,0.002313395
SLC25A14,4.1971607e-06
CENPC,0.0048326734
CNTRL,0.0013937039
TAGLN3,0.0
KLHL32,0.0
SHQ1,0.0
RNF213,0.00027262306
COL5A1,0.0005696623
CDH10,0.0
ABCC10,0.0
PKN2,0.0
ASB14,0.0
TEC,0.0008435038
FBXL13,4.6952406e-05
ZMYM1,0.0
NADK,0.0
PRM2,0.0
KRTAP13-3,0.0
NAF1,0.0
HACD1,0.005246227
PRDM16,0.0011403081
LYRM7,0.0
SHROOM2,0.0
FKBP15,0.0
CNIH2,5.40896e-06
CCDC88C,4.0191517e-05
PVR,0.0002763034
ADAM7,0.0
TIMMDC1,0.008877922
PTH,0.0
SYNRG,0.0
OPN5,2.1999292e-06
IFT52,9.1227725e-05
SLC25A13,3.7474188e-06
CASP14,4.0471157e-08
FAM209B,0.0
ZNF98,0.0
SPRY2,0.23992305
E2F6,3.911144e-05
CACNB3,0.005658503
PDZD9,0.0
CEP95,0.0
PIM1,2.7047421e-05
BEST1,0.0
LRRC42,0.0
P2RX4,0.0009705196
MBD3,0.004824071
PLEKHH1,0.0
PPP6C,2.3307179e-05
CDKL3,0.0
COA1,0.0
AP5B1,0.0
ZNF829,0.0
STK39,0.0
SHISA3,0.0
TM2D1,0.0
TRAPPC11,5.9902683e-05
SMC6,3.0623626e-06
RERG,0.0
GMPS,0.00022364828
ANKRD50,0.0
LNX2,0.0
FAM133A,0.0
ENDOU,0.0
FAM102B,0.0
VAT1,0.001680973
ZNF692,0.0
ARHGEF6,0.0029332081
RANBP10,0.0010515342
GPRC5C,0.0
RPL34,0.02178962
NUTM2A,0.0
TDGF1,5.0942626e-06
CCDC144NL,0.0
SCARB1,0.0019026822
ARFGAP2,0.0001850535
MRPS7,4.835003e-09
RAB35,6.8793514e-07
RAI2,0.0
MKNK2,0.0
GLA,0.003728147
PP2D1,0.0
ORC3,0.0044349004
LIMD1,0.00054294517
PER2,0.0
HAPLN1,0.0071783294
ZNF236,0.0
CWC22,0.0024053156
ME1,2.2558088e-05
PRR29,0.0
DNTTIP2,0.0
SCLT1,0.00027655982
TNFRSF14,0.005213733
FBP2,2.7643877e-05
KBTBD8,0.00016217127
CDC5L,0.018450744
AMBRA1,0.0016424285
TBC1D4,2.8550385e-08
AP3S1,4.2257696e-13
CBLN4,0.0
RBM22,0.0069249887
SETD4,0.0
MVB12B,5.978161e-05
CHID1,0.009796217
CDK5R2,0.0
SNRNP35,0.00010873677
LRP2BP,0.0
RASSF2,0.0
LTBP4,0.0077174376
PHF6,0.0
FZD1,0.00090769643
KAT7,0.0005535477
PLXNB1,0.0019687796
GATB,0.0
STK32A,0.0
EIF4A2,0.3073281
INTS3,0.06310275
ZNF337,0.0
EFCAB8,0.0
PSMC3,0.00537739
PBOV1,0.0
RPS25,0.07299731
BPIFB4,0.0
FAM210A,0.0
PLAC9,0.0
USP19,1.2276824e-05
SIX5,0.0
MPV17L2,0.0
AKR1C4,2.264193e-11
ARID5B,1.4896588e-05
TCOF1,0.0
BRPF3,0.010008256
SSX5,0.0
ANKHD1,0.0
MPC1,0.0
SPRR3,1.6585336e-06
TAF5,0.000977805
GOLGA4,4.631813e-05
CEP44,0.0
KIF2A,0.052969843
UPK3A,0.0
FXR2,0.0
IL20RA,8.98634e-07
NETO1,0.0
DOCK1,0.0010856744
ZNF414,0.0
DNTTIP1,0.0
HDX,0.0
ADGRE5,0.0
TBL1Y,0.0
ZER1,0.0
SLC34A2,0.00035203496
SFXN3,0.0
FGD6,0.0
OR4A47,5.76884e-05
SMIM12,0.0
FBLIM1,0.0
ATG14,0.0023803914
SRPK1,0.0
YPEL1,0.0
LRRC30,0.0
NRAP,0.0
SLC22A24,0.0
IFNAR2,2.4973048e-09
USP9Y,0.0
IGFL3,0.0
SAGE1,0.0
KDM5A,1.45072345e-05
AGPS,0.018350553
MYH6,0.0002243367
CARHSP1,0.0
RTP2,0.0
SBNO1,0.0
SYTL3,0.0
ABI2,0.012849614
BUB1B,0.0037338913
IGF2BP2,0.0014207432
SLC35E3,0.0
EI24,0.0
MGST1,0.00049021473
IQCF2,0.0
MOV10,0.05503106
LPIN1,0.0039287535
GOLPH3L,0.0
PATE1,0.0
NFYB,0.02134748
TJP3,0.0
ZBTB46,0.0
RPS27L,0.14117001
GPR55,0.0
FCGR2B,0.00049019523
CAPZA1,0.0007994044
SMARCA5,0.0052907695
FAM78B,0.0
HHIP,5.319761e-06
SRFBP1,0.0
DCAF5,3.827011e-07
SSBP2,0.0
COPG1,8.235425e-05
OR52M1,0.0
OR4D9,2.9182843e-07
IL36A,4.914248e-07
PPIAL4D,0.0
MCCC1,0.0059829624
TRAF5,0.0
OR10AG1,9.3758405e-07
LRRC59,0.0
IAPP,6.0270906e-11
ZGPAT,0.0
TMEM141,0.0
SLC8B1,0.00010831112
FXR1,0.0036601857
CCDC168,0.0
TSEN54,7.71851e-05
SLAIN1,0.0
KCTD6,6.4224293e-09
FAM24A,0.0
SLC6A9,2.3048997e-08
OR4D2,1.775237e-05
SLC25A51,0.0
POU6F1,0.0
CCR7,0.030681565
HHATL,0.0
DHX15,0.008398566
XBP1,0.0039659063
CRELD2,0.0
GORAB,0.0
HBE1,0.0
CLGN,0.0
PAK2,0.010632795
PAM,0.0
KDM4D,9.4918005e-07
SUN2,0.00045550102
PRPF6,0.00044759913
MTNR1B,0.0
CUL9,0.0003311965
TXNRD1,0.005227012
ESCO1,0.0003056119
EPS15,0.027818147
KBTBD6,5.7933255e-05
ELN,0.0
DNAAF5,0.0
CFDP1,0.0
DST,0.00057259575
REXO1,0.0
DENND6B,1.6073684e-05
PYGO1,2.762834e-06
UBE2R2,0.0001632106
SIRPA,0.0018546117
OR5T1,9.004038e-07
E2F3,0.0073677846
LDLR,0.0014247438
IMP4,0.015472548
U2AF1L4,5.236209e-05
SPTSSA,0.0041298205
TBC1D8,0.0
MEF2C,0.0021466333
RGPD5,0.0
WDR12,0.0013375768
LDHD,3.2501957e-05
SSX3,0.0
RUNDC1,0.0
EIF4A1,0.00011399923
EPX,0.00019267832
AKAP9,0.012377573
WDR49,0.0
UST,3.269482e-06
RC3H2,0.0
RCOR1,0.018668232
BNIP3,0.0
ANGEL2,0.0
BOC,0.0020733045
RPN1,0.0001528522
ZNF521,0.0002789278
RRP9,0.0060822424
FAM83F,0.0
MOB1B,8.84876e-05
HSDL1,0.0
LRRCC1,0.0
