,coef
R-HSA-446203,0.005057155
R-HSA-73777,3.179277e-05
R-HSA-6785470,1.1823356e-07
R-HSA-917729,0.0005296575
R-HSA-198933,0.0060759704
R-HSA-449147,0.0008415441
R-HSA-1980143,0.025663763
R-HSA-983705,0.0014662931
R-HSA-1226099,0.0147907315
R-HSA-428157,0.08434151
R-HSA-975956,0.0014661709
R-HSA-75955,0.52604455
R-HSA-1237044,0.0007802478
R-HSA-264876,0.10788508
R-HSA-76009,0.0005505945
R-HSA-1222352,0.0
R-HSA-392517,0.015033201
R-HSA-162906,0.00066024374
R-HSA-3000497,0.056516476
R-HSA-2132295,0.011807641
R-HSA-163125,0.00037486124
R-HSA-1592389,0.0009033228
R-HSA-2672351,0.023277484
R-HSA-163316,0.005666846
R-HSA-8981607,1.7444004e-09
R-HSA-8957322,0.38657948
R-HSA-6803157,0.0016041757
R-HSA-1300644,0.00037164337
R-HSA-1855191,0.0035898355
R-HSA-2564830,0.005998332
R-HSA-1368071,9.6670234e-08
R-HSA-425397,0.002272555
R-HSA-75896,0.03973166
R-HSA-6802957,0.037998904
R-HSA-8851680,0.003614229
R-HSA-392154,0.0001225804
R-HSA-6784531,0.0005532467
R-HSA-8956321,0.008961934
R-HSA-1855170,0.0
R-HSA-6806667,0.00507168
R-HSA-5619102,0.004859202
R-HSA-2395516,0.008655479
R-HSA-499943,0.013231193
R-HSA-1221632,8.361747e-05
R-HSA-6811442,0.00036425018
R-HSA-73943,0.0017690276
R-HSA-4791275,0.0038960048
R-HSA-1912422,0.007524462
R-HSA-76042,0.37284583
R-HSA-70614,0.008325071
R-HSA-390466,0.095068455
R-HSA-426496,0.0041909977
R-HSA-68952,9.834707e-05
R-HSA-168928,0.004456293
R-HSA-193704,0.02799583
R-HSA-3000471,0.0016900924
R-HSA-9018678,0.020384558
R-HSA-450385,0.04719662
R-HSA-210991,0.07293291
R-HSA-216083,0.1664771
R-HSA-917977,0.016779115
R-HSA-1369007,1.3205018e-05
R-HSA-977225,0.021993624
R-HSA-8963678,8.98108e-06
R-HSA-5250913,0.013447747
R-HSA-8982491,0.027549332
R-HSA-1257604,0.3043342
R-HSA-3214847,0.0037909895
R-HSA-1296072,0.0026778819
R-HSA-1300652,0.0012572614
R-HSA-375165,0.00065907795
R-HSA-69190,0.05708868
R-HSA-1369062,0.0011686442
R-HSA-5358565,0.00012828042
R-HSA-6783310,0.0027599437
R-HSA-76046,0.0001279536
R-HSA-1855204,0.015294621
R-HSA-199992,0.00013670608
R-HSA-975957,0.01463791
R-HSA-1834949,0.0050343308
R-HSA-3371497,2.2192304e-05
R-HSA-112310,0.0006857047
R-HSA-163767,0.0067624585
R-HSA-375170,0.019731615
R-HSA-5578775,0.031071285
R-HSA-2990846,0.023409056
R-HSA-1475029,5.989031e-05
R-HSA-5696399,0.03950337
R-HSA-381042,0.016706709
R-HSA-5661270,0.001211312
R-HSA-71737,0.00061211246
R-HSA-425393,0.005466861
R-HSA-5661231,4.6068085e-06
R-HSA-5687613,0.065274805
R-HSA-5621481,0.0046289144
R-HSA-163358,0.5325917
R-HSA-5676934,0.035011098
R-HSA-189200,0.0047590695
R-HSA-3304351,0.0022607434
R-HSA-72086,0.004989907
R-HSA-8941237,0.0006216917
R-HSA-192456,0.0008416209
R-HSA-446107,0.00041960078
R-HSA-2151201,0.00080060324
R-HSA-157858,4.9867875e-05
R-HSA-450513,0.013257299
R-HSA-2151209,0.00028805123
R-HSA-379724,0.04573111
R-HSA-5576893,0.03308715
R-HSA-5652084,0.0005979814
R-HSA-69618,0.052599385
R-HSA-1445148,6.7811065e-06
R-HSA-5668541,0.015281514
R-HSA-5620920,0.012569592
R-HSA-5632987,0.004995726
R-HSA-5339562,0.01035065
R-HSA-354192,0.001612981
R-HSA-982772,0.00020689945
R-HSA-112308,0.0005601109
R-HSA-774815,0.016912734
R-HSA-8874211,0.013730303
R-HSA-77588,0.017309703
R-HSA-6787450,0.00042375474
R-HSA-73779,0.18504481
R-HSA-5693571,0.013108515
R-HSA-3371556,0.009040875
R-HSA-1614635,0.002599956
R-HSA-2408522,0.06524797
R-HSA-210990,0.00015410697
R-HSA-75893,0.005455402
R-HSA-391160,7.981083e-05
R-HSA-8853383,0.0001413345
R-HSA-163765,2.6367892e-05
R-HSA-5620924,0.000111013884
R-HSA-157579,0.032429434
R-HSA-2454202,0.016742572
R-HSA-8978934,0.07318693
R-HSA-1855184,0.0
R-HSA-5362517,2.4419405e-05
R-HSA-8852135,0.009571367
R-HSA-73929,0.009789885
R-HSA-112313,9.428453e-05
R-HSA-189483,0.0030719617
R-HSA-430039,0.007673613
R-HSA-75205,0.001189297
R-HSA-210747,8.922033e-08
R-HSA-1368108,0.000834755
R-HSA-212436,0.020414585
R-HSA-5610787,0.017816659
R-HSA-73856,0.019908095
R-HSA-388841,0.0009263055
R-HSA-168898,0.106231146
R-HSA-75157,0.0002489002
R-HSA-430116,4.8970296e-06
R-HSA-8939211,0.020971669
R-HSA-211945,0.00022372963
R-HSA-1855183,0.018583775
R-HSA-3000484,0.0048668496
R-HSA-156842,0.0023928245
R-HSA-456926,0.021663968
R-HSA-5619084,0.063498326
R-HSA-8848021,0.0062253163
R-HSA-8866376,0.00035247082
R-HSA-453279,0.044860218
R-HSA-69481,0.003953324
R-HSA-2029480,0.019512143
R-HSA-111367,0.0009141592
R-HSA-209952,8.743954e-10
R-HSA-912446,0.016440958
R-HSA-69052,0.11602044
R-HSA-8862803,0.083552085
R-HSA-373753,0.00025117732
R-HSA-210744,4.698364e-06
R-HSA-195253,0.009879623
R-HSA-8979227,0.0069628907
R-HSA-8876384,0.10319134
R-HSA-177929,0.8533348
R-HSA-8849932,0.0004591003
R-HSA-5576886,0.007027939
R-HSA-5688426,0.00035752932
R-HSA-169911,0.003938573
R-HSA-8934903,0.0092690205
R-HSA-195258,0.016547227
R-HSA-71336,1.4134639e-06
R-HSA-5662702,4.5228477e-05
R-HSA-1650814,0.0053005656
R-HSA-140834,0.0027548408
R-HSA-983189,0.011915117
R-HSA-1300645,0.0
R-HSA-8868766,0.0004284944
