ind,Asparagine N-linked glycosylation,RNA Polymerase I Chain Elongation,tRNA processing in the mitochondrion,Endosomal Sorting Complex Required For Transport (ESCRT),Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,Signaling by Interleukins,Signaling by NOTCH1,Signaling by the B Cell Receptor (BCR),Signaling by FGFR in disease,Sphingolipid metabolism,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),RNA Polymerase II Transcription Elongation,Erythrocytes take up carbon dioxide and release oxygen,Insulin processing,Platelet Aggregation (Plug Formation),Latent infection of Homo sapiens with Mycobacterium tuberculosis,Rap1 signalling,HIV Infection,Scavenging by Class H Receptors,MHC class II antigen presentation,Post-translational modification: synthesis of GPI-anchored proteins,Activation of Matrix Metalloproteinases,Stimuli-sensing channels,Mitochondrial transcription termination,Intracellular oxygen transport,Metabolism of steroids,Antimicrobial peptides,Interaction With The Zona Pellucida,Synthesis of IPs in the nucleus,Cytosolic iron-sulfur cluster assembly,NR1D1 (REV-ERBA) represses gene expression,"Transport of vitamins, nucleosides, and related molecules",Plasmalogen biosynthesis,Oncogenic MAPK signaling,Butyrophilin (BTN) family interactions,Nitric oxide stimulates guanylate cyclase,tRNA processing in the nucleus,Nucleotide salvage,IPs transport between nucleus and cytosol,Metabolism of fat-soluble vitamins,SLC transporter disorders,Electron transport from NADPH to Ferredoxin,Interconversion of nucleotide di- and triphosphates,Meiotic synapsis,Intra-Golgi and retrograde Golgi-to-ER traffic,Reversal of alkylation damage by DNA dioxygenases,Signaling by WNT in cancer,Pre-NOTCH Expression and Processing,RNA Polymerase II Transcription Initiation And Promoter Clearance,Amino acid synthesis and interconversion (transamination),Chaperonin-mediated protein folding,Post-transcriptional silencing by small RNAs,DNA replication initiation,DDX58/IFIH1-mediated induction of interferon-alpha/beta,p75 NTR receptor-mediated signalling,Scavenging by Class B Receptors,Biosynthesis of specialized proresolving mediators (SPMs),Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,Basigin interactions,Integrin cell surface interactions,Transferrin endocytosis and recycling,Mitochondrial ABC transporters,Amyloid fiber formation,Intestinal lipid absorption,Positive epigenetic regulation of rRNA expression,Glycogen metabolism,PIP3 activates AKT signaling,HATs acetylate histones,Voltage gated Potassium channels,Sperm:Oocyte Membrane Binding,NCAM signaling for neurite out-growth,DNA strand elongation,ABC transporters in lipid homeostasis,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),Fanconi Anemia Pathway,RNA Polymerase III Transcription Initiation,Synthesis of IP3 and IP4 in the cytosol,trans-Golgi Network Vesicle Budding,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),Cytosolic sensors of pathogen-associated DNA ,HSP90 chaperone cycle for steroid hormone receptors (SHR),Neurotransmitter release cycle,PP2A-mediated dephosphorylation of key metabolic factors,CDO in myogenesis,Ion homeostasis,SUMOylation,Reversible hydration of carbon dioxide,Global Genome Nucleotide Excision Repair (GG-NER),PERK regulates gene expression,Formation of xylulose-5-phosphate,Pyrophosphate hydrolysis,Transport of inorganic cations/anions and amino acids/oligopeptides,Metallothioneins bind metals,Diseases associated with surfactant metabolism,C-type lectin receptors (CLRs),PKA-mediated phosphorylation of key metabolic factors,Protein repair,Cellular hexose transport,Signaling by TGF-beta Receptor Complex in Cancer,mRNA Capping,Invadopodia formation,Digestion of dietary lipid,Type I hemidesmosome assembly,Transcriptional activation of mitochondrial biogenesis,Gap junction trafficking and regulation,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",Activation of PPARGC1A (PGC-1alpha) by phosphorylation,tRNA Aminoacylation,Phase 2 - plateau phase,Fructose metabolism,Mitotic Spindle Checkpoint,Translocation of SLC2A4 (GLUT4) to the plasma membrane,TNFR2 non-canonical NF-kB pathway,Cargo trafficking to the periciliary membrane,Defective Mismatch Repair Associated With PMS2,Uptake and actions of bacterial toxins,Integrin alphaIIb beta3 signaling,Growth hormone receptor signaling,Presynaptic depolarization and calcium channel opening,Nucleosome assembly,CREB3 factors activate genes,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,tRNA modification in the mitochondrion,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,Nonhomologous End-Joining (NHEJ),Cellular response to heat stress,Sulfur amino acid metabolism,Selenoamino acid metabolism,PECAM1 interactions,TNF signaling,Signal regulatory protein family interactions,Lysosomal oligosaccharide catabolism,ChREBP activates metabolic gene expression,Intraflagellar transport,Telomere Maintenance,Fc epsilon receptor (FCERI) signaling,Metabolism of cofactors,IPs transport between cytosol and ER lumen,Signaling by Retinoic Acid,Protein ubiquitination,"Base-Excision Repair, AP Site Formation",Neurotransmitter uptake and metabolism In glial cells,Heme degradation,mRNA decay by 5' to 3' exoribonuclease,Dissolution of Fibrin Clot,Regulation of gene expression in early pancreatic precursor cells,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Generic Transcription Pathway,Hedgehog 'off' state,RNA Polymerase II Transcription Termination,Costimulation by the CD28 family,Toll-Like Receptors Cascades,FasL/ CD95L signaling,GP1b-IX-V activation signalling,ESR-mediated signaling,Phase I - Functionalization of compounds,"Synthesis of IP2, IP, and Ins in the cytosol",Scavenging by Class F Receptors,Eukaryotic Translation Elongation,Thrombin signalling through proteinase activated receptors (PARs),ABC transporter disorders,Signaling by PTK6,Reelin signalling pathway,Mitotic G1-G1/S phases,G2/M Checkpoints,Fcgamma receptor (FCGR) dependent phagocytosis,SLBP independent Processing of Histone Pre-mRNAs,Peptide hormone biosynthesis,Meiotic recombination,Switching of origins to a post-replicative state,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,Nephrin family interactions,Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells,Degradation of beta-catenin by the destruction complex,Triglyceride metabolism,Listeria monocytogenes entry into host cells,Signaling by EGFR,Synaptic adhesion-like molecules,Phase 4 - resting membrane potential,Deubiquitination,Regulation of Apoptosis,Receptor Mediated Mitophagy,RHO GTPase Effectors,Pentose phosphate pathway,Melanin biosynthesis,Collagen biosynthesis and modifying enzymes,Extrinsic Pathway of Fibrin Clot Formation,Kinesins,Acrosome Reaction,rRNA processing in the mitochondrion,Ketone body metabolism,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),RIPK1-mediated regulated necrosis,Signaling by FGFR,Signaling by Insulin receptor,Platelet sensitization by LDL,Platelet calcium homeostasis,Abacavir transmembrane transport,Laminin interactions,Eukaryotic Translation Termination,Transport of glycerol from adipocytes to the liver by Aquaporins,Passive transport by Aquaporins,Macroautophagy,Collagen degradation,Synthesis of IPs in the ER lumen,Diseases associated with visual transduction,Lipid particle organization,rRNA processing in the nucleus and cytosol,Rho GTPase cycle,Glycosaminoglycan metabolism,"ROS, RNS production in phagocytes",Signaling by PDGF,ATF6 (ATF6-alpha) activates chaperones,Interaction With Cumulus Cells,Regulation of signaling by NODAL,Signaling by BMP,Phase 1 - inactivation of fast Na+ channels,Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,HCN channels,mTORC1-mediated signalling,Heme biosynthesis,Recognition of DNA damage by PCNA-containing replication complex,Cell-extracellular matrix interactions,Phase 0 - rapid depolarisation,Processing of SMDT1,Phase II - Conjugation of compounds,HDACs deacetylate histones,DNA Replication Pre-Initiation,Eukaryotic Translation Initiation,Erythrocytes take up oxygen and release carbon dioxide,Pyruvate metabolism and Citric Acid (TCA) cycle,EPH-Ephrin signaling,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),DAP12 interactions,snRNP Assembly,Defective Mismatch Repair Associated With MSH6,Cellular Senescence,Apoptotic execution phase,Synthesis of pyrophosphates in the cytosol,Rab regulation of trafficking,Transcriptional regulation of white adipocyte differentiation,Scavenging of heme from plasma,L1CAM interactions,Insulin effects increased synthesis of Xylulose-5-Phosphate,Branched-chain amino acid catabolism,TYSND1 cleaves peroxisomal proteins,Transcriptional regulation by small RNAs,Plasma lipoprotein assembly,Signaling by EGFR in Cancer,Signaling by VEGF,Aflatoxin activation and detoxification,Caspase activation via extrinsic apoptotic signalling pathway,Diseases associated with O-glycosylation of proteins,Hedgehog 'on' state,TCR signaling,Diseases associated with glycosaminoglycan metabolism,Carboxyterminal post-translational modifications of tubulin,RMTs methylate histone arginines,RET signaling,Formation of the cornified envelope,Diseases associated with N-glycosylation of proteins,Defective Mismatch Repair Associated With MSH3,Signaling by NOTCH3,Neurexins and neuroligins,Intrinsic Pathway for Apoptosis,Advanced glycosylation endproduct receptor signaling,HDMs demethylate histones,Galactose catabolism,Signaling by SCF-KIT,"Incretin synthesis, secretion, and inactivation",Protein methylation,Netrin-1 signaling,Signaling by NOTCH4,Mitochondrial translation,Diseases associated with glycosylation precursor biosynthesis,Effects of PIP2 hydrolysis,eNOS activation and regulation,Ca2+ activated K+ channels,Amine-derived hormones,PIWI-interacting RNA (piRNA) biogenesis,Signaling by TGF-beta Receptor Complex,RNA polymerase II transcribes snRNA genes,O-linked glycosylation,Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,AUF1 (hnRNP D0) binds and destabilizes mRNA,Metabolism of water-soluble vitamins and cofactors,GPCR downstream signalling,Signaling by Leptin,Transport of Mature Transcript to Cytoplasm,Neurotransmitter clearance,Detoxification of Reactive Oxygen Species,Neutrophil degranulation,Phenylketonuria,Beta-catenin independent WNT signaling,Metabolism of polyamines,Signaling by ERBB4,TRAIL  signaling,AMPK inhibits chREBP transcriptional activation activity,Cell-cell junction organization,IPs transport between nucleus and ER lumen,"Transport of bile salts and organic acids, metal ions and amine compounds",Signal amplification,Regulation of insulin secretion,RNA Polymerase III Transcription Termination,Assembly of collagen fibrils and other multimeric structures,Negative epigenetic regulation of rRNA expression,Phase 3 - rapid repolarisation,DNA methylation,Phospholipid metabolism,Signaling by MST1,Signaling by ERBB2,mRNA Splicing,Pink/Parkin Mediated Mitophagy,Platelet Adhesion to exposed collagen,Deadenylation of mRNA,mRNA 3'-end processing,Nucleobase biosynthesis,Response to elevated platelet cytosolic Ca2+,Abacavir metabolism,Lactose synthesis,Class I MHC mediated antigen processing & presentation,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,WNT ligand biogenesis and trafficking,Post-translational protein phosphorylation,ER to Golgi Anterograde Transport,Electric Transmission Across Gap Junctions,Neddylation,IPs transport between ER lumen and cytosol,Common Pathway of Fibrin Clot Formation,RNA Pol II CTD phosphorylation and interaction with CE,Energy dependent regulation of mTOR by LKB1-AMPK,RNA Polymerase III Chain Elongation,Tie2 Signaling,RNA Polymerase I Transcription Termination,SRP-dependent cotranslational protein targeting to membrane,Inwardly rectifying K+ channels,Signaling by NOTCH2,Processing of Intronless Pre-mRNAs,Molecules associated with elastic fibres,Scavenging by Class A Receptors,PRC2 methylates histones and DNA,Post-chaperonin tubulin folding pathway,Neurotransmitter receptors and postsynaptic signal transmission,Cristae formation,Interferon Signaling,Defects in vitamin and cofactor metabolism,Miscellaneous transport and binding events,IPs transport between ER lumen and nucleus,DAG and IP3 signaling,Striated Muscle Contraction,"Synthesis, secretion, and deacylation of Ghrelin",KSRP (KHSRP) binds and destabilizes mRNA,IP3 and IP4 transport between cytosol and nucleus,Inhibition of TSC complex formation by PKB,G1/S DNA Damage Checkpoints,Complement cascade,MGMT-mediated DNA damage reversal,Signaling by MET,Tandem pore domain potassium channels,Mitochondrial protein import,Sperm Motility And Taxes,RNA Polymerase I Promoter Clearance,Glyoxylate metabolism and glycine degradation,Signaling by NTRKs,HuR (ELAVL1) binds and stabilizes mRNA,Metabolism of Angiotensinogen to Angiotensins,tRNA modification in the nucleus and cytosol,IRE1alpha activates chaperones,Choline catabolism,DNA Double Strand Break Response,Clathrin-mediated endocytosis,"Gamma carboxylation, hypusine formation and arylsulfatase activation",Mitotic G2-G2/M phases,Wax biosynthesis,Fatty acid metabolism,Diseases associated with the TLR signaling cascade,IP6 and IP7 transport between cytosol and nucleus,TCF dependent signaling in response to WNT,Diseases of carbohydrate metabolism,"TET1,2,3 and TDG demethylate DNA",Intestinal hexose absorption,Surfactant metabolism,Signaling by ROBO receptors,RAB geranylgeranylation,Defective Mismatch Repair Associated With MSH2,MTF1 activates gene expression,Homology Directed Repair,RORA activates gene expression,Metabolic disorders of biological oxidation enzymes,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",Vasopressin regulates renal water homeostasis via Aquaporins,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",Plasma lipoprotein remodeling,RNA Polymerase III Abortive And Retractive Initiation,Digestion of dietary carbohydrate,Signaling by Hippo,Transcription-Coupled Nucleotide Excision Repair (TC-NER),Small interfering RNA (siRNA) biogenesis,Activation of anterior HOX genes in hindbrain development during early embryogenesis,Hh mutants abrogate ligand secretion,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism",Cellular response to hypoxia,Anchoring of the basal body to the plasma membrane,Receptor-type tyrosine-protein phosphatases,"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",Glucagon signaling in metabolic regulation,RNA Polymerase II Pre-transcription Events,Smooth Muscle Contraction,Plasma lipoprotein clearance,Prostacyclin signalling through prostacyclin receptor,Influenza Infection,mRNA decay by 3' to 5' exoribonuclease,ECM proteoglycans,Ion transport by P-type ATPases,Hedgehog ligand biogenesis,Prolactin receptor signaling,mRNA Editing: C to U Conversion,Semaphorin interactions,GPCR ligand binding,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),Defective Mismatch Repair Associated With MLH1,LGI-ADAM interactions,Signaling by NOTCH1 in Cancer,M Phase,Physiological factors,MicroRNA (miRNA) biogenesis,Regulation of gene expression in beta cells,MAPK6/MAPK4 signaling,S Phase,"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",Signaling by Activin,Threonine catabolism,Regulation of mitotic cell cycle,Mitochondrial transcription initiation,Resolution of Abasic Sites (AP sites),MAPK1/MAPK3 signaling,mRNA Editing: A to I Conversion,PI3K/AKT Signaling in Cancer,PKMTs methylate histone lysines,GPVI-mediated activation cascade,Nucleobase catabolism,Syndecan interactions,Intrinsic Pathway of Fibrin Clot Formation,Glucose metabolism,Fibronectin matrix formation
TCGA-4C-A93U-01A,-1.7906186e-05,3.523941e-06,2.9284605e-10,2.4852666e-06,5.1296225e-05,4.8847146e-06,0.00012680331,-2.9613382e-06,7.842219e-05,-0.0004494047,2.3844472e-05,-0.0024506983,3.5046178e-06,0.00027195367,2.7462424e-06,0.0,6.816201e-05,-4.8433058e-06,-0.00028248082,5.538989e-05,-1.8772133e-06,3.0787592e-06,-0.00011352262,1.6147349e-05,-0.0,0.0018495093,-7.2158446e-06,-1.7047325e-06,1.6569586e-05,-2.9001669e-05,-4.3865053e-10,-7.3588844e-06,0.00019259387,0.00017397375,1.992811e-05,-1.52548e-07,3.0007056e-06,-1.6685093e-05,0.0,-2.6756205e-05,-3.597998e-05,3.3317396e-05,6.887213e-05,-1.1225665e-06,8.7740415e-07,-7.815526e-06,1.844907e-05,3.372558e-05,0.0018360333,-2.4878736e-05,0.00039936104,1.6176307e-05,-1.6576074e-06,-2.541036e-05,0.00012058329,-8.606293e-06,-0.00012788417,-0.0002139337,-0.00032211756,-0.00075771403,7.916533e-05,4.980433e-08,-0.000102898746,0.0,5.7984464e-05,-0.0001227936,-0.0016212706,1.7215241e-05,-1.07740825e-05,5.7448688e-06,4.3225123e-06,-0.00025622302,7.192117e-06,6.444138e-07,1.2837719e-05,1.4598648e-07,-7.9321115e-05,6.520882e-07,6.656774e-05,2.6353882e-05,7.1942004e-08,-6.6704615e-07,-3.101108e-05,-9.461833e-05,0.0001285793,0.00010652821,4.8327934e-07,0.00018545771,7.808535e-05,-5.14169e-06,2.795129e-06,-3.2873268e-05,0.0,-0.0003241998,-2.8064482e-05,-0.0024464813,-0.00016090636,2.3632158e-05,1.0425499e-05,-2.3785644e-05,2.8849213e-06,3.1693912e-07,1.8571318e-07,3.7381853e-06,-1.2657961e-07,-7.431375e-05,-1.457034e-06,0.00017000092,0.0002149509,-9.1842674e-07,-0.00016257251,-2.3547532e-08,7.112278e-05,-5.329673e-05,-1.4880794e-05,-2.0996475e-05,-6.8819045e-06,-3.6300142e-07,6.139146e-06,6.5012806e-05,0.000117528645,-6.2829495e-05,-6.790167e-07,0.0008194382,-5.6250785e-05,4.7368343e-05,-9.523654e-06,0.00030182934,-7.7084405e-07,2.121319e-05,-3.6353177e-07,-6.929712e-07,-1.1736902e-07,-3.6399786e-07,0.00014629404,-7.79193e-05,0.00035841312,0.0,6.805267e-08,-4.4850993e-05,4.0168423e-05,-2.964374e-07,1.42473455e-05,2.8235168e-05,5.240701e-06,9.993518e-10,4.6765476e-06,-7.566811e-05,8.307707e-05,-9.0947724e-05,-1.030186e-07,-0.00049808255,-3.305362e-06,-2.2257119e-08,0.00010703299,-2.5816603e-06,0.00011184161,-2.381528e-05,-1.1758736e-05,0.00011597155,-0.00028767393,-2.9649244e-05,1.4007802e-06,-0.00020627645,1.5835149e-05,4.3610853e-05,5.0003596e-06,1.7486557e-11,7.717466e-05,-0.00027286538,-0.00036809786,2.3146896e-07,3.5019059e-09,3.6526828e-05,-3.0893178e-05,0.00047098636,0.0040148213,9.423514e-07,-3.1765416e-05,8.379413e-06,-1.9661804e-05,3.641078e-05,1.8047658e-05,-6.5805947e-09,1.3322055e-07,2.4767685e-05,-1.0185222e-05,6.464955e-05,0.0,-1.3967071e-06,-1.9876332e-05,-7.2298324e-05,2.4968185e-06,0.004553521,0.0010057859,-1.0454964e-05,2.2127547e-06,-2.738055e-08,-2.3202922e-05,0.00021158211,0.0,1.32240075e-05,-1.6798826e-05,-2.8321405e-05,-0.0,-1.5846284e-06,2.9948278e-05,3.345747e-05,7.891922e-05,0.00029179713,-2.9437108e-05,-1.3016946e-06,0.00010060213,-0.0,2.5644044e-07,4.3565236e-05,-1.8294219e-05,-0.0,-1.4360722e-05,1.4290212e-06,-3.8770686e-05,-0.0001972053,-3.6721143e-05,5.9022466e-05,-0.00031943963,-4.6901548e-07,0.00010567719,-2.6915561e-06,-0.0023718434,5.3492374e-07,-0.00039535825,-3.3439956e-06,-1.3567709e-06,-4.273886e-06,-0.00034760992,9.432332e-06,-0.00015589171,9.194269e-05,0.0001174258,6.746771e-06,4.1675215e-05,2.9299961e-05,-7.728195e-06,-5.025369e-05,1.1478114e-05,8.389429e-05,-1.1480167e-05,-0.00010212609,6.6019755e-05,-3.5405992e-05,4.7817157e-05,-0.00011363804,-8.54215e-06,3.4393062e-07,2.6717042e-05,-0.0001591962,-1.2630577e-05,3.2971453e-05,-1.611561e-05,-4.734272e-06,0.0,-7.0019814e-07,-0.00028073232,3.190777e-05,6.819847e-05,8.290819e-07,-9.634539e-07,-8.1680446e-07,-0.00032939814,-4.1163491e-07,-3.5621551e-06,-4.03856e-06,4.6276327e-06,-1.4777715e-06,0.0,-1.7353676e-05,-1.8856766e-05,-3.492828e-07,4.102127e-06,2.8477167e-05,-8.8991685e-05,-0.0007365966,-6.181895e-05,-5.2767937e-06,0.00021839095,0.00068681245,-0.0024854732,-0.00020610262,0.00026763676,5.6483015e-07,-4.3243726e-06,-0.00036828718,-0.0,2.2223572e-05,-0.0014172014,-0.00018906099,7.2195967e-06,6.224212e-05,-2.4278525e-05,-0.0,2.3112156e-05,0.00013335819,0.00027123973,-5.603886e-06,5.4331718e-08,-0.00015191159,2.1103347e-06,-6.327642e-05,0.0012096555,8.614848e-05,-6.144818e-05,0.00038348866,1.1565421e-05,-1.4210488e-07,-0.0034020173,-0.0004465676,3.9107035e-05,0.00073959626,5.6816483e-05,9.594364e-07,-1.985834e-05,-1.096633e-05,-0.00023382452,-1.6096186e-05,4.31025e-06,-1.422724e-05,-6.57146e-05,-0.0,0.000110454785,-0.0001236604,-3.0322435e-06,-2.582209e-06,-7.644528e-06,-7.007229e-06,-7.277482e-05,-3.56111e-05,-7.581968e-05,-9.617995e-06,5.4288554e-05,9.0492045e-05,1.8003071e-06,-1.2510442e-05,-9.014898e-06,1.5519032e-05,7.0744056e-07,5.246075e-05,-1.096214e-06,-0.0,-2.4328294e-05,9.992048e-05,-0.00010677394,7.018451e-05,-0.0,-5.220692e-06,4.27615e-05,-3.2470675e-06,-1.15360945e-05,-1.6749414e-05,4.4840086e-05,-2.8827599e-06,3.0644838e-07,-1.1039012e-05,3.939342e-07,-0.004287377,-3.623377e-05,-2.6153646e-05,5.5117262e-08,2.0132068e-06,4.866577e-05,2.5825191e-05,3.6881747e-06,7.842153e-05,4.2329648e-05,-4.961846e-07,6.172415e-05,-1.3133399e-06,0.0,6.18089e-05,9.512276e-06,-1.2384751e-06,0.0,-1.3798101e-06,-2.395088e-06,5.1017914e-06,9.926563e-07,1.9350007e-05,0.00021337553,2.2256313e-07,5.215503e-06,-7.018239e-05,-0.00013248918,0.00013866657,0.00011276724,0.00013793934,3.106174e-06,-4.798709e-05,0.00020488533,0.00034153857,-1.441767e-06,6.818594e-05,-4.9539216e-05,2.0756921e-05,2.0095487e-05,-2.8626982e-06,1.2667168e-05,-4.1890133e-05,8.03687e-06,0.00017082065,0.00037513825,-0.00019028089,-1.0849686e-07,0.00038665632,0.00034471476,0.0006205455,-0.00061570207,-0.00027627146,2.8671633e-07,8.374283e-06,1.521233e-06,3.3408617e-06,-0.00037548892,5.122922e-07,4.7971857e-06,4.0052643e-07,-2.199954e-05,-0.00012092158,4.5585145e-07,1.9364028e-05,6.7650905e-07,0.000940964,-3.611661e-05,6.5698428e-06,-0.000114262984,-2.0641179e-05,2.1701535e-05,2.8133385e-05,-0.00013493345,-5.382734e-05,-1.3204414e-05,0.00019846816,1.0941657e-05,6.9017864e-05,4.446833e-05,5.001198e-07,5.093643e-05,0.000105208725,0.0
