,coef
R-HSA-447038,0.0021590693
R-HSA-447041,0.0009358164
R-HSA-447043,4.7720077e-06
R-HSA-419037,0.00065907795
R-HSA-428540,4.166483e-06
R-HSA-428542,0.00018583507
R-HSA-428543,0.000248329
R-HSA-428890,2.3922816e-05
R-HSA-8985586,5.1909205e-06
R-HSA-8985801,6.880939e-06
R-HSA-9010553,0.0006235587
R-HSA-9010642,6.7202454e-05
R-HSA-4549349,0.0
R-HSA-4549356,0.0
R-HSA-4549380,0.0
R-HSA-4551295,0.0
R-HSA-4570571,0.0
R-HSA-4687000,0.0
R-HSA-4720454,0.0
R-HSA-4720475,0.0
R-HSA-4720489,0.0
R-HSA-4724289,0.0
R-HSA-4724325,0.0
R-HSA-4793950,0.0
R-HSA-4793952,0.0
R-HSA-4793953,0.0
R-HSA-4793954,0.0
R-HSA-5633231,0.0
R-HSA-379716,0.06289207
R-HSA-379726,0.10862321
R-HSA-381183,0.023401482
R-HSA-380994,0.016706707
R-HSA-381038,0.0004341582
