,R-HSA-8953854,R-HSA-162582,R-HSA-112316,R-HSA-1852241,R-HSA-73894,R-HSA-4839726,R-HSA-109582,R-HSA-382551,R-HSA-1500931,R-HSA-392499,R-HSA-400253,R-HSA-168256,R-HSA-74160,R-HSA-1266738,R-HSA-397014,R-HSA-69306,R-HSA-1474165,R-HSA-1430728,R-HSA-8953897,R-HSA-5357801,R-HSA-1474244,R-HSA-1640170,R-HSA-1643685,R-HSA-5205647,R-HSA-8963743,R-HSA-5653656
GSM1594757,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594776,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.04,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594800,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.125
GSM1595080,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.04,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1595120,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.125
GSM1595153,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1595177,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594222,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594267,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594304,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.125
GSM1594346,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.125
GSM1594382,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594413,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594435,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594439,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594472,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594531,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594536,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594585,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594588,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594598,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594639,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594676,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594796,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.04,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594807,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594841,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594884,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1594964,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1595079,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.04,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1595148,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1595164,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
GSM1595181,-0.139,0.079,-0.157,-0.123,0.076,-0.086,0.006,-0.191,0.016,0.041,-0.014,-0.095,-0.058,-0.083,0.04,0.112,-0.103,-0.058,-0.11,-0.055,0.035,0.12,0.119,0.066,0.045,-0.126
