,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
GLYR1,0.0,0.0,0.0,-0.11236727,0.20280498
KIDINS220,4.0297422e-07,1.0,4.0297422e-07,-0.10881317,0.047683917
DICER1,9.907004e-06,2.0,9.907004e-06,-0.024990642,-0.046316154
GNAI3,1.0895932e-06,4.0,1.0895932e-06,-0.10275741,-0.421187
BCAP31,0.0,0.0,0.0,-0.11236727,0.20280498
NRIP1,1.3567585e-05,2.0,1.3567585e-05,0.0072945184,-0.02173237
ABHD17C,0.0,0.0,0.0,-0.11236727,0.20280498
FAM83F,0.0,0.0,0.0,-0.11236727,0.20280498
COX19,5.6028757e-06,1.0,5.6028757e-06,-0.06295169,0.082605496
CCND2,1.693498e-06,2.0,1.693498e-06,-0.09743116,-0.10147655
MVD,3.993826e-06,1.0,3.993826e-06,-0.077143,0.07179941
CLASP2,2.0223284e-08,5.0,2.0223284e-08,-0.11218891,-0.58619606
TUBGCP2,6.7842166e-06,2.0,6.7842166e-06,-0.052532636,-0.06728822
MAVS,8.8825545e-06,6.0,8.8825545e-06,-0.03402596,-0.68450564
FBXO7,1.9595988e-07,2.0,1.9595988e-07,-0.110638976,-0.111533746
BAG3,1.1866525e-05,1.0,1.1866525e-05,-0.007708289,0.124671005
LRP3,0.0,0.0,0.0,-0.11236727,0.20280498
CNN2,3.974391e-08,2.0,3.974391e-08,-0.112016745,-0.11258287
OCRL,2.5537298e-05,6.0,2.5537298e-05,0.11286359,-0.57265544
CXCR6,4.907034e-09,1.0,4.907034e-09,-0.112324,0.045010563
LTBP1,8.735524e-05,3.0,8.735524e-05,0.65807825,0.31598458
ZNF613,0.0,0.0,0.0,-0.11236727,0.20280498
ZNF331,0.0,0.0,0.0,-0.11236727,0.20280498
ATG4A,9.0663264e-08,1.0,9.0663264e-08,-0.11156765,0.045586485
ADCY10,0.0,0.0,0.0,-0.11236727,0.20280498
SLC25A17,1.8180664e-07,1.0,1.8180664e-07,-0.110763796,0.0461986
ELL2,2.077045e-09,1.0,2.077045e-09,-0.11234895,0.04499156
S100A1,2.3882306e-11,1.0,2.3882306e-11,-0.112367064,0.04497777
NSUN7,0.0,0.0,0.0,-0.11236727,0.20280498
GMPPB,0.0,0.0,0.0,-0.11236727,0.20280498
UBXN11,0.0,0.0,0.0,-0.11236727,0.20280498
SRPK1,0.0,0.0,0.0,-0.11236727,0.20280498
RNF166,0.0,0.0,0.0,-0.11236727,0.20280498
CCDC174,0.0,0.0,0.0,-0.11236727,0.20280498
EPHB4,2.61492e-07,2.0,2.61492e-07,-0.110061005,-0.11109364
CPXCR1,0.0,0.0,0.0,-0.11236727,0.20280498
INO80C,2.3024097e-07,1.0,2.3024097e-07,-0.11033662,0.046523873
ZNF646,0.0,0.0,0.0,-0.11236727,0.20280498
TMCC2,0.0,0.0,0.0,-0.11236727,0.20280498
NPTN,0.0,0.0,0.0,-0.11236727,0.20280498
ANO6,4.13648e-08,1.0,4.13648e-08,-0.112002455,0.04525541
OR7G3,3.1379777e-08,1.0,3.1379777e-08,-0.11209052,0.045188356
IRAK4,2.8068348e-07,3.0,2.8068348e-07,-0.109891735,-0.26879212
ARHGEF11,2.0692733e-07,4.0,2.0692733e-07,-0.110542245,-0.4271148
DAPK2,1.5370013e-08,1.0,1.5370013e-08,-0.11223172,0.04508084
FOCAD,0.0,0.0,0.0,-0.11236727,0.20280498
ZNF776,0.0,0.0,0.0,-0.11236727,0.20280498
ZNF207,0.0,0.0,0.0,-0.11236727,0.20280498
ITGAV,1.1979835e-06,9.0,1.1979835e-06,-0.10180144,-1.2095959
PARD6B,4.0900625e-07,1.0,4.0900625e-07,-0.10875997,0.047724426
CDK14,0.0,0.0,0.0,-0.11236727,0.20280498
TRAFD1,0.0,0.0,0.0,-0.11236727,0.20280498
ARID2,3.9814842e-07,2.0,3.9814842e-07,-0.10885573,-0.11017588
CCDC102A,0.0,0.0,0.0,-0.11236727,0.20280498
UFL1,7.218899e-07,1.0,7.218899e-07,-0.10600044,0.04982569
ZNF512,0.0,0.0,0.0,-0.11236727,0.20280498
ELK4,0.0,0.0,0.0,-0.11236727,0.20280498
ACOT13,0.0,0.0,0.0,-0.11236727,0.20280498
MIS18BP1,2.4638268e-05,1.0,2.4638268e-05,0.10493443,0.21044369
LMBR1,0.0,0.0,0.0,-0.11236727,0.20280498
SPO11,4.4187485e-07,1.0,4.4187485e-07,-0.108470075,0.047945164
HEATR3,0.0,0.0,0.0,-0.11236727,0.20280498
SLC9A7,5.170581e-07,1.0,5.170581e-07,-0.10780699,0.04845008
GNL3L,0.0,0.0,0.0,-0.11236727,0.20280498
GTF3C2,9.134518e-08,3.0,9.134518e-08,-0.11156164,-0.2700637
EYS,0.0,0.0,0.0,-0.11236727,0.20280498
PIEZO1,0.0,0.0,0.0,-0.11236727,0.20280498
UBAP2L,0.0,0.0,0.0,-0.11236727,0.20280498
EOGT,0.0,0.0,0.0,-0.11236727,0.20280498
SFTPB,2.4230376e-06,5.0,2.4230376e-06,-0.090996854,-0.57005924
CHST12,4.4604665e-08,1.0,4.4604665e-08,-0.11197388,0.04527717
N4BP2L1,0.0,0.0,0.0,-0.11236727,0.20280498
PAXIP1,9.176933e-06,2.0,9.176933e-06,-0.031429633,-0.051219177
GAS2,4.1482645e-06,1.0,4.1482645e-06,-0.0757809,0.07283659
CASP4,2.1419991e-08,1.0,2.1419991e-08,-0.112178355,0.04512147
PAIP1,2.5507418e-08,1.0,2.5507418e-08,-0.1121423,0.04514892
CNTFR,7.896505e-09,1.0,7.896505e-09,-0.11229763,0.045030642
TMED1,0.0,0.0,0.0,-0.11236727,0.20280498
RAD51AP1,1.4320351e-07,1.0,1.4320351e-07,-0.111104265,0.04593934
WDR60,9.3946244e-07,1.0,9.3946244e-07,-0.10408151,0.05128687
GNB1,5.1746356e-06,20.0,5.1746356e-06,-0.06672863,-2.9189909
PER3,0.0,0.0,0.0,-0.11236727,0.20280498
SAMM50,5.0574858e-08,2.0,5.0574858e-08,-0.11192122,-0.11251012
MSL1,2.03203e-06,1.0,2.03203e-06,-0.094445415,0.05862435
ASB3,8.69296e-08,2.0,8.69296e-08,-0.111600585,-0.112265974
CSRNP2,0.0,0.0,0.0,-0.11236727,0.20280498
NEIL1,3.21405e-07,3.0,3.21405e-07,-0.10953258,-0.26851866
SIRT5,6.699953e-08,1.0,6.699953e-08,-0.11177636,0.045427572
SNAPC2,2.412542e-07,3.0,2.412542e-07,-0.11023949,-0.26905695
UTRN,0.0,0.0,0.0,-0.11236727,0.20280498
UBAC2,0.0,0.0,0.0,-0.11236727,0.20280498
MUL1,5.0917897e-06,1.0,5.0917897e-06,-0.06745931,0.07917313
SYNJ2,5.4977286e-06,1.0,5.4977286e-06,-0.06387905,0.081899345
PNPLA1,0.0,0.0,0.0,-0.11236727,0.20280498
ARPC5,1.2046638e-06,4.0,1.2046638e-06,-0.10174252,-0.42041424
ADAL,5.885839e-06,2.0,5.885839e-06,-0.06045604,-0.073321566
CACUL1,0.0,0.0,0.0,-0.11236727,0.20280498
ZNF17,0.0,0.0,0.0,-0.11236727,0.20280498
SKP1,4.6749814e-05,26.0,4.6749814e-05,0.29995126,-3.5867436
TIMELESS,6.0363185e-08,1.0,6.0363185e-08,-0.11183489,0.045383
RAB34,5.1762585e-05,1.0,5.1762585e-05,0.34416232,0.39260563
NMD3,0.0,0.0,0.0,-0.11236727,0.20280498
VHL,3.182366e-07,4.0,3.182366e-07,-0.10956053,-0.4263673
RUFY3,0.0,0.0,0.0,-0.11236727,0.20280498
BCL3,0.0,0.0,0.0,-0.11236727,0.20280498
RBM4,0.0,0.0,0.0,-0.11236727,0.20280498
BLZF1,2.8961648e-07,1.0,2.8961648e-07,-0.109812945,0.046922624
DDX31,0.0,0.0,0.0,-0.11236727,0.20280498
ZCCHC3,0.0,0.0,0.0,-0.11236727,0.20280498
BTF3L4,0.0,0.0,0.0,-0.11236727,0.20280498
LBR,0.0,0.0,0.0,-0.11236727,0.20280498
SGSM3,0.0,0.0,0.0,-0.11236727,0.20280498
CYP4V2,2.2926232e-09,1.0,2.2926232e-09,-0.11234705,0.04499301
WWC3,0.0,0.0,0.0,-0.11236727,0.20280498
STX10,4.337605e-08,1.0,4.337605e-08,-0.111984715,0.045268916
PAM,0.0,0.0,0.0,-0.11236727,0.20280498
ATP1A1,1.0354937e-06,2.0,1.0354937e-06,-0.10323455,-0.10589559
APEX2,0.0,0.0,0.0,-0.11236727,0.20280498
CEP164,5.9696176e-05,5.0,5.9696176e-05,0.4141341,-0.18542337
ABCD1,8.956843e-07,4.0,8.956843e-07,-0.10446762,-0.42248926
MAP3K6,0.0,0.0,0.0,-0.11236727,0.20280498
SNF8,1.1128948e-12,1.0,1.1128948e-12,-0.112367265,0.044977617
UHRF2,3.5076928e-06,1.0,3.5076928e-06,-0.08143054,0.068534635
NKAP,0.0,0.0,0.0,-0.11236727,0.20280498
XPC,3.4354558e-05,3.0,3.4354558e-05,0.19062904,-0.03995826
EBF1,2.3535176e-05,1.0,2.3535176e-05,0.095205516,0.20303553
SLPI,1.882266e-07,1.0,1.882266e-07,-0.11070718,0.046241704
GK5,0.0,0.0,0.0,-0.11236727,0.20280498
TGIF1,1.5775548e-05,1.0,1.5775548e-05,0.026768053,0.15092328
MUS81,2.3222185e-06,2.0,2.3222185e-06,-0.09188604,-0.09725418
BLM,2.6034866e-06,6.0,2.6034866e-06,-0.08940535,-0.72667474
LILRA1,6.10508e-07,1.0,6.10508e-07,-0.10698278,0.04907767
LUC7L3,0.0,0.0,0.0,-0.11236727,0.20280498
CADPS2,0.0,0.0,0.0,-0.11236727,0.20280498
RPL3,3.6543257e-05,12.0,3.6543257e-05,0.20993267,-1.4457058
NAP1L4,0.0,0.0,0.0,-0.11236727,0.20280498
SLC27A2,8.851065e-06,3.0,8.851065e-06,-0.034303688,-0.21123503
ZNF746,0.0,0.0,0.0,-0.11236727,0.20280498
MARS2,8.892226e-05,1.0,8.892226e-05,0.67189884,0.6421631
AP5B1,0.0,0.0,0.0,-0.11236727,0.20280498
NXPE3,0.0,0.0,0.0,-0.11236727,0.20280498
SNX33,0.0,0.0,0.0,-0.11236727,0.20280498
MRPL53,2.1821224e-05,3.0,2.1821224e-05,0.080089,-0.124129824
TMEM161B,0.0,0.0,0.0,-0.11236727,0.20280498
GOSR1,1.6687696e-09,2.0,1.6687696e-09,-0.11235256,-0.11283856
ALDH8A1,1.344386e-06,1.0,1.344386e-06,-0.10051022,0.05400626
XPA,7.3272366e-07,4.0,7.3272366e-07,-0.105904885,-0.4235837
PRICKLE1,3.414248e-08,1.0,3.414248e-08,-0.11206615,0.045206908
RIPK1,0.00018783864,13.0,0.00018783864,1.54431,-0.58746123
BRD7,4.7165287e-07,1.0,4.7165287e-07,-0.10820744,0.04814515
STX1A,1.3682801e-06,10.0,1.3682801e-06,-0.10029948,-1.3662797
ZNF559,0.0,0.0,0.0,-0.11236727,0.20280498
RUNX1T1,0.0,0.0,0.0,-0.11236727,0.20280498
RBMS1,0.0,0.0,0.0,-0.11236727,0.20280498
TMEM87A,0.0,0.0,0.0,-0.11236727,0.20280498
LSM14A,0.0,0.0,0.0,-0.11236727,0.20280498
CNTRL,2.8585264e-05,6.0,2.8585264e-05,0.13974568,-0.5521859
NAT9,0.0,0.0,0.0,-0.11236727,0.20280498
ZBTB24,0.0,0.0,0.0,-0.11236727,0.20280498
TBC1D8B,6.964587e-13,1.0,6.964587e-13,-0.112367265,0.044977617
ZNF496,0.0,0.0,0.0,-0.11236727,0.20280498
SFT2D1,0.0,0.0,0.0,-0.11236727,0.20280498
LSG1,0.0,0.0,0.0,-0.11236727,0.20280498
SART1,4.0187324e-06,1.0,4.0187324e-06,-0.07692333,0.071966685
ASPHD2,0.0,0.0,0.0,-0.11236727,0.20280498
PMF1,1.908391e-06,4.0,1.908391e-06,-0.095535874,-0.41568813
PRCC,5.309442e-05,1.0,5.309442e-05,0.3559087,0.40154997
TEX30,0.0,0.0,0.0,-0.11236727,0.20280498
FKBP5,0.0008163924,1.0,0.0008163924,7.087955,5.5277185
KPNA5,6.627797e-07,2.0,6.627797e-07,-0.10652177,-0.10839867
TMEM39A,0.0,0.0,0.0,-0.11236727,0.20280498
NARS,7.9700335e-09,1.0,7.9700335e-09,-0.11229698,0.045031138
NF1,6.821569e-08,3.0,6.821569e-08,-0.11176563,-0.27021903
ZSWIM1,0.0,0.0,0.0,-0.11236727,0.20280498
TMEM259,0.0,0.0,0.0,-0.11236727,0.20280498
DLX4,0.0,0.0,0.0,-0.11236727,0.20280498
VRK3,0.0,0.0,0.0,-0.11236727,0.20280498
TTC32,0.0,0.0,0.0,-0.11236727,0.20280498
ZFP37,0.0,0.0,0.0,-0.11236727,0.20280498
TXNL4A,5.5365592e-05,2.0,5.5365592e-05,0.3759397,0.25897536
EPB41L2,1.7212476e-09,1.0,1.7212476e-09,-0.11235209,0.04498918
GSDMA,0.0,0.0,0.0,-0.11236727,0.20280498
FKBP11,0.0,0.0,0.0,-0.11236727,0.20280498
PDGFA,1.719786e-05,4.0,1.719786e-05,0.039312404,-0.31300688
PRKCD,0.00023940646,8.0,0.00023940646,1.9991219,0.54799587
FIG4,5.9783535e-05,3.0,5.9783535e-05,0.41490456,0.13081808
IFIH1,0.00015781968,7.0,0.00015781968,1.2795523,0.15790132
MBNL1,0.0,0.0,0.0,-0.11236727,0.20280498
MB21D2,0.0,0.0,0.0,-0.11236727,0.20280498
FDXR,1.1882411e-06,4.0,1.1882411e-06,-0.10188737,-0.4205245
RNF130,2.2931179e-08,1.0,2.2931179e-08,-0.112165034,0.045131616
STARD8,1.4486878e-09,1.0,1.4486878e-09,-0.112354495,0.044987347
ZNF431,0.0,0.0,0.0,-0.11236727,0.20280498
LRRC8D,1.335575e-07,1.0,1.335575e-07,-0.11118934,0.045874562
ZNF605,0.0,0.0,0.0,-0.11236727,0.20280498
RBM12,0.0,0.0,0.0,-0.11236727,0.20280498
CYTH2,1.0063025e-08,1.0,1.0063025e-08,-0.11227853,0.04504519
RPEL1,0.0,0.0,0.0,-0.11236727,0.20280498
TRIP12,3.4844135e-08,1.0,3.4844135e-08,-0.11205996,0.045211624
FAAH2,0.0,0.0,0.0,-0.11236727,0.20280498
GTF2H5,2.221159e-06,20.0,2.221159e-06,-0.09277736,-2.9388258
FLI1,0.0,0.0,0.0,-0.11236727,0.20280498
MCM2,4.7459804e-07,4.0,4.7459804e-07,-0.10818147,-0.42531723
RAB8B,1.8607629e-05,3.0,1.8607629e-05,0.051746108,-0.14571175
SLC9A3,5.908585e-07,1.0,5.908585e-07,-0.10715609,0.04894571
ZSCAN25,0.0,0.0,0.0,-0.11236727,0.20280498
NFYA,2.537618e-05,1.0,2.537618e-05,0.11144258,0.21539937
USP44,2.1441713e-06,1.0,2.1441713e-06,-0.093456365,0.059377473
PTPN11,0.00012579754,32.0,3.931173e-06,-0.07769557,-4.002838
SLC4A1AP,0.0,0.0,0.0,-0.11236727,0.20280498
ABCC10,0.0,0.0,0.0,-0.11236727,0.20280498
CDC37,2.713708e-05,2.0,2.713708e-05,0.12697317,0.069397874
NELFA,3.084846e-05,5.0,3.084846e-05,0.15970637,-0.37915936
ZNF600,0.0,0.0,0.0,-0.11236727,0.20280498
ZDHHC23,0.0,0.0,0.0,-0.11236727,0.20280498
HIBCH,0.0,0.0,0.0,-0.11236727,0.20280498
POLR2J2,0.0,0.0,0.0,-0.11236727,0.20280498
AGFG1,5.4500925e-11,1.0,5.4500925e-11,-0.112366796,0.044977978
ARMCX5,0.0,0.0,0.0,-0.11236727,0.20280498
PIK3R1,0.000115857285,37.0,3.131278e-06,-0.08475039,-4.858732
GTF2B,5.6681733e-05,6.0,5.6681733e-05,0.38754764,-0.36349514
HVCN1,1.3693323e-06,2.0,1.3693323e-06,-0.100290194,-0.10365359
LIPF,7.912656e-13,1.0,7.912656e-13,-0.112367265,0.044977617
AFF4,1.5592431e-06,2.0,1.5592431e-06,-0.098615244,-0.10237819
ADORA2A,1.1369293e-06,3.0,1.1369293e-06,-0.102339916,-0.26304173
TMEM184C,0.0,0.0,0.0,-0.11236727,0.20280498
GOT1,1.847329e-07,2.0,1.847329e-07,-0.11073799,-0.111609146
SH3BP2,0.0,0.0,0.0,-0.11236727,0.20280498
USP1,1.386967e-06,2.0,1.386967e-06,-0.10013467,-0.10353515
CFAP126,0.0,0.0,0.0,-0.11236727,0.20280498
ASCC3,7.4554835e-10,1.0,7.4554835e-10,-0.1123607,0.04498262
EIF4E3,2.8068314e-08,1.0,2.8068314e-08,-0.11211973,0.045166112
FANCI,9.258224e-07,2.0,9.258224e-07,-0.10420181,-0.10663212
KRIT1,0.0,0.0,0.0,-0.11236727,0.20280498
FAM98B,5.9653273e-09,1.0,5.9653273e-09,-0.112314664,0.04501768
NAF1,0.0,0.0,0.0,-0.11236727,0.20280498
UQCRC2,0.0,0.0,0.0,-0.11236727,0.20280498
AACS,4.065815e-09,1.0,4.065815e-09,-0.11233142,0.045004915
LIG1,1.932101e-06,8.0,1.932101e-06,-0.09532676,-1.0468384
TMED10,6.5463185e-10,4.0,6.5463185e-10,-0.1123615,-0.42850015
DDX5,2.5763266e-06,3.0,2.5763266e-06,-0.089644894,-0.25337502
AP4E1,3.456054e-14,2.0,3.456054e-14,-0.11236727,-0.11284977
SRI,0.0,0.0,0.0,-0.11236727,0.20280498
ARRDC1,0.0,0.0,0.0,-0.11236727,0.20280498
TSEN15,1.9238026e-08,1.0,1.9238026e-08,-0.11219761,0.045106813
ANKRD46,0.0,0.0,0.0,-0.11236727,0.20280498
RGP1,3.1218434e-07,3.0,3.1218434e-07,-0.10961391,-0.2685806
PAAF1,0.0,0.0,0.0,-0.11236727,0.20280498
ARAF,2.6496607e-06,7.0,2.6496607e-06,-0.08899811,-0.88419205
SMYD5,0.0,0.0,0.0,-0.11236727,0.20280498
IQSEC1,0.0,0.0,0.0,-0.11236727,0.20280498
RAB4B,0.00018841289,2.0,0.00018841289,1.5493747,1.1524966
SNRNP70,8.018839e-05,1.0,8.018839e-05,0.59486884,0.58350813
IKBKE,2.6754738e-05,6.0,2.6754738e-05,0.123601034,-0.56447935
ARHGAP26,6.923131e-10,1.0,6.923131e-10,-0.11236117,0.04498226
IRF2BP1,0.0,0.0,0.0,-0.11236727,0.20280498
SFRP1,1.1567565e-06,1.0,1.1567565e-06,-0.10216505,0.052746177
KATNBL1,0.0,0.0,0.0,-0.11236727,0.20280498
ATP6V1E1,1.340875e-05,3.0,1.340875e-05,0.005893652,-0.18062645
MBLAC2,0.0,0.0,0.0,-0.11236727,0.20280498
MOSPD1,0.0,0.0,0.0,-0.11236727,0.20280498
C1GALT1,0.0,0.0,0.0,-0.11236727,0.20280498
B4GAT1,1.6748844e-06,1.0,1.6748844e-06,-0.09759533,0.05622583
PPP2R1A,4.709698e-05,40.0,1.1774245e-06,-0.101982765,-5.7939954
POU6F1,0.0,0.0,0.0,-0.11236727,0.20280498
HK2,0.0,0.0,0.0,-0.11236727,0.20280498
NTHL1,5.021739e-07,3.0,5.021739e-07,-0.10793826,-0.26730466
DAZ4,0.0,0.0,0.0,-0.11236727,0.20280498
BPNT1,0.0,0.0,0.0,-0.11236727,0.20280498
PSPC1,0.0,0.0,0.0,-0.11236727,0.20280498
B3GALNT2,0.0,0.0,0.0,-0.11236727,0.20280498
QRICH1,0.0,0.0,0.0,-0.11236727,0.20280498
RIOK2,2.6463258e-08,1.0,2.6463258e-08,-0.112133875,0.045155335
ZNF324,0.0,0.0,0.0,-0.11236727,0.20280498
CPEB4,0.0,0.0,0.0,-0.11236727,0.20280498
CDC14B,1.8470193e-06,1.0,1.8470193e-06,-0.09607715,0.057381853
ACACB,3.497745e-07,3.0,3.497745e-07,-0.109282374,-0.26832813
PBX1,2.4840422e-06,2.0,2.4840422e-06,-0.09045881,-0.0961674
ACSS2,5.1535136e-07,2.0,5.1535136e-07,-0.10782204,-0.10938877
HINT1,0.0,0.0,0.0,-0.11236727,0.20280498
IQGAP1,1.55301e-05,10.0,1.55301e-05,0.024603287,-1.2711716
SV2A,5.576819e-05,4.0,5.576819e-05,0.37949046,-0.053975638
NDUFS2,6.940208e-08,1.0,6.940208e-08,-0.11175518,0.045443702
ATE1,0.0,0.0,0.0,-0.11236727,0.20280498
GNS,8.0519904e-08,3.0,8.0519904e-08,-0.11165711,-0.2701364
MACF1,0.0,0.0,0.0,-0.11236727,0.20280498
PEX19,9.1751744e-08,1.0,9.1751744e-08,-0.11155806,0.045593802
ENOX2,0.0,0.0,0.0,-0.11236727,0.20280498
GPRASP1,0.0,0.0,0.0,-0.11236727,0.20280498
ZNF253,0.0,0.0,0.0,-0.11236727,0.20280498
MLH1,1.145065e-06,6.0,1.145065e-06,-0.10226817,-0.7364692
ELMOD3,0.0,0.0,0.0,-0.11236727,0.20280498
SMIM8,0.0,0.0,0.0,-0.11236727,0.20280498
TMEM244,0.0,0.0,0.0,-0.11236727,0.20280498
DNAJB14,0.0,0.0,0.0,-0.11236727,0.20280498
FGF23,0.00010491564,21.0,0.00010491564,0.8129554,-2.4069755
MMD,0.0,0.0,0.0,-0.11236727,0.20280498
UBAC1,1.7586052e-06,1.0,1.7586052e-06,-0.09685694,0.056788087
DCP1B,1.0160681e-08,1.0,1.0160681e-08,-0.11227766,0.045045853
ABHD5,3.3810485e-07,1.0,3.3810485e-07,-0.1093853,0.047248263
DAB2,1.5298508e-10,2.0,1.5298508e-10,-0.11236593,-0.112848744
GRM2,4.709552e-08,1.0,4.709552e-08,-0.11195191,0.0452939
PUS7,0.0,0.0,0.0,-0.11236727,0.20280498
TMEM123,0.0,0.0,0.0,-0.11236727,0.20280498
ZNF32,0.0,0.0,0.0,-0.11236727,0.20280498
MLYCD,4.5001466e-06,1.0,4.5001466e-06,-0.07267741,0.075199775
WDR77,2.0515523e-09,2.0,2.0515523e-09,-0.11234918,-0.112835996
NME7,2.0682126e-07,2.0,2.0682126e-07,-0.110543184,-0.111460805
MUC1,2.1468311e-07,6.0,2.1468311e-07,-0.110473834,-0.74271744
AVP,4.3275497e-07,7.0,4.3275497e-07,-0.10855051,-0.89908034
DIP2A,0.0,0.0,0.0,-0.11236727,0.20280498
TXK,8.206587e-13,1.0,8.206587e-13,-0.112367265,0.044977617
THUMPD1,3.4014272e-07,1.0,3.4014272e-07,-0.109367326,0.04726195
GUCA1B,0.0,0.0,0.0,-0.11236727,0.20280498
MSN,1.7848726e-07,2.0,1.7848726e-07,-0.11079308,-0.111651085
WDR49,0.0,0.0,0.0,-0.11236727,0.20280498
CCDC106,0.0,0.0,0.0,-0.11236727,0.20280498
RSRC2,0.0,0.0,0.0,-0.11236727,0.20280498
KCNE5,1.847848e-07,2.0,1.847848e-07,-0.11073753,-0.11160879
CAPN12,0.0,0.0,0.0,-0.11236727,0.20280498
WSB1,1.2623667e-06,2.0,1.2623667e-06,-0.1012336,-0.10437196
DYRK2,1.3665053e-07,1.0,1.3665053e-07,-0.11116206,0.045895338
TXNIP,2.7303173e-08,1.0,2.7303173e-08,-0.11212647,0.04516097
ENC1,0.0,0.0,0.0,-0.11236727,0.20280498
POU4F1,6.5323065e-06,1.0,6.5323065e-06,-0.054754402,0.088847384
SMIM12,0.0,0.0,0.0,-0.11236727,0.20280498
LSM6,0.00010949879,2.0,0.00010949879,0.8533773,0.62252396
CCDC126,0.0,0.0,0.0,-0.11236727,0.20280498
ARHGEF7,2.9321013e-06,5.0,2.9321013e-06,-0.086507075,-0.5666405
RFX3,0.0,0.0,0.0,-0.11236727,0.20280498
ALKBH7,0.0,0.0,0.0,-0.11236727,0.20280498
TGFBR2,9.254931e-09,9.0,9.254931e-09,-0.11228565,-1.2175792
DHFR,7.93629e-08,3.0,7.93629e-08,-0.11166732,-0.27014416
BEND5,0.0,0.0,0.0,-0.11236727,0.20280498
OXNAD1,0.0,0.0,0.0,-0.11236727,0.20280498
RECQL5,0.0,0.0,0.0,-0.11236727,0.20280498
ZC3HAV1L,0.0,0.0,0.0,-0.11236727,0.20280498
FDX1,5.251834e-07,4.0,5.251834e-07,-0.10773533,-0.42497748
UQCRC1,0.0,0.0,0.0,-0.11236727,0.20280498
ABHD8,0.0,0.0,0.0,-0.11236727,0.20280498
MFAP3,8.1648316e-10,1.0,8.1648316e-10,-0.112360075,0.0449831
PDGFD,0.0,0.0,0.0,-0.11236727,0.20280498
USP14,1.5839518e-06,1.0,1.5839518e-06,-0.09839733,0.05561514
POLRMT,2.2160218e-06,2.0,2.2160218e-06,-0.09282266,-0.09796738
SSX3,0.0,0.0,0.0,-0.11236727,0.20280498
CLOCK,7.072015e-07,2.0,7.072015e-07,-0.10612998,-0.10810035
ATP6V1A,1.8543536e-06,3.0,1.8543536e-06,-0.096012466,-0.25822365
DYNC1LI1,1.22566e-07,8.0,1.22566e-07,-0.11128628,-1.058991
METTL1,0.0,0.0,0.0,-0.11236727,0.20280498
REL,9.752924e-09,1.0,9.752924e-09,-0.11228126,0.045043107
ARIH2OS,0.0,0.0,0.0,-0.11236727,0.20280498
BRCC3,2.7501699e-06,4.0,2.7501699e-06,-0.08811165,-0.41003487
HSD17B7,0.0,0.0,0.0,-0.11236727,0.20280498
SDR39U1,0.0,0.0,0.0,-0.11236727,0.20280498
DPF3,0.0,0.0,0.0,-0.11236727,0.20280498
CSNK2A2,4.8900394e-05,9.0,4.8900394e-05,0.3189187,-0.8892353
CAPRIN1,0.0,0.0,0.0,-0.11236727,0.20280498
FZD7,1.2221735e-08,1.0,1.2221735e-08,-0.112259485,0.045059692
TERF2IP,2.349898e-07,2.0,2.349898e-07,-0.11029474,-0.11127163
CKMT2,2.5061854e-07,1.0,2.5061854e-07,-0.1101569,0.04666072
MSI2,0.0,0.0,0.0,-0.11236727,0.20280498
TCL1A,0.0,0.0,0.0,-0.11236727,0.20280498
SRSF4,0.00018462863,4.0,0.00018462863,1.5159987,0.8114275
ZBTB22,0.0,0.0,0.0,-0.11236727,0.20280498
ZSWIM3,0.0,0.0,0.0,-0.11236727,0.20280498
GALK2,0.0,0.0,0.0,-0.11236727,0.20280498
LZTFL1,2.7390055e-08,1.0,2.7390055e-08,-0.1121257,0.045161564
KIF1C,9.2988194e-07,2.0,9.2988194e-07,-0.10416601,-0.10660486
CTHRC1,0.0,0.0,0.0,-0.11236727,0.20280498
ITIH5,0.0,0.0,0.0,-0.11236727,0.20280498
ITFG2,0.0,0.0,0.0,-0.11236727,0.20280498
USP24,4.450242e-06,1.0,4.450242e-06,-0.073117554,0.074864626
KCTD18,0.0,0.0,0.0,-0.11236727,0.20280498
BROX,0.0,0.0,0.0,-0.11236727,0.20280498
NME4,8.5138174e-07,1.0,8.5138174e-07,-0.10485836,0.050695337
SMIM3,0.0,0.0,0.0,-0.11236727,0.20280498
TMEM128,0.0,0.0,0.0,-0.11236727,0.20280498
TMED5,0.0,0.0,0.0,-0.11236727,0.20280498
MYB,1.8591874e-05,2.0,1.8591874e-05,0.05160716,0.012009837
IL17RD,1.9577993e-07,1.0,1.9577993e-07,-0.11064056,0.046292435
CUL3,9.620712e-07,4.0,9.620712e-07,-0.10388211,-0.42204344
IGHMBP2,0.0,0.0,0.0,-0.11236727,0.20280498
ITSN1,9.0587696e-07,5.0,9.0587696e-07,-0.10437773,-0.58024824
TBCK,0.0,0.0,0.0,-0.11236727,0.20280498
ATF6,0.0,0.0,0.0,-0.11236727,0.20280498
BTBD10,0.0,0.0,0.0,-0.11236727,0.20280498
FAM184A,0.0,0.0,0.0,-0.11236727,0.20280498
HNRNPA3,1.2940549e-05,1.0,1.2940549e-05,0.0017642629,0.13188396
PPTC7,0.0,0.0,0.0,-0.11236727,0.20280498
RNF216,3.1887183e-05,1.0,3.1887183e-05,0.16886757,0.25912607
