ind,WNT ligand biogenesis and trafficking,PRC2 methylates histones and DNA,KSRP (KHSRP) binds and destabilizes mRNA,Signaling by TGF-beta Receptor Complex in Cancer,RNA Polymerase I Transcription Termination,Nephrin family interactions,Transport of Mature Transcript to Cytoplasm,Striated Muscle Contraction,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),IPs transport between nucleus and cytosol,Effects of PIP2 hydrolysis,Rap1 signalling,Neurexins and neuroligins,Diseases associated with visual transduction,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Plasma lipoprotein assembly,Signaling by Activin,Platelet Adhesion to exposed collagen,Interconversion of nucleotide di- and triphosphates,mRNA Editing: C to U Conversion,Threonine catabolism,Presynaptic depolarization and calcium channel opening,Intrinsic Pathway of Fibrin Clot Formation,Diseases associated with O-glycosylation of proteins,HuR (ELAVL1) binds and stabilizes mRNA,Vasopressin regulates renal water homeostasis via Aquaporins,Endosomal Sorting Complex Required For Transport (ESCRT),Amine-derived hormones,Signaling by MET,HIV Infection,Inhibition of TSC complex formation by PKB,Diseases associated with the TLR signaling cascade,Apoptotic execution phase,Intracellular oxygen transport,Molecules associated with elastic fibres,Mitochondrial transcription termination,PI3K/AKT Signaling in Cancer,"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation","Synthesis, secretion, and deacylation of Ghrelin",Costimulation by the CD28 family,tRNA processing in the mitochondrion,"Transport of vitamins, nucleosides, and related molecules",Electric Transmission Across Gap Junctions,Netrin-1 signaling,Platelet calcium homeostasis,Digestion of dietary carbohydrate,Nitric oxide stimulates guanylate cyclase,RORA activates gene expression,TNFR2 non-canonical NF-kB pathway,Amino acid synthesis and interconversion (transamination),Receptor-type tyrosine-protein phosphatases,Cargo trafficking to the periciliary membrane,Transcriptional regulation of white adipocyte differentiation,Signaling by ROBO receptors,"Gamma carboxylation, hypusine formation and arylsulfatase activation",Fatty acid metabolism,FasL/ CD95L signaling,Extrinsic Pathway of Fibrin Clot Formation,Glucose metabolism,Meiotic recombination,Synthesis of IPs in the ER lumen,Inwardly rectifying K+ channels,Signaling by PDGF,Transport of inorganic cations/anions and amino acids/oligopeptides,Mitotic G1-G1/S phases,Chaperonin-mediated protein folding,Deadenylation of mRNA,Biosynthesis of specialized proresolving mediators (SPMs),ChREBP activates metabolic gene expression,Processing of Intronless Pre-mRNAs,Synthesis of pyrophosphates in the cytosol,Protein methylation,HATs acetylate histones,RNA Polymerase II Pre-transcription Events,G2/M Checkpoints,ESR-mediated signaling,PIWI-interacting RNA (piRNA) biogenesis,Prolactin receptor signaling,AMPK inhibits chREBP transcriptional activation activity,Signaling by FGFR,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,Signaling by NTRKs,Formation of xylulose-5-phosphate,Metabolism of steroids,RNA Polymerase III Transcription Termination,ER to Golgi Anterograde Transport,Melanin biosynthesis,HDMs demethylate histones,HSP90 chaperone cycle for steroid hormone receptors (SHR),Sperm Motility And Taxes,Mitochondrial ABC transporters,Signaling by ERBB2,RNA Polymerase II Transcription Initiation And Promoter Clearance,Syndecan interactions,mRNA Capping,Nucleotide salvage,Interaction With Cumulus Cells,EPH-Ephrin signaling,Scavenging of heme from plasma,ABC transporter disorders,mRNA Editing: A to I Conversion,Interaction With The Zona Pellucida,Insulin processing,Miscellaneous transport and binding events,Electron transport from NADPH to Ferredoxin,Selenoamino acid metabolism,Wax biosynthesis,IRE1alpha activates chaperones,Smooth Muscle Contraction,Scavenging by Class B Receptors,Advanced glycosylation endproduct receptor signaling,tRNA processing in the nucleus,Activation of PPARGC1A (PGC-1alpha) by phosphorylation,Phase I - Functionalization of compounds,Regulation of Apoptosis,Ion transport by P-type ATPases,TNF signaling,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,Interferon Signaling,Receptor Mediated Mitophagy,RIPK1-mediated regulated necrosis,LGI-ADAM interactions,Neurotransmitter release cycle,Fructose metabolism,Collagen degradation,RNA Polymerase I Chain Elongation,Insulin effects increased synthesis of Xylulose-5-Phosphate,Influenza Infection,Signaling by Insulin receptor,Intestinal hexose absorption,Abacavir metabolism,Phase 3 - rapid repolarisation,PKMTs methylate histone lysines,Toll-Like Receptors Cascades,Clathrin-mediated endocytosis,Eukaryotic Translation Termination,SLBP independent Processing of Histone Pre-mRNAs,Regulation of insulin secretion,IPs transport between nucleus and ER lumen,Post-transcriptional silencing by small RNAs,Antimicrobial peptides,Neurotransmitter receptors and postsynaptic signal transmission,Signaling by EGFR in Cancer,Mitotic Spindle Checkpoint,Plasma lipoprotein clearance,DDX58/IFIH1-mediated induction of interferon-alpha/beta,Fanconi Anemia Pathway,Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,Defective Mismatch Repair Associated With MSH6,TYSND1 cleaves peroxisomal proteins,Glucagon signaling in metabolic regulation,Signaling by FGFR in disease,Gap junction trafficking and regulation,Invadopodia formation,Common Pathway of Fibrin Clot Formation,Signaling by EGFR,MHC class II antigen presentation,Global Genome Nucleotide Excision Repair (GG-NER),Kinesins,TRAIL  signaling,Defective Mismatch Repair Associated With PMS2,Passive transport by Aquaporins,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,Post-translational modification: synthesis of GPI-anchored proteins,Formation of the cornified envelope,"TET1,2,3 and TDG demethylate DNA",Transferrin endocytosis and recycling,eNOS activation and regulation,Nonhomologous End-Joining (NHEJ),p75 NTR receptor-mediated signalling,RNA Polymerase III Chain Elongation,Transport of glycerol from adipocytes to the liver by Aquaporins,Activation of anterior HOX genes in hindbrain development during early embryogenesis,Abacavir transmembrane transport,rRNA processing in the nucleus and cytosol,O-linked glycosylation,Diseases associated with surfactant metabolism,Neddylation,Metabolism of water-soluble vitamins and cofactors,DNA Double Strand Break Response,Signaling by the B Cell Receptor (BCR),Platelet Aggregation (Plug Formation),Switching of origins to a post-replicative state,HCN channels,RNA Polymerase III Transcription Initiation,Prostacyclin signalling through prostacyclin receptor,trans-Golgi Network Vesicle Budding,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,Mitochondrial protein import,GP1b-IX-V activation signalling,Cristae formation,GPCR ligand binding,Phenylketonuria,Class I MHC mediated antigen processing & presentation,mRNA 3'-end processing,Dissolution of Fibrin Clot,mRNA decay by 5' to 3' exoribonuclease,RNA Polymerase II Transcription Termination,Pyrophosphate hydrolysis,Hedgehog 'on' state,DNA replication initiation,ABC transporters in lipid homeostasis,Metabolic disorders of biological oxidation enzymes,Cell-extracellular matrix interactions,Defective Mismatch Repair Associated With MSH2,Signaling by Leptin,Regulation of signaling by NODAL,Caspase activation via extrinsic apoptotic signalling pathway,Nucleobase catabolism,GPCR downstream signalling,Scavenging by Class A Receptors,Uptake and actions of bacterial toxins,"Synthesis of IP2, IP, and Ins in the cytosol",Signal regulatory protein family interactions,Synthesis of IPs in the nucleus,DAP12 interactions,Transcription-Coupled Nucleotide Excision Repair (TC-NER),Physiological factors,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),Signaling by NOTCH1,ECM proteoglycans,Signaling by ERBB4,Phase 4 - resting membrane potential,MAPK6/MAPK4 signaling,Complement cascade,Meiotic synapsis,RNA Polymerase III Abortive And Retractive Initiation,Peptide hormone biosynthesis,Signaling by BMP,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",Galactose catabolism,Sulfur amino acid metabolism,Lipid particle organization,DAG and IP3 signaling,Integrin alphaIIb beta3 signaling,RHO GTPase Effectors,Hedgehog ligand biogenesis,Glyoxylate metabolism and glycine degradation,mRNA decay by 3' to 5' exoribonuclease,Recognition of DNA damage by PCNA-containing replication complex,Basigin interactions,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),Sperm:Oocyte Membrane Binding,Pyruvate metabolism and Citric Acid (TCA) cycle,Signaling by PTK6,Signaling by Hippo,Defective Mismatch Repair Associated With MSH3,Scavenging by Class F Receptors,Listeria monocytogenes entry into host cells,CDO in myogenesis,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),Negative epigenetic regulation of rRNA expression,AUF1 (hnRNP D0) binds and destabilizes mRNA,Homology Directed Repair,Phospholipid metabolism,Signaling by NOTCH4,Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,Signaling by SCF-KIT,Mitochondrial transcription initiation,PERK regulates gene expression,Lactose synthesis,Energy dependent regulation of mTOR by LKB1-AMPK,"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism",Eukaryotic Translation Initiation,NR1D1 (REV-ERBA) represses gene expression,Rho GTPase cycle,Intestinal lipid absorption,Post-translational protein phosphorylation,Growth hormone receptor signaling,Metabolism of Angiotensinogen to Angiotensins,tRNA Aminoacylation,Ca2+ activated K+ channels,tRNA modification in the nucleus and cytosol,Heme degradation,RET signaling,Mitotic G2-G2/M phases,Intrinsic Pathway for Apoptosis,Regulation of gene expression in early pancreatic precursor cells,Cellular response to heat stress,Glycosaminoglycan metabolism,Erythrocytes take up carbon dioxide and release oxygen,Anchoring of the basal body to the plasma membrane,Pre-NOTCH Expression and Processing,Branched-chain amino acid catabolism,Metallothioneins bind metals,Digestion of dietary lipid,GPVI-mediated activation cascade,Eukaryotic Translation Elongation,Heme biosynthesis,Signaling by MST1,mRNA Splicing,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,Processing of SMDT1,Macroautophagy,S Phase,Oncogenic MAPK signaling,"Base-Excision Repair, AP Site Formation",Detoxification of Reactive Oxygen Species,Fcgamma receptor (FCGR) dependent phagocytosis,Glycogen metabolism,Signaling by Retinoic Acid,IPs transport between cytosol and ER lumen,Signal amplification,Type I hemidesmosome assembly,Signaling by Interleukins,SUMOylation,Semaphorin interactions,Amyloid fiber formation,RAB geranylgeranylation,Signaling by VEGF,IPs transport between ER lumen and cytosol,Ketone body metabolism,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),L1CAM interactions,Plasma lipoprotein remodeling,NCAM signaling for neurite out-growth,Sphingolipid metabolism,Cellular response to hypoxia,Rab regulation of trafficking,RNA Polymerase II Transcription Elongation,Signaling by NOTCH3,G1/S DNA Damage Checkpoints,Intraflagellar transport,Lysosomal oligosaccharide catabolism,Platelet sensitization by LDL,Phase 2 - plateau phase,Defective Mismatch Repair Associated With MLH1,Response to elevated platelet cytosolic Ca2+,PP2A-mediated dephosphorylation of key metabolic factors,"Incretin synthesis, secretion, and inactivation",Positive epigenetic regulation of rRNA expression,Erythrocytes take up oxygen and release carbon dioxide,Hedgehog 'off' state,Surfactant metabolism,Integrin cell surface interactions,Acrosome Reaction,Collagen biosynthesis and modifying enzymes,Scavenging by Class H Receptors,Stimuli-sensing channels,SLC transporter disorders,DNA Replication Pre-Initiation,RMTs methylate histone arginines,RNA Pol II CTD phosphorylation and interaction with CE,Diseases associated with glycosylation precursor biosynthesis,rRNA processing in the mitochondrion,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),Signaling by TGF-beta Receptor Complex,CREB3 factors activate genes,Nucleosome assembly,PECAM1 interactions,Voltage gated Potassium channels,Signaling by WNT in cancer,Hh mutants abrogate ligand secretion,Generic Transcription Pathway,DNA strand elongation,Beta-catenin independent WNT signaling,Triglyceride metabolism,Diseases associated with N-glycosylation of proteins,Defects in vitamin and cofactor metabolism,Phase 0 - rapid depolarisation,Diseases associated with glycosaminoglycan metabolism,Metabolism of cofactors,PIP3 activates AKT signaling,Asparagine N-linked glycosylation,Regulation of gene expression in beta cells,Pentose phosphate pathway,Plasmalogen biosynthesis,Tandem pore domain potassium channels,Neurotransmitter clearance,Deubiquitination,SRP-dependent cotranslational protein targeting to membrane,MTF1 activates gene expression,Small interfering RNA (siRNA) biogenesis,Resolution of Abasic Sites (AP sites),Signaling by NOTCH2,ATF6 (ATF6-alpha) activates chaperones,DNA methylation,Signaling by NOTCH1 in Cancer,Protein ubiquitination,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,Synthesis of IP3 and IP4 in the cytosol,Degradation of beta-catenin by the destruction complex,Tie2 Signaling,Pink/Parkin Mediated Mitophagy,Mitochondrial translation,"Transport of bile salts and organic acids, metal ions and amine compounds",Laminin interactions,Assembly of collagen fibrils and other multimeric structures,Post-chaperonin tubulin folding pathway,Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells,RNA polymerase II transcribes snRNA genes,"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",Activation of Matrix Metalloproteinases,Neurotransmitter uptake and metabolism In glial cells,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",Intra-Golgi and retrograde Golgi-to-ER traffic,Metabolism of polyamines,Telomere Maintenance,Transcriptional regulation by small RNAs,Metabolism of fat-soluble vitamins,Aflatoxin activation and detoxification,Latent infection of Homo sapiens with Mycobacterium tuberculosis,Neutrophil degranulation,IPs transport between ER lumen and nucleus,Choline catabolism,Reelin signalling pathway,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",tRNA modification in the mitochondrion,"ROS, RNS production in phagocytes",Fc epsilon receptor (FCERI) signaling,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),Cellular hexose transport,Phase 1 - inactivation of fast Na+ channels,RNA Polymerase I Promoter Clearance,Butyrophilin (BTN) family interactions,M Phase,Cell-cell junction organization,Nucleobase biosynthesis,Regulation of mitotic cell cycle,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,Translocation of SLC2A4 (GLUT4) to the plasma membrane,Phase II - Conjugation of compounds,IP6 and IP7 transport between cytosol and nucleus,Cellular Senescence,HDACs deacetylate histones,Fibronectin matrix formation,Ion homeostasis,Thrombin signalling through proteinase activated receptors (PARs),Carboxyterminal post-translational modifications of tubulin,Transcriptional activation of mitochondrial biogenesis,Cytosolic sensors of pathogen-associated DNA ,PKA-mediated phosphorylation of key metabolic factors,MicroRNA (miRNA) biogenesis,MGMT-mediated DNA damage reversal,Protein repair,MAPK1/MAPK3 signaling,Reversal of alkylation damage by DNA dioxygenases,Cytosolic iron-sulfur cluster assembly,IP3 and IP4 transport between cytosol and nucleus,TCF dependent signaling in response to WNT,TCR signaling,snRNP Assembly,mTORC1-mediated signalling,C-type lectin receptors (CLRs),Diseases of carbohydrate metabolism,Reversible hydration of carbon dioxide,Synaptic adhesion-like molecules
GSM1594226,-8.964009e-08,4.861316e-07,-6.2787e-10,2.5306246e-08,1.4573208e-08,4.9684257e-10,-3.8326664e-07,-2.2323528e-07,-1.8102476e-07,0.0,5.0979794e-09,8.140806e-06,-3.594499e-10,-2.3155039e-10,-1.0631833e-08,7.6323985e-08,1.766516e-10,6.2729346e-09,1.3646188e-07,2.8616307e-10,3.6952306e-09,-1.4961359e-09,-2.9278075e-08,-2.1779895e-08,1.0268434e-08,-1.4341072e-07,9.849261e-14,-5.818861e-10,-1.573667e-05,9.060763e-06,5.2162034e-13,4.5468033e-07,7.458769e-07,0.0,1.0584557e-09,4.7290613e-12,-3.3291394e-06,1.0771164e-09,2.3157031e-07,1.324518e-07,-2.8044274e-08,-5.899677e-09,-8.3371066e-10,-2.256783e-07,-2.2218778e-09,-2.048644e-06,-2.1780584e-11,5.6870228e-08,2.0964879e-07,-4.422803e-08,-4.4615116e-09,1.1609752e-07,1.744355e-05,-8.25271e-07,-2.4607054e-09,2.92838e-06,-3.4913273e-07,-3.1919871e-09,1.5844481e-06,-1.2678254e-06,0.0,2.505204e-10,-1.8238109e-06,-1.8340738e-06,1.5185226e-07,-1.8693139e-06,-1.3428765e-07,1.7924839e-07,1.6168741e-12,2.1424706e-08,-5.650557e-09,-1.1532354e-05,1.2713872e-06,7.536133e-08,4.2634616e-07,-1.6879612e-06,-8.615647e-09,-4.4352422e-08,5.146301e-06,7.4934855e-05,-6.3417514e-07,-8.251394e-06,0.0,7.3459773e-07,-4.3405226e-08,-7.247297e-11,-0.0,7.022758e-11,8.422402e-05,-1.0785962e-08,-1.2039321e-08,-1.5116529e-09,6.9729543e-07,-7.0141525e-08,-4.301381e-07,2.56562e-07,0.0,-1.9127092e-06,4.6072183e-12,4.951525e-07,4.0024836e-10,-8.267719e-10,-2.5234048e-10,-1.8489168e-07,-1.3497385e-08,1.0029844e-06,1.2212611e-07,5.076454e-08,-2.2892683e-08,-2.3682824e-16,-2.1634324e-07,-2.2571363e-08,-5.222445e-09,-2.552152e-08,5.8073624e-10,-1.2307471e-06,-4.1996955e-05,-5.1149283e-07,1.1164818e-07,-4.5654495e-08,-3.1723832e-09,-8.542172e-09,1.1216704e-06,-7.645997e-08,-1.6238034e-06,8.9548683e-07,-3.1416754e-08,7.0309983e-07,4.2774326e-07,-0.0,-9.29289e-10,-0.0,6.9551853e-09,-1.2010663e-08,-7.2090736e-11,-2.286997e-05,-6.808471e-07,-1.7047478e-07,-0.0,-4.739295e-06,1.2168365e-08,3.857074e-07,3.9165907e-06,-1.5107243e-09,-6.874534e-06,-7.164553e-06,6.364529e-08,0.0,5.657331e-07,-6.266674e-10,-3.0638614e-10,-3.089191e-07,4.206751e-10,6.735588e-09,-5.4835416e-09,-5.451526e-07,-6.678351e-08,1.2923219e-06,6.641096e-07,2.4081142e-09,-1.3407403e-08,-8.567814e-10,-3.7243672e-06,1.2139756e-07,-4.28136e-06,3.0686996e-07,3.024498e-09,-3.3042066e-05,-7.233393e-07,9.955712e-06,7.253448e-10,0.0,7.620885e-07,-0.0,6.772693e-08,-9.663414e-07,-8.24101e-08,-4.354499e-07,-3.7462334e-07,-1.5136764e-07,-7.046178e-07,-9.80052e-09,-1.6313269e-06,1.3441159e-10,7.464186e-08,9.473706e-07,1.3311149e-11,-1.1713576e-08,1.6329707e-06,-2.270175e-09,1.6103732e-08,5.4993905e-08,-0.0,-5.796606e-07,-4.5450033e-08,-1.825091e-08,3.6829036e-08,8.80794e-05,-5.9662044e-09,2.7682395e-07,6.8956045e-09,3.3112517e-08,2.6090886e-08,6.492185e-07,1.8105521e-07,-7.580771e-08,1.0460096e-08,6.717682e-07,-1.7488981e-06,-1.8544227e-07,4.804699e-12,1.871107e-06,-8.68849e-09,4.748209e-07,-6.1146666e-09,1.7509523e-09,1.6658437e-06,2.8937698e-08,7.3880194e-11,-9.0391944e-07,-0.0,-4.6136606e-07,9.680499e-09,7.433529e-07,5.985949e-07,-3.2022612e-08,8.354071e-08,0.0,-1.9911854e-06,3.3737216e-08,-9.052937e-10,-3.4852177e-09,8.4007223e-10,-4.458991e-07,-1.650996e-07,2.0186214e-06,1.6437017e-08,-1.2743708e-09,1.844474e-08,2.5213835e-06,-2.0920055e-09,-1.7290455e-06,-1.7494173e-08,-3.907179e-07,3.0096373e-05,-1.05799685e-07,-1.9211013e-08,1.4782547e-10,-4.4625022e-08,2.084212e-08,-3.7175827e-08,-1.7065499e-06,-1.3103868e-07,7.469472e-08,3.5231458e-06,-1.053378e-06,4.931531e-09,-9.267917e-07,-6.810929e-08,2.9470038e-07,-6.807286e-07,-1.2182333e-06,-8.511497e-07,-2.933321e-05,-6.979929e-11,4.1748147e-09,-0.0,6.375082e-10,9.770085e-08,1.5622225e-08,1.1194702e-06,-1.5045021e-10,-3.1288252e-09,3.067629e-08,-2.730413e-06,-1.0909173e-06,5.3477358e-08,0.0,2.256829e-05,2.9441807e-07,1.08488e-06,-3.0756848e-09,6.4422835e-07,2.6979707e-10,-0.0,-1.9786039e-11,7.1078397e-09,-9.5610304e-08,-9.244587e-08,0.0,-0.00011053247,1.8791147e-07,1.1413448e-06,-4.8848666e-08,-3.6243696e-06,-5.5842837e-09,4.4262057e-07,6.359134e-09,-2.0157445e-07,1.2263871e-06,-1.3828193e-07,-0.0,-2.8543363e-07,-4.296016e-09,-9.203183e-08,4.616435e-08,-7.5082006e-08,1.9664433e-10,4.063917e-06,-2.042644e-05,0.0,-1.3980038e-07,-3.9399026e-07,5.493362e-07,5.531374e-07,-2.6779374e-09,-1.2418627e-05,2.5515637e-06,8.8388247e-10,2.1243545e-06,-3.373941e-09,-3.1092378e-09,-2.6532414e-08,1.5688074e-09,8.642943e-09,3.326509e-08,-0.0,-3.3207658e-07,-5.619165e-08,2.8580573e-08,-8.169308e-08,-3.6057624e-10,-3.0576984e-06,-1.928571e-09,1.9432056e-09,-0.0,3.692249e-07,-1.6595201e-13,7.6798054e-11,1.7027917e-08,-8.2238324e-07,-6.258552e-08,3.1076394e-07,0.0,2.6910217e-11,1.4508127e-05,3.5556257e-06,1.3460663e-09,7.778539e-07,-3.6214902e-07,-1.10496945e-08,-8.289948e-06,-4.8337476e-08,1.2549359e-06,5.4172204e-07,-4.4026118e-07,-2.1640428e-06,-2.814543e-11,2.1704359e-07,5.274216e-10,-1.095791e-07,-1.0227009e-08,-2.8720176e-06,-5.7379943e-06,-3.3160767e-09,2.8194573e-09,2.46797e-08,-1.879672e-09,8.2367174e-10,-2.6707455e-06,1.0913968e-05,1.02698365e-07,6.0722996e-09,2.2085669e-07,-6.541382e-08,-4.5805195e-09,-8.047856e-08,-2.0522879e-07,9.270733e-06,-6.423674e-11,-1.1874789e-07,-1.590282e-06,3.472614e-07,2.486295e-10,4.5172994e-05,-2.2409278e-08,7.987788e-09,1.4107581e-09,4.404393e-08,1.4028349e-07,5.8583616e-08,8.581308e-09,-2.5821922e-07,7.1687306e-10,3.9403236e-07,4.973153e-08,-4.0114602e-07,1.1590069e-09,-8.3143743e-07,8.991003e-10,1.4774874e-07,0.0,2.464318e-07,-0.0,-0.0,-2.9576716e-10,-3.732076e-08,2.2151136e-09,-6.995803e-08,1.0963647e-08,2.9782004e-08,-3.076939e-10,-2.1957801e-08,1.2103774e-07,1.752302e-09,2.3367555e-07,1.5478871e-07,3.67879e-08,-1.325091e-06,3.1284388e-05,1.482057e-10,-8.374318e-09,0.0,1.9970785e-06,-2.2817399e-07,0.0,-3.189927e-08,-9.74118e-06,-1.8217528e-07,-4.652288e-08,-1.1267318e-07,-7.0684413e-12,1.0072895e-06,-4.25288e-08,-1.721743e-06,2.3978434e-06,-6.6723267e-09,-3.820632e-07,0.0,7.8103614e-07,-2.6983994e-07,4.5070725e-11,3.1746843e-08,2.2627988e-08,8.307531e-06,-5.3398863e-09,-5.7378178e-09
