,R-HSA-8953854,R-HSA-1474165,R-HSA-392499,R-HSA-1474244,R-HSA-8963743,R-HSA-73894,R-HSA-1640170,R-HSA-74160,R-HSA-168256,R-HSA-5653656,R-HSA-5205647,R-HSA-1852241,R-HSA-162582,R-HSA-397014,R-HSA-112316,R-HSA-4839726,R-HSA-8953897,R-HSA-400253,R-HSA-109582,R-HSA-5357801,R-HSA-382551,R-HSA-1643685,R-HSA-69306,R-HSA-1430728,R-HSA-1266738,R-HSA-1500931
GSM1594887,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.042,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1595079,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1595148,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1595153,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1595198,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1595208,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1594224,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.042,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1594268,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1594294,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.042,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1594382,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.072,0.147,0.122,0.173,0.042,0.005
GSM1594391,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.042,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1594408,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.042,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1594413,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.042,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1594483,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1594501,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.072,0.147,0.122,0.173,0.042,0.005
GSM1594531,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.042,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1594534,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1594579,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1594583,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.072,0.147,0.122,0.173,0.042,0.005
GSM1594586,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1594596,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1594604,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1594731,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1594757,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1594776,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1594778,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.042,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.072,0.147,0.122,0.173,0.042,0.005
GSM1594988,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.072,0.147,0.122,0.173,0.042,0.005
GSM1595080,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.042,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1595181,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1595182,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.042,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
GSM1595185,-0.121,0.106,0.011,-0.167,0.11,-0.158,-0.095,-0.092,0.076,-0.023,-0.04,-0.086,-0.041,-0.096,-0.112,0.09,-0.051,-0.122,0.073,-0.091,0.071,0.147,0.122,0.173,0.042,0.005
